,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
16,oaklandmuseumca,"Featuring: DJ Nina Sol, Amir Abdul-Shakur, Johwell St-Cilien, Fresh “Lev” White, Samara Atkins, Shane Evans, and Kev Choice.

Virtual Friday Nights at OMCA: 2020 Juneteenth Program
Airing on OMCA’s YouTube Channel: https://t.co/ReHw7KwYJb
Friday, June 19, 2020 
5-7pm PDT",2020-06-18 18:25:39,2,2,42768
17,oaklandmuseumca,"Virtual Friday Nights at OMCA: 2020 Juneteenth Program
Airing on OMCA’s YouTube Channel: https://t.co/ReHw7KwYJb
Friday, June 19, 2020 
5-7pm PDT https://t.co/cND9VvRb1X",2020-06-18 18:25:38,12,18,42768
18,oaklandmuseumca,"Discover the world of California birds wherever you are, from our Gallery of California Natural Sciences to your home with our new page called Nest In Place. 
https://t.co/ibskVfgUTO",2020-06-14 16:30:54,1,4,42768
19,oaklandmuseumca,@ChloeCondon @mycroft16 @Oakland Thank you for thinking of us! Our staff is organizing our efforts to ensure we proceed respectfully and in collaboration with artists and our community. You can read our full statement here https://t.co/tTMTlo6m5T,2020-06-11 23:36:12,0,2,42768
20,oaklandmuseumca,@AneeterTweets Thank you for thinking of us! Our staff is organizing our efforts to ensure we proceed respectfully and in collaboration with artists and our community. You can read our full statement here https://t.co/tTMTlo6m5T,2020-06-11 23:32:13,0,1,42768
21,oaklandmuseumca,@bedwardstiek Thank you for thinking of us! Our staff is organizing our efforts to ensure we proceed respectfully and in collaboration with artists and our community. You can read our full statement here https://t.co/tTMTlo6m5T,2020-06-11 23:31:52,0,2,42768
22,oaklandmuseumca,@OAKJRNAL @rayinaction @EastBayTimes Thank you! Our staff is organizing our efforts to ensure we proceed respectfully and in collaboration with artists and our community. You can read our full statement here https://t.co/tTMTlnOLel,2020-06-11 23:30:49,1,4,42768
23,oaklandmuseumca,@ewsalus Thank you! Our staff is organizing our efforts to ensure we proceed respectfully and in collaboration with artists and our community. You can read our full statement here https://t.co/tTMTlo6m5T,2020-06-11 23:30:15,0,1,42768
24,oaklandmuseumca,@mactavish @KQEDnews @geronimocramos Thank you! Our museum staff is organizing our efforts to ensure we proceed respectfully and in collaboration with artists and our community. You can read our full statement here https://t.co/tTMTlo6m5T,2020-06-11 23:22:02,0,2,42768
25,oaklandmuseumca,@MsJessJung @oaklibrary Thank you! Our staff is organizing our efforts to ensure we proceed respectfully and in collaboration with artists and our community. You can read our full statement here https://t.co/tTMTlo6m5T,2020-06-11 23:21:44,0,2,42768
26,oaklandmuseumca,@jennb Thank you! Our museum staff is organizing our efforts to ensure we proceed respectfully and in collaboration with artists and our community. You can read our full statement here https://t.co/tTMTlo6m5T,2020-06-11 23:21:10,0,0,42768
27,oaklandmuseumca,@djjAckizback Thanks for tagging us! Our museum staff is organizing our efforts to ensure we proceed respectfully and in collaboration with artists and our community. You can read our full statement here https://t.co/tTMTlo6m5T,2020-06-11 23:20:25,0,0,42768
28,oaklandmuseumca,@greenkozi @JeffreyDCash @Kaplan4Oakland @nikki4oakland @oaklibrary Good question! Our museum staff is organizing our efforts to ensure we proceed respectfully and in collaboration with artists and our community. You can read our full statement here https://t.co/tTMTlo6m5T,2020-06-11 23:19:37,2,7,42768
29,oaklandmuseumca,@cfarivar Good question! Our museum staff is organizing our efforts to ensure we proceed respectfully and in collaboration with artists and our community. You can read our full statement here https://t.co/tTMTlo6m5T,2020-06-11 22:55:37,1,2,42768
30,oaklandmuseumca,@FOBoard_Game Good question! Our museum staff is organizing our efforts to ensure we proceed respectfully and in collaboration with artists and our community. You can read our full statement here https://t.co/tTMTlo6m5T,2020-06-11 22:32:56,0,1,42768
31,oaklandmuseumca,This list was sourced by staff to uplift the many recommendations and resources to support Black lives here in the community and nationwide. https://t.co/LGH5U58tYO,2020-06-10 22:34:29,5,8,42768
32,oaklandmuseumca,"The Work Begins at Home | A Message from Director and CEO Lori Fogarty In Solidarity with Black Lives Matter
https://t.co/xHX4lqQLQU",2020-06-10 22:34:29,2,6,42768
33,oaklandmuseumca,- The Friday Nights at OMCA Team,2020-06-06 00:38:15,0,3,42768
34,oaklandmuseumca,"Friday Nights at OMCA pauses for the people tonight, in respect for our community and staff's call for reflection and action, be it by pen or by protests on the streets at home and around the world. Another staff playlist is queued up for your enjoyment next week. Be safe.",2020-06-06 00:38:14,1,21,42768
35,oaklandmuseumca,"We are exploring ways for OMCA to respond, continue the vital work of equity &amp; inclusion, &amp; ensure we give voice to the cry for an end to violence against black people, people of color, &amp; other brothers, sisters, &amp; siblings who feel the impact of marginalization &amp; inhumanity.",2020-06-03 00:47:24,1,4,42768
36,oaklandmuseumca,"Our staff is currently sharing resources, support, and ways to take action. We're including a few links to those resources on our blog. https://t.co/Tg0dnK4Wqz",2020-06-03 00:42:05,1,4,42768
37,oaklandmuseumca,OMCA stands united against injustice. We remain committed to fighting injustice and elevating resources to help end racism in America. We believe Black Lives Matter.,2020-06-03 00:42:05,1,24,42768
38,oaklandmuseumca,Got an idea for future cards? Email us at takeaction @ museumca dot org,2020-05-31 23:24:53,0,6,42768
39,oaklandmuseumca,DO YOUR RESEARCH https://t.co/zkADTAY2g2,2020-05-31 23:24:52,1,10,42768
40,oaklandmuseumca,VOLUNTEER TO SERVE OR DONATE FOOD https://t.co/otLudfTOXO,2020-05-31 23:24:51,0,6,42768
41,oaklandmuseumca,BE MORE THAN A CONSUMER https://t.co/K2faZmSvdW,2020-05-31 23:24:50,2,4,42768
42,oaklandmuseumca,CHECK YOUR PRIVILEGE https://t.co/UIjODI9H1p,2020-05-31 23:24:49,0,5,42768
43,oaklandmuseumca,CIRCULATE YOUR DOLLAR IN THE BLACK COMMUNITY https://t.co/KZjZ40sx7m,2020-05-31 23:24:49,1,6,42768
44,oaklandmuseumca,NATIONAL CHANGE STARTS LOCALLY https://t.co/aIK4NYuB4s,2020-05-31 23:24:48,0,5,42768
45,oaklandmuseumca,"U.S. HAS 5% OF THE WORLD POPULATION, 25% OF ITS PRISONERS https://t.co/FePq3WAUVW",2020-05-31 23:24:47,0,4,42768
46,oaklandmuseumca,ENGAGE WITH LOCAL POLITICS https://t.co/2KRyr5xLPM,2020-05-31 23:24:46,0,7,42768
47,oaklandmuseumca,RESTORE OAKLAND https://t.co/ScNZHRJGOG,2020-05-31 23:24:45,1,3,42768
48,oaklandmuseumca,COLLECTIVELY INVEST IN COMMUNITY https://t.co/y0hHggInGf,2020-05-31 23:24:44,1,4,42768
49,oaklandmuseumca,VISIT DEFREMERY PARK https://t.co/YXXlu4RNV4,2020-05-31 23:24:43,0,4,42768
50,oaklandmuseumca,PROVIDE AFFORDABLE HOUSING https://t.co/02CUlvC8HJ,2020-05-31 23:24:42,0,5,42768
51,oaklandmuseumca,PUSH BACK ON CAPITALISM https://t.co/JMdt4yLfcO,2020-05-31 23:24:41,0,4,42768
52,oaklandmuseumca,VOTE WITH YOUR BANK ACCOUNT https://t.co/IFJJBxn7mv,2020-05-31 23:24:41,0,5,42768
53,oaklandmuseumca,BUY A SWEET POTATO PIE https://t.co/cMvHaOjZ1Q,2020-05-31 23:24:40,0,7,42768
54,oaklandmuseumca,GROW FOOD https://t.co/XuDV7kkMT9,2020-05-31 23:24:39,0,7,42768
55,oaklandmuseumca,Read the Black Panther Party’s Ten Point Platform out loud. What resonates with you? What questions or reflections does it prompt? https://t.co/bofD95JMeY,2020-05-31 23:24:38,7,21,42768
56,oaklandmuseumca,"These Take Action cards are in the Black Power section of our Gallery of California History. They’re usually available to take home, but now we’re bringing them to you. We thank local organizations for suggesting some of these actions. #blacklivesmatter [thread]",2020-05-31 23:24:38,45,77,42768
57,oaklandmuseumca,Looking to support local artists in our community? Check out the featured local artists on our online store. https://t.co/RNZHQK92wG,2020-05-31 17:00:33,1,0,42768
58,oaklandmuseumca,"Tonight's Friday Nights at Home tunes are from us staff! 🎶 Check out our playlist here: https://t.co/wXzH3TmTeU

We miss you all and can't wait to see you at OMCA again. Have a wonderful Friday night and weekend 🧡 For more Friday Nights at Home, visit https://t.co/DSuthZQcLw https://t.co/UoF14zKf89",2020-05-30 00:00:00,1,5,42768
59,oaklandmuseumca,"In partnership and in memory of George Floyd, Breonna Taylor, Ahmaud Arbery - and all of the lives taken by violence. We speak your name and honor your lives.

Lori Fogarty
Director &amp; CEO 

[end]",2020-05-29 21:31:37,4,33,42768
60,oaklandmuseumca,"[...] and ensure that we give voice to the cry for an end to violence against black people, people of color and other brothers, sisters and siblings who feel the impact of marginalization and inhumanity.",2020-05-29 21:31:36,2,19,42768
61,oaklandmuseumca,"We will also be exploring ways for the Museum as an organization to respond, continue the vital work of equity and inclusion [...]",2020-05-29 21:31:36,0,19,42768
62,oaklandmuseumca,"Members of our staff are engaging in brave and authentic dialogue about this moment — sharing resources, expressions of support, and ways to take action.",2020-05-29 21:31:36,0,18,42768
63,oaklandmuseumca,The sadness and outrage we feel are even deeper and more profound for communities of color who are already impacted disproportionately by the virus and the economic fallout.,2020-05-29 21:31:36,2,21,42768
64,oaklandmuseumca,"Dear OMCA Community,
I know many of you are not only feeling the uncertainty and distress of this COVID-19 moment, but now the additional trauma of yet another black man slain at the hands of law enforcement. [thread ⤵️] https://t.co/wkiRqpsiJH",2020-05-29 21:31:35,28,82,42768
65,oaklandmuseumca,Today is the last day of our Member Sale! Members get 20% off of all regularly priced items and orders over $50 ship for free. Start saving here ➡️ https://t.co/vWyzAK1nTN,2020-05-28 15:00:01,0,0,42768
66,oaklandmuseumca,"This week's Object of the Week comes from Gallery Guide Addie Brian. Addie takes a closer look at a hand-carved suiseki rock, an ancient art form that still inspires today. ⁣

Watch⁣⁣📽️: https://t.co/SiwZtf4sj2
Blog✍️: https://t.co/oyDbVcfNTF https://t.co/Tggz4mTHQA",2020-05-28 02:00:00,0,6,42768
67,oaklandmuseumca,Documentary photography is used to record historic events and everyday life. It can raise awareness and inspire action. This week's Learn at Home activity is to be a documentary photographer just like Dorothea Lange 📸 Learn how at https://t.co/z44OYlMxWd https://t.co/CscbRkQuN1,2020-05-27 19:00:00,0,1,42768
68,oaklandmuseumca,"As we continue to shelter-in-place, our Director &amp; CEO Lori Fogarty has turned to journaling and shares her thoughts and reflections on the current moment and the power of networks. Read more on our blog https://t.co/B8s8rzPS6h 🧡",2020-05-26 21:52:07,0,2,42768
69,oaklandmuseumca,@IFlyOAKland 🧡✈️,2020-05-26 18:19:41,0,0,42768
70,oaklandmuseumca,Happy Birthday to Dorothea Lange! May 26 would have been world-renowned photographer Dorothea Lange's 125th birthday. Explore our collection of Lange's photography or take an online tour of Dorothea Lange: Photography as Activism with OMCA at Home. https://t.co/8I9HOcOvpX https://t.co/LRYDu5ohlX,2020-05-26 17:30:00,1,5,42768
71,oaklandmuseumca,That feeling when you're too excited for Nest in Place 🐦 We're excited to introduce to you our new page called Nest In Place! It's your chance to discover the world of California birds wherever you are. ⁣Explore Nest in Place at https://t.co/ApAjHB6Ok2🐦 🦆 🦉 🦢 https://t.co/nHeOShsXGj,2020-05-26 16:50:22,1,6,42768
72,oaklandmuseumca,Looking to support local artists in our community? Check out the featured local artists on our online store. https://t.co/RNZHQK92wG,2020-05-24 17:00:31,0,3,42768
73,oaklandmuseumca,Calling all Members! Our bi-annual Member Sale is happening now through May 28. Members get 20% off of all regular priced items and purchases over $50 ship for free. Check your email inbox this morning for the special discount code. https://t.co/1KB9V9edgD,2020-05-23 17:00:08,0,2,42768
74,oaklandmuseumca,"[...] Amanda who found our Cupid Shuffle challenge, everyone in the neighborhood who used their cameras to film, the neighbor who is a professional film editor, and everyone on the block who joined in. Thanks Inome for sending us the video! 👋",2020-05-23 07:00:37,1,8,42768
75,oaklandmuseumca,"Shoutout to Georgina (seen at the start of the video), who came up with the idea for 6 feet at 6 o'clock, Laura and Randa (Georgina's moms), Carl and Rex, Kurt with the speakers, Debra who designed posters [...]",2020-05-23 07:00:37,1,7,42768
76,oaklandmuseumca,"This incredible group of neighbors in Oakland got together on March 14 to start ""6 feet at 6 o'clock."" It's a time for the neighborhood to come together and dance. Last Friday, they did our Cupid Shuffle challenge! 😍⁣ https://t.co/OfRfrzIxBM",2020-05-23 07:00:37,18,120,42768
77,oaklandmuseumca,"🎶 Tonight's Friday Nights at Home mix is from DJ Juan G. Enjoy the mix here: https://t.co/wRu9Wp8SLh
⁣
We miss you all and can't wait to see you at Friday Nights at OMCA again. Have a wonderful Friday night and weekend🧡⁣ https://t.co/AVOHoWPeQN",2020-05-23 00:09:59,0,3,42768
78,oaklandmuseumca,Our #publicradio friends at @KALW are having a 3-day fundraiser. Built on trust &amp; powered by listeners. Do your part! Donate: https://t.co/zhlWi1kLWU 🧡,2020-05-21 17:01:02,0,1,42768
79,oaklandmuseumca,🐔 What's the story behind a 1920s chicken toy in OMCA's collection? Registrar Meredith Patute (and her pet chicken Redd) find out.⁣ https://t.co/VtJ8MdHGn8,2020-05-20 23:30:00,1,2,42768
80,oaklandmuseumca,The bi-annual Member Sale is May 22–28. That's 7 days to save 🧡 Members receive 20% off of regular-priced items online &amp; free shipping on orders over $50. 100% of your purchase helps us share the stories that unite Oakland and California as a community.🛒 https://t.co/1KB9V8WCp5,2020-05-20 21:30:00,1,1,42768
81,oaklandmuseumca,Need a fun home-learning activity? Step 1: watch our All Power to the People: Black Panthers at 50 video. Step 2: reflect on the stories shared by #BlackPantherParty members &amp; think about what it takes to create change. Materials &amp; full video at https://t.co/WMaxsh2BTT https://t.co/hE6Pfc05aU,2020-05-20 01:15:00,2,6,42768
82,oaklandmuseumca,"Don't miss a program by our friends @ciispubprograms called Exploring Rumi to Understand Ourselves: An Online Conversation with Melody Moezzi. It's happening this Wednesday, May 20. Register at https://t.co/VTZFPCVPjO",2020-05-19 00:25:00,4,4,42768
83,oaklandmuseumca,"What makes your neighborhood special? What would you like everyone to know about your community? Create a zine about your community with this fun activity from OMCA at Home: https://t.co/pdYdHWReJ8

#museumfromhome #homelearning #omca #oakland https://t.co/LnCTXUCgys",2020-05-18 20:00:00,0,2,42768
84,oaklandmuseumca,"Today is #InternationalMuseumDay, a worldwide holiday celebrating all the creative, thought-provoking, &amp; fun ways museums bring us together 🧡 Enjoy virtual tours, hear from staff on our collection, discover educational resources, &amp; more at https://t.co/8I9HOcOvpX",2020-05-18 18:59:29,0,0,42768
85,oaklandmuseumca,Looking to support local artists in our community? Check out the featured local artists on our online store. https://t.co/RNZHQK92wG,2020-05-17 17:00:07,0,3,42768
86,oaklandmuseumca,"Friday Nights at OMCA is presented in partnership with Off the Grid: Lake Merritt @ OMCA.

Friday Nights at OMCA is made possible by generous support from the Oakland Museum Women’s Board, the Koret Foundation, @BankofAmerica, and The William and Flora Hewlett Foundation.",2020-05-16 00:39:27,0,2,42768
87,oaklandmuseumca,We miss you all and can't wait to see you at Friday Nights at OMCA again. Wishing you and yours a restful Friday night and weekend 🧡 Don't forget to tag us in your Cupid Shuffle from home! https://t.co/DSuthZyBTY https://t.co/R0pz6mqbtT,2020-05-16 00:00:00,0,5,42768
88,oaklandmuseumca,"🌱 Make your own greenhouse garden! 🌱 Using seeds and a homemade greenhouse, watch your seeds get growin' 😎 Get the templates and learn more at https://t.co/9quAvd1vJC https://t.co/12zo6upEaY",2020-05-15 20:19:42,1,3,42768
89,oaklandmuseumca,"Object of the week is back! This week Associate Registrar Jadeen Young tackled a new baking project—from a 1917 recipe booklet. Tasty 😋https://t.co/KVMxOERHiA 

Recipe here: https://t.co/oO6JdYW6HY",2020-05-14 02:00:00,0,3,42768
90,oaklandmuseumca,"Our bi-annual Member Sale is around the corner. Starting Friday, May 22 Members save 20% off of all regular-price items and free shipping on orders over $50. 100% of your purchase helps us share the stories that unite Oakland and California as a community. https://t.co/1KB9V9edgD",2020-05-13 23:00:00,0,0,42768
91,oaklandmuseumca,"🌱 Make your own greenhouse garden!🌱Get the templates and learn more about gardening at https://t.co/9quAvdj78c

https://t.co/5ZgSNO6csI",2020-05-13 21:00:00,2,2,42768
92,oaklandmuseumca,"Goat morning, Bay Area 😎 https://t.co/yqNDzDFJDi",2020-05-13 17:38:30,4,26,42768
93,oaklandmuseumca,"🌱 Ready to create your own greenhouse garden? 🌱 Using seeds and a homemade greenhouse, watch your seeds grow! You can also track the progress in a nature journal. Get the templates and learn more about gardening at https://t.co/9quAvd1vJC https://t.co/tdoXYxr8vn",2020-05-12 21:35:43,0,3,42768
94,oaklandmuseumca,Did you know you can create a map of your Oakland and add it to our exhibition just like Jewlia and Anmarie? You can also do a virtual tour of You Are Here 📲 Check it all out at https://t.co/8I9HOcOvpX,2020-05-12 20:00:24,1,0,42768
95,oaklandmuseumca,This map is called Places to Kiss Girls and Hear Night Herons in Oakland by Jewlia Eisenberg and Anmarie Rodgers. It was made for our special exhibition You Are Here: California Stories on the Map. ⁣ https://t.co/amjLYBEnap,2020-05-12 20:00:23,6,17,42768
96,oaklandmuseumca,"We might be closed, but we're committed to do what we do best: staying connected with our community. Check out our OMCA at Home page to explore our collections, fun educational resources, our Friday Nights at Home playlists, virtual tours, and more at https://t.co/8I9HOcOvpX",2020-05-12 18:09:55,0,1,42768
97,oaklandmuseumca,"Via @washingtonpost: on the familiarity of Dorothea Lange's photo ""White Angel Breadline,"" featuring our Curator of Photography &amp; Visual Culture Drew Johnson.

https://t.co/7Oz27k2mFZ",2020-05-12 17:03:28,1,0,42768
98,oaklandmuseumca,Looking to support local artists in our community? Check out the featured local artists on our online store. https://t.co/RNZHQK92wG,2020-05-10 17:00:07,2,1,42768
99,oaklandmuseumca,"As we shelter in place, our Director &amp; CEO Lori Fogarty has turned to journaling for reflection, looking to her dad’s journal from the Great Depression as a guide. How are you documenting this moment?

https://t.co/8Jf1sxwoJJ",2020-05-10 01:00:00,1,3,42768
100,oaklandmuseumca,"We invite you &amp; yours to join us in celebrating Mother's Day this Sunday with OMCA at Home. Take a virtual tour, do a dance party with our Friday Nights DJ playlists, and enjoy time together. https://t.co/8I9HOcOvpX",2020-05-09 15:00:00,0,2,42768
101,oaklandmuseumca,"Friday Nights at OMCA is presented in partnership with Off the Grid: Lake Merritt @ OMCA.⁣
⁣
Friday Nights at OMCA is made possible by generous support from the Oakland Museum Women’s Board, the Koret Foundation, @BankofAmerica, and The William and Flora Hewlett Foundation.⁣",2020-05-08 22:21:51,0,0,42768
102,oaklandmuseumca,"🌙 Tonight for Friday Nights at Home, we'll be enjoying a playlist by DJ @diondecibels as part of the @Its_Fault_Radio station.  It was recorded at @redbaycoffee in January. https://t.co/odpptPc5bV",2020-05-08 22:21:51,1,3,42768
103,oaklandmuseumca,"@oakzoo @LeeRichardZoo Welcome to Oakland, Kijiji!",2020-05-08 18:00:45,0,1,42768
104,oaklandmuseumca,Missed the premiere of All Power to the People: Black Panthers at 50 exhibition video? Did you watch and need to share with a friend? Check it out here!  https://t.co/uSEIare9AA,2020-05-08 16:00:01,3,5,42768
105,oaklandmuseumca,Premiere starts soon! 🧡 https://t.co/LUENAjZLI1,2020-05-08 00:52:23,3,3,42768
106,oaklandmuseumca,"📸: Stills courtesy of the artists. Question Bridge: Black Males was created by Chris Johnson, Hank Willis Thomas, Bayete Ross Smith, and Kamal Sinclair. The Executive Producers are Delroy Lindo, Deborah Willis, and Jesse Williams.",2020-05-07 17:27:38,0,0,42768
107,oaklandmuseumca,Check out our past Object of the Week videos at https://t.co/3pWfDb0LxD,2020-05-07 17:27:38,0,0,42768
108,oaklandmuseumca,"We're back with Object of the Week! In this time of  distance, Assistant Curator Rhonda Pagnozzi is reminded of how interconnected we are. Her Object is Question Bridge: Black Males, a video installation by artist Chris Johnson with Hank Willis Thomas.⁣ https://t.co/i2LFhMbvyA",2020-05-07 17:27:37,0,0,42768
109,oaklandmuseumca,Don't miss it tonight May 7 at 6 pm PST! https://t.co/LUENAjZLI1,2020-05-07 17:12:09,3,6,42768
110,oaklandmuseumca,"This Thursday, May 7 at 6 pm PST, don't miss our premiere of All Power to the People: Black Panthers at 50. This video was created for our exhibition in 2016 and will be posted online for the first time! Link here: https://t.co/VQWhpIZ4sM

#blackpanthers #omca #oakland https://t.co/aHkrk7CCBC",2020-05-06 19:00:00,6,10,42768
111,oaklandmuseumca,We thank all of our teachers this #TeacherAppreciationWeek! We created a special spot for all educators and those learning at home. Check back every week for new activities: https://t.co/tXHozObhgH https://t.co/h1SXZLZRvO,2020-05-06 18:27:07,1,1,42768
112,oaklandmuseumca,"This Thursday, May 7 at 6 pm PST, don't miss our premiere of All Power to the People: Black Panthers at 50. This video was created for our exhibition in 2016 and will be posted online for the first time! Link here: https://t.co/VQWhpIHt4c https://t.co/gkaSepVdFH",2020-05-06 17:44:03,1,4,42768
113,oaklandmuseumca,"This Thursday, May 7 at 6 pm PST, don't miss our premiere of All Power to the People: Black Panthers at 50. This video was created for our exhibition in 2016 and will be posted online for the first time!

https://t.co/VQWhpIHt4c https://t.co/czQg1sCHzm",2020-05-06 16:44:20,3,1,42768
114,oaklandmuseumca,"Time for a photo scavenger hunt! Snap photos of things around your home or neighborhood that fit the descriptions in the photo bingo card. Once you’ve hit bingo, share your photos and tag us. Can’t wait to see what you find! https://t.co/3HOtWo8zlx https://t.co/knwxTQscE5",2020-05-06 01:08:32,1,7,42768
115,oaklandmuseumca,"Wow! We are blown away by the generosity of our community. We have raised 71% to our goal. Only $1,445 to go! Thank you to everyone who has given in support of #GivingTuesdayNow! Let’s see if we can get to $5,000 by the end of the day! Make a gift here: https://t.co/GAAZPObclO",2020-05-06 00:00:31,0,2,42768
116,oaklandmuseumca,"🎉Thank you so much to those who have donated already! We're 29% to our goal! There is plenty of time left to give to our #GivingTuesdayNow campaign. Make a gift and help us get to $5,000! Plus every gift is matched by an anonymous donor! https://t.co/GAAZPObclO",2020-05-05 18:34:20,1,1,42768
117,oaklandmuseumca,"Don't miss it, it's happening this Thursday, May 7 at 6 pm PST! https://t.co/fhaB7ZogKI",2020-05-05 18:16:23,10,23,42768
118,oaklandmuseumca,"Have you heard? Today is #GivingTuesdayNow! Help OMCA reach its goal of $5,000 by giving a gift now. Every donation will be matched dollar-for-dollar, so your giving goes twice as far. Support your community Museum today!  https://t.co/GAAZPObclO https://t.co/WhKDCvBa2a",2020-05-05 15:00:13,0,2,42768
119,oaklandmuseumca,"At OMCA, we're committed to keep doing what we do best: staying connected with our community. Check out our new page called OMCA At Home to explore past exhibitions and events, educational resources, our collection, and more. https://t.co/eGelLLViYs",2020-05-05 00:30:00,3,7,42768
120,oaklandmuseumca,"Happy Birthday, Oakland! 🧡 https://t.co/kUmW43N4fS",2020-05-05 00:26:21,9,44,42768
121,oaklandmuseumca,"Don’t miss An Online Conversation with Thomas Hubl and Brian Swimme: On Healing Collective Trauma, with our friends @ciispubprograms. The conversation happens on May 9 at 11 am. Get your tickets and learn more at https://t.co/B0v8Zdye0D",2020-05-04 22:40:04,0,1,42768
