,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
99,WomenInTheArts,#LuchitaHurtado’s Persistent Perspective—It wasn’t until #LuchitaHurtado was ninety-nine years old that she would witness the opening of her first museum retrospective @LACMA. https://t.co/Xbg4Aqefpv @nybooks https://t.co/cGIRwUdJRj,2020-05-19 00:00:07,4,17,57593
100,WomenInTheArts,"At 107, artist #MarileeShapiroAsher just beat covid-19. It was the second pandemic she survived. https://t.co/Wxemh30NHf @washingtonpost https://t.co/ekzZfenzfq",2020-05-18 18:00:20,18,57,57593
101,WomenInTheArts,Happening NOW! Join us and NMWA curator Ginny Treanor live right now ➞ https://t.co/pZVQWbana3 https://t.co/pjvuqW6dZ7,2020-05-18 17:07:12,1,4,57593
102,WomenInTheArts,"ONE HOUR TO GO!! 🎉 Don't miss our incredible curator Ginny Treanor providing some inside scoops on ""#DelitaMartin: Calling Down the Spirits"" and ""#GracielaIturbide's Mexico."" https://t.co/4lKmEy4Udg https://t.co/pjvuqWnOQF",2020-05-18 16:00:20,2,7,57593
103,WomenInTheArts,"It's International Museum Day! 🎉 To celebrate #IMD2020, join NMWA curator Ginny Treanor on @byt's Instagram today at 1 p.m. to hear about acclaimed exhibitions ""#DelitaMartin: Calling Down the Spirits"" and ""#GracielaIturbide's Mexico."" https://t.co/biaHEMxK7L @ICOMofficiel https://t.co/HghVwETkXM",2020-05-18 12:00:23,7,16,57593
104,WomenInTheArts,"Twist and Shout—@JuxtapozMag speaks to artist #HeatherBenjamin about her raw and funny, intense and relatable work. https://t.co/GyhRCNTje3 @SacredBones https://t.co/rkRSzmHFT9",2020-05-17 21:00:16,6,9,57593
105,WomenInTheArts,"You're Invited: @BYT’S International Museum Day IG Live Takeover! 🎉 Tomorrow (Monday, May 18), head to @BYT's Instagram account at 1 p.m. to hear from #NMWA curator #GinnyTreanor and other museums from D.C., New York, and Boston. https://t.co/NxWgagxJPv #IMD2020 https://t.co/KP2ez1xHjf",2020-05-17 16:00:20,6,12,57593
106,WomenInTheArts,"For today's #MuseumWeek theme #DreamsMW, we're just going to leave you with this thought from #YaelBartana's ""What if Women Ruled the World"" (2016). 💭 @MuseumWeek https://t.co/JBFJ2TKYSp",2020-05-17 12:00:10,15,41,57593
107,WomenInTheArts,400 Women Photographers Are Banding Together to Capture Life during Quarantine—@womenphotograph's WP - The Journal project has evolved into a system of support and motivation for hundreds of women photographers scattered across the globe. https://t.co/cylWCisX5M @artsy https://t.co/UV3HNt1MwV,2020-05-16 21:00:04,11,33,57593
108,WomenInTheArts,"‘I Want to Be Unplugged’: Watch Artist @MuholiZanele Take Their Studio on the Road to Photograph Trans Women in South Africa—As part of a collaboration between @artnet and @art21, hear news-making artists describe their inspirations in their own words. https://t.co/cffV9vC19m https://t.co/MfbjGmFbV5",2020-05-16 13:49:17,4,10,57593
109,WomenInTheArts,"Apply now! 📢 GLB Memorial Fund for the Arts is providing $10,000 to support woman-identifying artists in need of relief funds, for art acquisition for the GLB Art Collection. Must reside in Washington, D.C., Maryland, or Virginia. https://t.co/QPHK9t6fnH https://t.co/moeEkfBx9I",2020-05-16 00:00:07,7,9,57593
110,WomenInTheArts,"In this week's #ArtFixFriday: @NYPL acquired the archive of #MarthaGraham, @Hyperallergic looks at ""Inappropriate Bodies: Art, Design, and Maternity,"" @CreativeReview interviews @LisaSorgini on photographing mothers and children in isolation—and more. https://t.co/lG0FsFKywi https://t.co/bpkZJkb1FY",2020-05-15 18:00:19,7,23,57593
111,WomenInTheArts,"Share your art and other creative responses to climate change on using #CreateArtForEarth. Do this alone or safely with others, using any materials available.

[#JudyChicago, Stranded, from The End: A Meditation on Death and Extinction, 2016; @swoon, Healing Arises in Slowness] https://t.co/I5dwaQZ0rg",2020-05-15 15:13:31,3,5,57593
112,WomenInTheArts,"Today for #MuseumWeek #ClimateMW we're sharing #CreateArtForEarth, a global initiative to encourage art that addresses the climate crisis and inspires action, created by #JudyChicago, @janefonda, &amp; @swoon with @womeninthearts, @SerpentineUK, @FireDrillFriday, &amp; @GreenpeaceUSA. 🌎 https://t.co/NXWQqZYFiY",2020-05-15 15:08:09,13,15,57593
113,WomenInTheArts,"You're Invited: @BYT’S International Museum Day IG Live Takeover! 🎉 On Monday, May 18, head to @BYT's Instagram account at 1 p.m. to hear from #NMWA curator #GinnyTreanor and other museums from D.C., New York, and Boston. https://t.co/NxWgagxJPv #IMD2020 https://t.co/uxlAWeutjm",2020-05-15 12:00:23,5,9,57593
114,WomenInTheArts,".@Yunghi is an award-winning photojournalist. She is best known for her intimate documentation of the lives of former South Korean Comfort Women and ⁣her dedicated copyright education advocacy. #APAHM

📷: #YunghiKim, ""Caught Lying,"" 1989; Gift of @NPPA Women's Committee⁣ https://t.co/rIPY0c9bxj",2020-05-15 00:00:07,7,25,57593
115,WomenInTheArts,"For this week's dog-themed (!) @artukdotorg #OnlineArtExchange, we love #KatherineWardLaneWeems's majestic sculpture ""Whippet"" (1978), which was shared by @frickcollection during #5WomenArtists! Weems was known for her life-like portrayal of animals. https://t.co/eiwQUbX16t https://t.co/zCG3qoKFbp",2020-05-14 19:35:27,5,12,57593
116,WomenInTheArts,"Today's #MuseumWeek theme is #MuseumMomentsMW! Here's one of our favorites: #FreshTalk4Change Accessory to Action—Adorning Wakanda featuring @Dourie_iAm, #AyanaOmiladeFlewellen, and #MaiaNuku. Reply or tweet your #NMWA and #NMWAatHome memories! https://t.co/Tx5qFDG10H @museumweek",2020-05-14 12:14:30,4,8,57593
117,WomenInTheArts,"#GracielaIturbide’s photographs of death’s imagery connect to her own search for ritual and meaning, as well as to her faith in the power of photography as therapy. https://t.co/sicVEFJYSv https://t.co/XOfAFNLXUq",2020-05-14 00:00:08,6,20,57593
118,WomenInTheArts,"Take a peek at the art women are making for #CreateArtForEarth! 🌱

Check out even more #CreateArtForEarth art in our Instagram Stories today (@womeninthearts)! https://t.co/0Tpj9NNXaC https://t.co/GaBZRdFQvH",2020-05-13 17:14:44,2,5,57593
119,WomenInTheArts,"For today's #MuseumWeek theme #TogetherMW—a tribute to collectivity, community and joint efforts—we're throwing it back to when museums around the the world joined #MuseumsThankHealthHeroes.

Still have spare PPE to donate? Contact @getusppe at  https://t.co/hVUalFjasM #GetUsPPE https://t.co/jQQdnUP40X",2020-05-13 12:49:46,3,5,57593
120,WomenInTheArts,"Stay inspired and connected with our new #NMWAatHome Creative Coping blog series, which highlights the ways that NMWA staff members are staying grounded while they #StayHome. https://t.co/qrAZ1YLTSN https://t.co/CqfF1bHsaN",2020-05-13 00:00:08,4,11,57593
121,WomenInTheArts,"Today is #InternationalNursesDay—thank you to nurses everywhere for your dedication, resilience, and care. ❤️

📷: #MaryEllenMark, ""Nurses Working, Guizhou Provincial People’s Hospital, Guiyang, China,"" 2012; Gift of Robert and Kathi Steinki, © Mary Ellen Mark/
@MaryEllen_Mark https://t.co/y2uGMzlVNC",2020-05-12 18:08:19,4,14,57593
122,WomenInTheArts,... And here's a bonus #CultureInQuarantineMW retweet! ✨ https://t.co/UMRipebmyC #MuseumWeek @MuseumWeek https://t.co/R2JWvtCL1e,2020-05-12 12:28:47,1,7,57593
123,WomenInTheArts,"Today's @MuseumWeek theme is #CultureInQuarantineMW, inspired by #BetweenArtAndQuarantine! 🎨 To celebrate, here's one of our favorite recreations, featuring a work in our collection by #JudyChicago.

https://t.co/ipZdBcuXRp https://t.co/cVvQ93QPnc",2020-05-12 12:25:34,3,14,57593
124,WomenInTheArts,"5 Fast Facts: #RuthOrkin—#RuthOrkin was an award-winning photojournalist and filmmaker. Known for capturing the individual and collective human spirit, Orkin was particularly adept at picturing remarkable women at remarkable moments. https://t.co/qCfgxTzhhT https://t.co/iukkKtS2VF",2020-05-12 00:00:06,5,15,57593
125,WomenInTheArts,"This week is #MuseumWeek, a worldwide festival for cultural institutions on social media, and today's theme is #HeroesMW! Thank you to everyone doing their part—and those doing far, far more than their part—to keep others safe.

📷: #EstherBubley, ""At the well-baby clinic,"" 1953 https://t.co/UqsphvmeT4",2020-05-11 18:00:23,8,14,57593
126,WomenInTheArts,"#ColetteFu creates sculptural pop-up books that illuminate cultures and depict myths and legends. 📖 Explore her incredible works in our special #NMWAatHome online exhibition ""Wanderer/Wonderer: Pop-Ups by #ColetteFu."" https://t.co/cUETEPaKot #APAHM https://t.co/7j2rjcB8F8",2020-05-11 12:00:21,11,32,57593
127,WomenInTheArts,"100 Ways to Virtually Experience DC During the Coronavirus Pandemic—A giant guide to museums, theater, food, fitness, kids, movies, and much more. https://t.co/aoImGfkhhQ @washingtonian https://t.co/U9ldI4aNQy",2020-05-10 21:00:06,9,28,57593
128,WomenInTheArts,Director’s Desk: Celebrating #MothersDay Through Distinct Artistic Visions—Explore five unique perspectives on motherhood and family in our collection with NMWA director #SusanFisherSterling. https://t.co/OnLHIDuyPK https://t.co/mw2D0PWHkp,2020-05-10 13:00:27,12,43,57593
129,WomenInTheArts,"#RuthAsawa’s Life and Legacy, in Both Art and Education—@CHASEMARILYN’s new biography sheds light on Asawa’s contributions to San Francisco’s public schools and its artistic community at large. https://t.co/iskkORvFct @hyperallergic #APAHM https://t.co/PokZ90Hl60",2020-05-09 21:00:15,6,26,57593
130,WomenInTheArts,👏 👏 👏 https://t.co/0qHGE4FhLg,2020-05-09 20:00:45,1,7,57593
131,WomenInTheArts,"The Couch Gallery Crawl—Each week, @vulture gathers the art world’s latest and best virtual museum and gallery offerings. Here, how to look at art from the safety of home. https://t.co/Ds0uvYomGH https://t.co/u24jwxxdgl",2020-05-09 16:00:19,1,8,57593
132,WomenInTheArts,National Museum of Women in the Arts honours 'complex and varied' maternal relationships for Mother's Day—An online series explores artists' experiences of motherhood and their connection to their own moms https://t.co/aa6pbdh4hH @TheArtNewspaper https://t.co/L0K0QqsMnc,2020-05-09 12:00:09,10,32,57593
133,WomenInTheArts,"In this week's #ArtFixFriday: #AlizaNisenbaum features in the @hirshhorn's video series “Artist Diaries,” @artnet features an excerpt on #LeeKrasner from a new book, Jamaican singer #MillieSmall has passed away—and more. https://t.co/kZKKCSY9mD https://t.co/SIepqSOofA",2020-05-09 00:00:08,5,21,57593
134,WomenInTheArts,@americanart Someone gets it. 😞,2020-05-08 17:26:33,0,1,57593
135,WomenInTheArts,"Happy #MothersDay! There are no words. #MomIGotYouThisArt

🖼: #PatriciaPiccinini, ""The Young Family,"" 2002 https://t.co/rfHN8U4V2Q https://t.co/wzdd3iuN0P",2020-05-08 17:01:58,3,18,57593
136,WomenInTheArts,"Happy #MothersDay! Ugh, there's not even a ducky... 🛁 #MomIGotYouThisArt

🖼: #MaryCassatt, ""The Bath,"" 1891 https://t.co/gc8MLuBJ9P https://t.co/b2N0UUuRBm",2020-05-08 16:58:14,2,7,57593
137,WomenInTheArts,"Happy #MothersDay! You're the real MVP, Mom. 💪 #MomIGotYouThisArt

🖼: #LolaÁlvarezBravo, ""De Generación en Generación,"" ca. 1950 https://t.co/zZVQTurIM7 https://t.co/FMQjzNAyx0",2020-05-08 16:54:44,2,6,57593
138,WomenInTheArts,"Happy #MothersDay! Moms love flowers, right? Right. 💐 #MomIGotYouThisArt

🖼: #ElisabettaSirani, ""Virgin and Child,"" 1663 https://t.co/eUIqyL49WO https://t.co/PslMnapVOQ",2020-05-08 16:29:27,1,9,57593
139,WomenInTheArts,"Happy #MothersDay! I got you a gift card to your favorite salon. 💆‍♀️ #MomIGotYouThisArt

🖼️: #AngelaStrassheim, ""Untitled (Yellow Tub),"" 2003 https://t.co/vBJ6QMimvD",2020-05-08 16:13:26,3,11,57593
140,WomenInTheArts,"Happy early #MothersDay—we've got some surprises for moms everywhere! Get inspired by these sweet and sassy cards featuring works from our collection (or feel free to use them yourself, we won't tell). #MomIGotYouThisArt

🖼️: #Marisol, ""The Large Family Group,"" 1957 https://t.co/FH3PFYDbiQ",2020-05-08 16:07:30,11,30,57593
141,WomenInTheArts,"@MariahRirianais Thank you, familiar face!",2020-05-08 14:12:23,0,1,57593
142,WomenInTheArts,"Trained as a social realist and muralist in her native China, #HungLiu now blends Chinese and Western artistic influences to explore Chinese history and culture, gender, identity, and memory. https://t.co/FlgMIqcxss #APAHM

🖼: #HungLiu, ""Sisters"", 2000 https://t.co/KvjJN01nVQ",2020-05-08 12:00:27,11,41,57593
143,WomenInTheArts,@GwenWaight Thank you! 🥰,2020-05-08 04:22:25,0,1,57593
144,WomenInTheArts,"City Lights: Watch Sting Sing About Space, View a Different Kind of Pop-Up Exhibition, or Take a YouTube Gallery Tour https://t.co/eivJmjzu42 @wcp https://t.co/tlqck8eNbK",2020-05-08 00:00:10,1,3,57593
145,WomenInTheArts,@penneykatherine @BarbieReports @guardian That sounds like a great thesis. You were way too far ahead of the times!,2020-05-07 21:56:29,0,2,57593
146,WomenInTheArts,@erixchick Thank you!,2020-05-07 20:50:48,0,0,57593
147,WomenInTheArts,"For this week's @artukdotorg #OnlineArtExchange, we're sharing @smithsoniannpg's fashionable portrait of #MaeWest (1940) by #LouiseDahlWolfe! Dahl-Wolfe is known for her witty fashion photography, which is on display here. https://t.co/TahUdy1MaE https://t.co/gdlshpf6FK",2020-05-07 19:15:59,3,9,57593
148,WomenInTheArts,@thisisandrews Thank you!,2020-05-07 16:35:31,0,0,57593
149,WomenInTheArts,@lewright2012 Thank you! ❤️,2020-05-07 15:49:45,0,0,57593
150,WomenInTheArts,@art21 Thank you so much! 🥰,2020-05-07 15:49:29,0,1,57593
151,WomenInTheArts,"And a fine takeover it is! 🎉 Thanks again sharing #5WomenArtists, #MatronsOfTheArts, and all the other cool stuff you're doing @ncartmuseum. https://t.co/g2yAE4lpLf",2020-05-07 15:01:51,8,22,57593
152,WomenInTheArts,@DaniLevinas Thank you!,2020-05-07 14:26:39,0,0,57593
153,WomenInTheArts,@monaph @JHMuseumStudies Thank you!,2020-05-07 14:26:23,0,0,57593
154,WomenInTheArts,@tqboston Thank you!,2020-05-07 14:26:06,0,1,57593
155,WomenInTheArts,The National Museum of Women in the Arts Instagram account has been nominated in @TheWebbyAwards! 🎉 Social media has been such a powerful tool for us to fulfill our mission of championing women through the arts. Vote for us before 3 p.m. EDT. 🗳️ https://t.co/7F5Wj1KOuf #Webbys https://t.co/zuHtmB5rrs,2020-05-07 12:00:20,4,12,57593
156,WomenInTheArts,"Today is #NationalNursesDay! Thank you to all the dedicated nurses working to keep us all healthy and safe. ❤️ 

📷: #MaryEllenMark, ""Nurses Working, Guizhou Provincial People’s Hospital, Guiyang, China,"" 2012; Gift of Robert and Kathi Steinki, © Mary Ellen Mark/@MaryEllen_Mark https://t.co/Dqwh7Co4oN",2020-05-07 00:00:11,4,11,57593
157,WomenInTheArts,@dctrending Thank you!! (๑•̀ㅂ•́)و,2020-05-06 21:01:24,0,1,57593
158,WomenInTheArts,@FableVision Thank you! 💖,2020-05-06 19:48:24,0,0,57593
159,WomenInTheArts,@WOCBookClubDC @jiatolentino What an excellent choice!,2020-05-06 19:23:06,0,0,57593
160,WomenInTheArts,"@My8Librarian Thank you! Whatever happens, at least we'll have tea. https://t.co/8Qq2VgpYc6",2020-05-06 18:40:14,0,1,57593
161,WomenInTheArts,@KemperMuseum Thank you so much! ❤️,2020-05-06 18:19:18,0,1,57593
162,WomenInTheArts,Take a peek at the awesome art women are making for #CreateArtForEarth! 🌱 Check out even more #CreateArtForEarth art in our Instagram Stories @womeninthearts every Wednesday at 1 p.m. https://t.co/0Tpj9NNXaC https://t.co/TzHqLhekE8,2020-05-06 17:34:08,4,5,57593
163,WomenInTheArts,"Well, this is... problematic, to say the least. Help us change these stats—vote for NMWA, the only major museum in the world dedicated to championing women in the arts, in @TheWebbyAwards. Vote by tomorrow, May 7: https://t.co/7F5Wj1KOuf 🗳️#Webbys https://t.co/qk4BfXDmJ1",2020-05-06 12:00:21,16,46,57593
164,WomenInTheArts,"Happy #NationalTeacherDay! 🍎 Thank you to all the dedicated teachers out there who are constantly overcoming challenges in order to provide opportunities and inspiration to others, both online or offline. (Like these Advanced Teacher Institute 2019 participants!) #ThankATeacher https://t.co/miwkXGqcCk",2020-05-06 00:00:13,1,9,57593
165,WomenInTheArts,@boliviacharlene 💖,2020-05-05 21:20:03,0,0,57593
166,WomenInTheArts,@graseetyler 💖💖💖,2020-05-05 21:19:54,0,1,57593
167,WomenInTheArts,@louiedemun Thank you!,2020-05-05 21:19:35,0,0,57593
