,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
10,metmuseum,"#AllByYourShelf Pick of the Day: ""Art of the Samurai: Japanese Arms and Armor, 1156–1868"" ⚔️ 

In this illustrated volume, explore samurai masterpieces such as swords, armor, saddles, and paintings, dating from the 5th–19th century.

Read it: https://t.co/nwtcnWyeg9
#MetPubs https://t.co/UfcqXYi0wh",2020-06-22 22:05:02,32,109,4341580
11,metmuseum,"This Saturday, June 27, watch the #MetLiveArts digital premiere of ""The Ninth Hour: The Beowulf Story."" 🎶 

Staged at the #MetCloisters last year, this rock-noir reimagining of the famous epic explores humankind's relationship with power and violence.
https://t.co/wQobKJV9gd",2020-06-22 17:53:01,13,30,4341580
12,metmuseum,"Hey, parents! We're excited to share that #MetKids is part of #CampYouTube this summer—a virtual camp for kids of all ages. 🎨 💻 

Start creating now with #MetKids! ⬇️ 
https://t.co/2fJadls4Z2",2020-06-22 14:35:01,19,38,4341580
13,metmuseum,"Discover Met publications, fine bindings, fashion plates, and so much more in the #WatsonLibrary Digital Collections.📚 

Start browsing ⬇️ 
https://t.co/hnfVPwEPZf https://t.co/7J7PTT7x75",2020-06-21 20:00:08,71,259,4341580
14,metmuseum,"To all the dads, uncles, grandfathers, and caregivers around the globe—Happy #FathersDay. 💕⁣ https://t.co/hVRpoDPVKQ",2020-06-21 14:20:04,123,486,4341580
15,metmuseum,"Tonight celebrate #WorldMusicDay with South African cellist Thapelo Masita, who recently performed in the empty galleries at the @metcloisters. #MetLiveArts⁣⁣
⁣⁣
Watch his performance at 7:30 pm: https://t.co/gqpOios88O
Read his words: https://t.co/0x3Q438Edk

📸 Pierre Lidar https://t.co/xw0P28IjNE",2020-06-21 14:20:02,35,111,4341580
16,metmuseum,"#AllByYourShelf Pick of the Day: ""Korean Buncheong Ceramics""

Buncheong ceramics emerged in Korea at the end of the 14th century. Explore 75 masterworks from this breathtakingly diverse expression in this 2011 publication.

Read it: https://t.co/1Yc0nmQ222
#MetPubs https://t.co/QqCQCWot26",2020-06-20 22:56:01,31,84,4341580
17,metmuseum,"How did they do that? 🤔

Learn how Met staff created ""Fanfare""—an exuberant installation of brass instruments that greets visitors to our musical instrument galleries. ⬇️ 

P.S. Scroll all the way down for a wicked time-lapse!
https://t.co/8IMzYH7m1j",2020-06-20 21:12:01,37,128,4341580
18,metmuseum,"Snapshots from tender summers past to ring in the #FirstDayofSummer. 🌤️ ⁣
⁣
What's your favorite summer memory? 
⁣
📸 © Nicholas Nixon ⁣
📸 © Howard Greenberg Gallery, New York ⁣
📸 © Walker Evans Archive ⁣ https://t.co/1UNarXAzy2",2020-06-20 20:26:05,25,158,4341580
19,metmuseum,"5/5 ⁣On June 19, 1865, Texas, as the most remote of the states with an enslaved population,  became the last state to enforce the federal order––making emancipation official for all across the nation.⁣ Learn more about Juneteenth from @NMAAHC. ⬇️ https://t.co/KyWMp3btmC",2020-06-19 18:20:23,8,51,4341580
20,metmuseum,"4/5 #Juneteenth commemorates June 19, 1865, also known as #EmancipationDay. While the 1863 Emancipation Proclamation declared all enslaved Black people free in the Confederate States, those slaveholding states loyal to the Union were exempt.",2020-06-19 18:20:23,6,58,4341580
21,metmuseum,"3/5 By owning control of her image—her “shadow”—Truth could sell it. She became one of the era’s most progressive advocates. At a human rights convention, Sojourner Truth commented that she “used to be sold for other people’s benefit, but now she sold herself for her own.”⁣ https://t.co/6bYnU0oR8V",2020-06-19 18:20:23,10,69,4341580
22,metmuseum,2/5 The bottom of the card mount reads: “I Sell the Shadow to Support the Substance.” Truth used the image to promote and raise money for her many causes. The imprint on the reverse features a Michigan 1864 copyright in her name. https://t.co/05vLAvubbd,2020-06-19 18:20:22,7,44,4341580
23,metmuseum,"1/5 In honor of #Juneteenth, we’re taking a look at this photograph of activist Sojourner Truth. Born Isabella Baumfree to a family of enslaved persons in Swartekill, New York, Truth sits for one of the Civil War’s most iconic portraits in an anonymous photographer’s studio.⁣ https://t.co/ZXBGE3PnIs",2020-06-19 18:20:21,141,460,4341580
24,metmuseum,"Up for a game of Hounds and Jackals? 🎲 

Ancient Egyptians likened the intricate voyage through the underworld to a game. This made gaming boards and gaming pieces (like this one) appropriate objects to place in tombs.

Learn more on the #MetTimeline: https://t.co/q74NGnM59D https://t.co/ULCIy1Xfc3",2020-06-18 18:16:03,67,233,4341580
25,metmuseum,"Explore more than 800 artworks from The Met's collection alongside over 160 curatorial essays organized by thematic keywords in ""Art = Discovering Infinite Connections in Art History.""

Pre-order it now from the #MetStore. ⬇️ 

#ArtEquals
#MetPubs
https://t.co/Ph2WDZ3DWR",2020-06-17 23:06:01,6,42,4341580
26,metmuseum,"This Ottoman #tughra is a unique calligraphic emblem of the sultan's authority that was included on all official documents—royal decrees, coins, correspondence, and other items.

Learn more about the art of the Ottomans before 1600 on the #MetTimeline ➡️ https://t.co/CYOWb53Fo1 https://t.co/YwxuFW3Kvc",2020-06-17 22:21:02,48,241,4341580
27,metmuseum,"#MetKidsFunFact: This jar was used as a flower vase during celebrations in the Korean royal court, such as a birthdays, anniversaries, or coronations.

It features a dragon—a creature that's considered good luck! 🐲

Learn more: https://t.co/8BZZVNODB3 https://t.co/l5hgven7xD",2020-06-17 20:34:03,36,187,4341580
28,metmuseum,"#AllByYourShelf Pick of the Day: ""Bloom""

Celebrate the last days of spring with this 1995 exhibition catalogue that explores the ""joyous garden of nature's abundance and fashion's imagination."" 👗 🌸 

Read it: https://t.co/l8Vf6gEf9p
#MetPubs https://t.co/GxbuIlkeT4",2020-06-16 23:35:01,14,67,4341580
29,metmuseum,"This #MuseumTeaTime is peachy...green? 🍑

As an auspicious symbol of longevity, the peach was a popular motif in Chinese ceramics, and vessels in this shape became popular during the late Ming period. 

Learn more: https://t.co/3BfElbT6jp https://t.co/8U1ke8qwmB",2020-06-16 21:22:03,65,330,4341580
30,metmuseum,"""It has been an absolute joy visiting the library and discovering all these gems waiting for me."" —Vien Le Wood, artist

Take a trip down memory lane and explore how the Museum's #WatsonLibrary has served artists and designers throughout its history. ⬇️ https://t.co/ohS2D3E3lv",2020-06-16 20:03:01,12,35,4341580
31,metmuseum,"#AllByYourShelf Pick of the Day: ""Art of the Korean Renaissance, 1400–1600""

Explore the artistic and cultural renaissance in Korea of the 15th and 16th centuries through paintings, ceramics, metalware, lacquerware, books, and more.

Read it: https://t.co/9UqSRMuzZx
#MetPubs https://t.co/hDwrjLm0f1",2020-06-16 00:05:02,51,190,4341580
32,metmuseum,"Reflective moments at @YosemiteNPS on #NaturePhotographyDay 📸⁣
⁣⁣
These ca. 1878 photos are among 73 circular-format views in an exceptionally rare untitled album made by photographer Carleton E. Watkins. 
⁣⁣⁣
See more photos by Watkins ➡️ https://t.co/SRm62nHtAi https://t.co/rgFJsdXzNb",2020-06-15 17:46:05,50,184,4341580
33,metmuseum,"Have you responded to the #2020Census yet? It’s not too late! 

Participate online, by phone, or by mail. 💻 ☎️ 📫 

Once you've responded, help get others involved and encourage your family, friends, and neighbors to complete the census.

Learn more ➡️ https://t.co/7XCH46iZr5 https://t.co/4VuvJI4yFt",2020-06-15 14:20:02,4,12,4341580
34,metmuseum,"#AllByYourShelf Pick of the Day: ""Dangerous Beauty: Medusa in Classical Art"" 👀 📚

How has #Medusa changed over time? In this free read, explore depictions of the monstrous Gorgon of Greek mythology whose gaze turned beholders to stone.

Read it: https://t.co/1tQUH5GDzN
#MetPubs https://t.co/XaS60NGbZB",2020-06-14 21:50:01,68,236,4341580
35,metmuseum,"Hey, bookworms! Here's a new term for you: ""munbangdo"" 📚

Literally meaning “scholar’s study painting,” this still-life painting genre emerged in Korea during the late 18th-century.

Visit the #MetTimeline for more on munbangdo and its lasting influence: https://t.co/IesIZrJeKM https://t.co/Vclx7VCrCL",2020-06-14 18:12:02,105,315,4341580
36,metmuseum,"What do ""From the Mixed-Up Files of Mrs. Basil E. Frankweiler,"" ""How the Sphinx Got to the Museum,"" and ""Micawber"" have in common? 🤔 📚

They're all set at #TheMet!  

Enjoy this #MetKids round-up of books set in our favorite museum. ⬇️ 
https://t.co/xPuN1frWUF",2020-06-14 14:48:03,31,111,4341580
37,metmuseum,"We're taking a trip to ancient Purr-ru for #Caturday! 🐱

This bottle combines Wari imagery—animals, humans, and composite beings—with elements of the ceramic tradition that flourished in the Nasca and neighboring valleys for centuries.

Learn more: https://t.co/Yuxor5YYaO https://t.co/m2MimHIHjR",2020-06-13 20:50:03,98,312,4341580
38,metmuseum,"What does science have to do with art? (Hint: A lot!) 

Today, Met scientists and conservators explore this question at @IntrepidMuseum's virtual Youth Summit! 

Tune in all day starting at 11 am. Watch The Met's team at 4 pm. 
Learn more ➡️ https://t.co/SRYBNEyiUV https://t.co/VcHid9RSfT",2020-06-13 15:00:23,8,42,4341580
39,metmuseum,"Tune in as artist @jordan_casteel reflects on works in ""Gerhard Richter: Painting After All,"" in conversation with Sheena Wagstaff, The Met's Leonard A. Lauder Chairman of Modern and Contemporary Art. #MetRichter

This program was recorded on May 20, 2020.
https://t.co/rR4QExzBJe",2020-06-13 14:00:19,5,38,4341580
40,metmuseum,"#AllByYourShelf Pick of the Day: ""The Emperors' Album: Images of Mughal India""

Explore the Kevorkian Album, one of the world's great assemblages of Mughal art and calligraphy, presented in its entirety in this landmark 1987 publication.

Read it: https://t.co/AJPfSfTqPp
#MetPubs https://t.co/NWNqP1KDDl",2020-06-12 22:31:01,20,87,4341580
41,metmuseum,Happening now! Tune in to watch @alogginshull on this week’s Balcony Bar From Home 🎶 ⬇️ https://t.co/12I6VFCw0G,2020-06-12 21:00:55,6,23,4341580
42,metmuseum,"#MetKidsFunFact: This piece of armor is called a cuirass. Ancient Greek foot soldiers would wear this into battle. ⚔️

Check out the details that the metalworker named Pistias included. You can see muscles and even a belly button!

Learn more: https://t.co/9bAzpVvTJj https://t.co/HFpHkkiPEm",2020-06-12 19:10:03,28,130,4341580
43,metmuseum,"#AllByYourShelf Pick of the Day: ""Dawn of Egyptian Art""

Discover the rare and ancient images of people, animals, and landscapes made by the Egyptians who lived prior to the age of the pharaohs in this 2012 publication. 

Read it: https://t.co/zYE1tQ4k5X
#MetPubs https://t.co/D2a1syFK8W",2020-06-11 23:11:03,37,112,4341580
44,metmuseum,"Join us on Tuesday, June 16, for our virtual Discoveries program. Those with developmental and learning disabilities and those on the autism spectrum alongside their family and friends are invited to enjoy art-making activities and discussion.

Learn more: https://t.co/JkmjUdTdx8 https://t.co/dyjuLRcfdo",2020-06-11 20:06:03,18,47,4341580
45,metmuseum,"Julia Margaret Cameron, who first picked up the camera at age 46, was born #onthisday in 1815.

This is one of more than 130 religiously themed images inspired by Cameron’s religious devotion and her admiration of early Renaissance painting.

Learn more: https://t.co/W9fpha3NsO https://t.co/NLc1rLbnba",2020-06-11 18:06:03,56,240,4341580
46,metmuseum,"#AllByYourShelf Pick of the Day: ""The Royal Women of Amarna: Images of Beauty from Ancient Egypt""

Explore the dynamic portrayals of women under the reign of Amenhotep IV in this 1999 publication.

Read it: https://t.co/NKgjjqOy0K
#MetPubs https://t.co/8aLRc0jTRU",2020-06-10 23:09:02,53,210,4341580
47,metmuseum,"In honor of #PrideMonth, explore a selection of LGBTQA+ art publications from #WatsonLibrary. 🏳️‍🌈
 
Browse the titles ➡️ https://t.co/eMzTXmSB9j https://t.co/DAr8wOcp34",2020-06-10 22:21:01,36,81,4341580
48,metmuseum,"It's thyme to party like it's 1399! 🌱

Get inspired by #TheMetCloisters gardens and learn how to identify and collect plants, create a collage with your collection at home, and make plant rubbings all with this handy how-to from #MetKids. 🌸

https://t.co/gThRr8i5a2",2020-06-10 20:14:01,23,105,4341580
49,metmuseum,"Watch the full #MetLiveArts performance ⬇️

#VirtualMuseumMile

https://t.co/Tb9Fd0TLRL",2020-06-10 00:25:42,7,11,4341580
50,metmuseum,"In ""Songs from the Spirit,"" @nycballet's Silas Farley asks, ""What does freedom mean?""

Featuring music created by incarcerated men at San Quentin State Prison, this #MetLiveArts commission explores separation from community and grace amidst darkness.

#VirtualMuseumMile https://t.co/3Q4yjAAxIY",2020-06-10 00:15:00,29,56,4341580
51,metmuseum,"Go inside #TheMetBreuer and explore the prolific career of one of the greatest artists of our time in this virtual tour through “Gerhard Richter: Painting After All.” #VirtualMuseumMile

Learn more about the exhibition ➡️ https://t.co/GQyLojldK6

#MetRichter https://t.co/k1im2MEc6P",2020-06-09 21:34:36,29,78,4341580
52,metmuseum,"Take a virtual tour through “Sahel: Art and Empires on the Shores of the Sahara” and discover epic works of art from the Sahel, a region of Western Africa, and an ancient cradle of civilization.

Learn more about the exhibition ➡️  https://t.co/0fxZm0QJoW
#VirtualMuseumMile https://t.co/eoR8icESF1",2020-06-09 20:12:50,21,47,4341580
53,metmuseum,"Join Met educator Julie Marie for a special Storytime as she reads ""Sulwe"" by Lupita Nyong'o and takes a look at an Egyptian star amulet from the #MetCollection.

Watch: https://t.co/eHpLvOj7lI 
Take a closer look at the amulet ➡️ https://t.co/MjdueThGLb

#VirtualMuseumMile https://t.co/8JOjoGgIOK",2020-06-09 17:00:01,3,19,4341580
54,metmuseum,"Today as part of our first-ever #VirtualMuseumMile Festival, go behind the scenes with artist Wangechi Mutu as she explores her inspiration and the making of her installation “The NewOnes, will free Us.""

#MetFacade
#MetWangechiMutu https://t.co/Sk8kNcJ09Y",2020-06-09 15:39:32,40,97,4341580
55,metmuseum,"We’re proud to come together with our community for a day of art, music, crafts, and more. 

Follow participating museums and the hashtag #VirtualMuseumMile. ⬇️
 
@theafricacenter 
@cooperhewitt 
@elmuseo 
@thejewishmuseum 
@museumofcityny 
@neuegalerieny 
@guggenheim https://t.co/KUrGJnIlWF",2020-06-09 14:02:10,10,37,4341580
56,metmuseum,"Today we join our neighbors for the annual Museum Mile Festival –– an event that began in 1978 and this year moves online for the first-ever #VirtualMuseumMile. 

Check out The Met’s digital events ➡️ https://t.co/D15G6jDW2w https://t.co/XQzTO5RwHW",2020-06-09 14:02:09,30,69,4341580
57,metmuseum,"Travel back to 3200 B.C. to explore the first city of Uruk, the largest settlement in southern Mesopotamia, on the #MetTimeline. ⬇️ https://t.co/ClQANAk1jq https://t.co/LmRTA1KmMx",2020-06-08 22:21:01,49,219,4341580
58,metmuseum,"Learn how to create a drawing with bold shadows and bright highlights using charcoal, pencil, and eraser blending techniques. ✍️

Gather your materials and get started ➡️ https://t.co/PnKtIYhENm

#MetSketch https://t.co/GBLCrihDLS",2020-06-07 14:40:24,47,199,4341580
59,metmuseum,"“Silas Farley: Songs from the Spirit” is streaming now. Tune in on YouTube and Facebook ⬇️

@nycballet 
@earhustlesq 
@radiotopia 
@prx https://t.co/cdNjeHaTh2",2020-06-06 23:36:47,22,77,4341580
60,metmuseum,"Tonight at 7:30 pm, we're streaming the #MetLiveArts digital premiere of ""Silas Farley: Songs from the Spirit.”

Read a statement by Silas Farley ⬇️
https://t.co/uHX944nsfv

Learn more about the music ⬇️ 
https://t.co/e4VzATVaj8

Watch the performance ⬇️ 
https://t.co/ptMxNHt1dC https://t.co/rcd0bnVtVh",2020-06-06 20:04:01,39,93,4341580
61,metmuseum,"Take a digital stroll through this scene by Black landscape painter William A. Harper.
 
Harper draws influence from the French Barbizon painters as well as the Impressionists and Post-Impressionists to create his lush, inviting landscape. 

Learn more: https://t.co/FKRDspnilz https://t.co/W1u6Y71KbC",2020-06-03 22:52:03,39,188,4341580
62,metmuseum,"The works of Romare Bearden, Jacob Lawrence, and Faith Ringgold speak to the enduring power of the narrative impulse and to its endless possibilities for reinvention.

Learn more on the #MetTimeline ⬇️
https://t.co/0vhzErgAor",2020-06-03 20:30:04,12,37,4341580
63,metmuseum,"3/3 There is much work that The Met needs to do, and we are dedicated to doing it. #BlackLivesMatter⁣⁣⁣
⁣⁣⁣
Read our message to staff here: https://t.co/2WnKkss2nR",2020-06-02 00:23:58,32,121,4341580
64,metmuseum,"2/3 Today in a letter to the Museum's staff, we affirmed The Met‘s solidarity with the Black community, recommitted to our ongoing efforts to diversify our institution, and made clear that this movement directly impacts our work.⁣⁣⁣",2020-06-02 00:23:58,18,98,4341580
65,metmuseum,"1/3 As we mourn the murder of George Floyd, and hear the pain of so many who have suffered because of systemic racism, injustice, and violence, we turn first to our colleagues in The Met community to listen, learn, and move forward together. ⁣⁣",2020-06-02 00:23:57,38,182,4341580
66,metmuseum,"4/4 This juxtaposition serves as a sobering reminder of the complex histories that have built, shaped, and continue to define what it means to exist freely in America.⁣⁣⁣⁣

Learn more: https://t.co/WJrJXmGaU2
⁣⁣⁣⁣
© 2020 Artists Rights Society (ARS), New York. https://t.co/2LFaVmkKxv",2020-05-31 20:46:39,19,113,4341580
67,metmuseum,"3/4 In opposition to these noble ideals, however, Ringgold writes an array of names and words over the white stripes and stars that reference serious breaches of these freedoms. ⁣⁣ https://t.co/RTja1AMZ1y",2020-05-31 20:46:38,15,94,4341580
68,metmuseum,"2/4 Across the red stripes of the American flag, Ringgold writes the words of the First Amendment protecting freedom of speech, the right to religious practice, peaceable assembly, and lawful redress of grievances.⁣⁣⁣⁣ https://t.co/9VuqmDKDQO",2020-05-31 20:46:37,13,55,4341580
69,metmuseum,"1/4 The Met stands in solidarity with the Black community. We see you, we are listening, we support you. We call for justice.

In ""Freedom of Speech,"" #FaithRinggold interprets the meaning of the U.S. Constitution's Bill of Rights as it applies to the civil rights of all. https://t.co/naZrISphCD",2020-05-31 20:46:37,260,809,4341580
70,metmuseum,"4/4 This juxtaposition serves as a sobering reminder of the complex histories that have built, shaped, and continue to define what it means to exist freely in America.⁣⁣⁣⁣

Learn more: https://t.co/WJrJXmGaU2
⁣⁣⁣⁣
© 2020 Artists Rights Society (ARS), New York. https://t.co/5vJX9EgZXb",2020-05-31 20:39:41,8,30,4341580
71,metmuseum,"3/4 In opposition to these noble ideals, however, Ringgold writes an array of names and words over the white stripes and stars that reference serious breaches of these freedoms. ⁣⁣ https://t.co/ECfBIVcs2c",2020-05-31 20:39:41,5,27,4341580
72,metmuseum,"2/4 Across the red stripes of the American flag, Ringgold writes the words of the First Amendment protecting freedom of speech, the right to religious practice, peaceable assembly, and lawful redress of grievances.⁣⁣⁣⁣ https://t.co/i5wJPFnUf2",2020-05-31 20:39:40,6,16,4341580
73,metmuseum,"AR meets The Met! Experience this zemí cohoba stand in 3D with our new digital feature available on iOS. ⬇️ 

https://t.co/ci7iSMJQKT",2020-05-31 13:07:01,15,54,4341580
74,metmuseum,"#AllByYourShelf Pick of the Day: ""Netsuke: Masterpieces from The Metropolitan Museum of Art""

Enjoy the mesmerizing art of the netsuke, a toggle that once used to attach pouches or cases to kimono sashes, in this 1982 publication. 👘

Read it: https://t.co/qHf9sVItjb
#MetPubs https://t.co/sXlqTpQgrm",2020-05-30 22:35:01,33,122,4341580
75,metmuseum,"One week from today! ✨ 

On Saturday, June 6, take a virtual journey through The Met with the @nycballet in the digital premiere of ""Silas Farley: Songs from the Spirit,"" a #MetLiveArts commission performed at the Museum last year.

Learn more ➡️ https://t.co/uHX944nsfv? https://t.co/akHkC2t1SU",2020-05-30 20:24:02,8,57,4341580
76,metmuseum,"“When you’re known, you want to do the same thing again to please people. And, as nobody wanted what I did, I was pleasing myself, and that’s the answer.”⁣
⁣
Happy 105th birthday to the incomparable #CarmenHerrera! ✨  

Learn more: https://t.co/U9vt9cJB4c

 © Carmen Herrera https://t.co/adHVrEedkd",2020-05-30 20:15:04,35,128,4341580
77,metmuseum,"#MetKidsFunFact: This is a silhouette of Frank Johnson, the leader of the Brass Band of the 128th Regiment, and his wife Helen. 

Auguste Edouart cut silhouettes with such detail that anyone who knew the Johnsons would have recognized them! 

Learn more: https://t.co/7P4cW0BOg3 https://t.co/PeYqXvqQZs",2020-05-30 19:44:02,25,101,4341580
78,metmuseum,"If you're missing ""Gerhard Richter: Painting After All,"" this documentary, streaming for free on The Met's website, is a must watch. 💻⬇️ #MetRichter

(Plus, explore other exhibitions digitally from a few museum friends around the world!)
https://t.co/hx1YmYJdT1",2020-05-30 15:21:01,21,104,4341580
79,metmuseum,"""From the Mixed-Up Files of Mrs. Basil E. Frankweiler"" isn't the only book that features #TheMet as its backdrop! 

Enjoy this #MetKids round-up of books set in our favorite museum. ⬇️ 
https://t.co/xPuN1frWUF",2020-05-29 22:53:01,22,108,4341580
80,metmuseum,"#AllByYourShelf Pick of the Day: ""Bernini: Sculpting in Clay""

Explore 52 expressive clay models created by Gian Lorenzo Bernini as ""sketches"" for his masterful works in marble and bronze in this 2012 publication.

Read it: https://t.co/5uby2uzPum
#MetPubs https://t.co/7AwnSdXvox",2020-05-29 22:25:02,44,143,4341580
81,metmuseum,"#FunFact: Barnard was an admirer and avid collector of medieval art; his personal collection laid the foundation for The Met Cloisters. 

🎥 Watch more from The Met's moving-image archive at https://t.co/fslmwt5LVh. 

#FromTheVaults #FilmFriday https://t.co/yTxf0Pvj6n",2020-05-29 20:26:09,10,30,4341580
82,metmuseum,"A truly presidential picture! 🎩

On #FilmFriday, watch as American sculptor George Grey Barnard works on several projects—including two massive busts of Abraham Lincoln—in this charming vignette from 1923. 

#FromTheVaults https://t.co/MTzh53jvXP",2020-05-29 20:25:08,31,105,4341580
83,metmuseum,"In honor of our first-ever virtual #TeensTakeTheMet today, we're throwing it back to three years of creativity from our Fashion Teen Studio workshops.

Feeling crafty? Try your hand at designing a look inspired by #MetAboutTime from home! ✍️ 

https://t.co/5Xo2jorZ5G",2020-05-29 20:16:01,5,29,4341580
84,metmuseum,"A downright divine pair—in more ways than one ✨  
 
These dazzling earrings feature finely worked pendants depicting the Trojan prince Ganymede in the clutches of Zeus, who has assumed the form of an eagle. 🦅

Learn more: https://t.co/SNQ2rp4wc9 https://t.co/w7IEb6VFsW",2020-05-29 16:30:07,61,247,4341580
85,metmuseum,"Today's the day! 📣

Join @metteens on Instagram all day for art-making activities, performances, music, and more from our friends at more than 30 NYC cultural and community organizations. 

Take a peek at what's in store ⬇️ 
https://t.co/zdTZ8CTcgz",2020-05-29 16:08:02,6,27,4341580
86,metmuseum,"#AllByYourShelf Pick of the Day: ""American Impressionism and Realism: The Painting of Modern Life, 1885–1915""

Explore two generations, and two movements, of American painting in this 1994 publication. 

Read it: https://t.co/kab3sydHnP
#MetPubs https://t.co/pOhX2zKxpr",2020-05-28 22:50:03,37,184,4341580
87,metmuseum,#TeenTakeTheMet goes digital tomorrow! 🎉📲 Learn more ⬇️ https://t.co/kfVppekZiu,2020-05-28 22:30:51,5,34,4341580
88,metmuseum,"“It was a perfect day, not too hot. I have come to the conclusion that this part of Maggiore is the finest of all the Italian Lakes."" ☀️

After an 1868 visit to Lago Maggiore in Italy, Sanford Robinson Gifford painted this sweeping sunset.

Learn more: https://t.co/0XJ4I4WtV8 https://t.co/d6Dyq7l2hI",2020-05-28 20:17:02,44,254,4341580
89,metmuseum,"#MetKidsFunFact:  This tapestry depicts a shepherd and shepherdess relaxing and singing a flowering field. 🐑🌸 

Look closely and you'll see the words to their song floating above their heads like word balloons in comic books. 💬

Learn more: https://t.co/KeFLXdaDBN https://t.co/7NXSy424mR",2020-05-28 19:53:27,58,262,4341580
90,metmuseum,"😷 Show your creativity while staying safe! Join us to take the #MetMaskChallenge.

Explore the #MetCollection for inspiration ➡️ https://t.co/zZ8AivNL1A
https://t.co/AECDxNPFPx",2020-05-28 17:57:01,10,38,4341580
91,metmuseum,"#DYK: The Met's Robert Goldwater Library has more than 20,000 books on the visual arts of sub-Saharan Africa, the Pacific Islands, and Native and Precolumbian America! 📚 

Learn more about the history of this research library and its holdings. ⬇️
https://t.co/K6MLwLPezT",2020-05-28 16:00:32,7,31,4341580
92,metmuseum,"Some of the grandest rooms in the history of British architecture are housed at The Met. But why exactly are they here at all?  🤔

Explore the stories behind these rooms and more on our #MetBritishGalleries Primer. ⬇️
 
https://t.co/FPhqWV5b1G",2020-05-28 01:54:00,30,87,4341580
93,metmuseum,"#AllByYourShelf Pick of the Day: ""American Quilts and Coverlets in The Metropolitan Museum of Art""

Wrap yourself up in this 1990 publication dedicated to the rarely seen American quilt and coverlet collection at #TheMet. 

Read it: https://t.co/Tg6GWU7t1o

#MetPubs https://t.co/ZAaYKXqSOW",2020-05-28 00:07:01,29,121,4341580
94,metmuseum,"#ICYMI: Last Friday we had a blast welcoming special guest @toddrundgren for our weekly Balcony Bar From Home! 🎶 

Tune in every Friday evening at 5 pm ➡️ https://t.co/JdlyDHY7r8

https://t.co/LrASmGfEy0",2020-05-27 23:10:02,5,37,4341580
