,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
18,philamuseum,"Human rights and social issues often figure in Horace Pippin’s work, but this painting is particularly clear in its treatment of racism. At the center, ""Mr. Prejudice"" drives a wedge into a symbolic V of victory that divides black figures from white. https://t.co/TolB0INJTf https://t.co/O0LPT6op5v",2020-06-12 17:27:11,15,44,267747
19,philamuseum,Black Lives Matter https://t.co/O7j0DfbNoh,2020-06-02 21:47:08,17,83,267747
20,philamuseum,"Alma Thomas’s mosaic-like abstract canvases reveal her keen powers of observation &amp; interest in natural phenomena. The scattered shapes form a composition that evokes a wide range of associations, from cutout collages by Matisse to African textiles. https://t.co/6XC28mWWX6 https://t.co/42lT7NdMIY",2020-05-31 13:15:04,10,46,267747
21,philamuseum,"Gertrude Käsebier purchased a camera to photograph her children &amp; soon became famous for her portraits. Stieglitz, who played a pivotal role in shaping American modernism, considered her the leading portrait photographer in the country. #NationalPhotoMonth https://t.co/0fE1DMT6E8 https://t.co/r7ytAAumqW",2020-05-30 22:15:03,6,28,267747
22,philamuseum,"This hall, dating from around 1560, comes from the Madanagopalaswamy Temple in the south Indian city of Madurai. Learn more about this monumental space in our online exhibition. #MuseumFromHome https://t.co/PpGsdLS3yh https://t.co/9Yb5RBBNKE",2020-05-30 17:43:10,15,36,267747
23,philamuseum,"In the 1960s, bands and musicians frequently partnered with fine print makers and designers to produce visually stunning concert posters, which served as collectible mementos and artworks in and of themselves. https://t.co/6o0jgXoKAo https://t.co/2wItaEyFPI",2020-05-30 13:15:05,25,57,267747
24,philamuseum,Reduce your stress with a selection of objects from our South Asian collection that represent and inspire mindfulness in our new online exhibition. #MuseumMomentOfZen https://t.co/BETIgpMVKZ https://t.co/mjdK9OClss,2020-05-29 22:15:05,8,25,267747
25,philamuseum,Learn more about this Thomas Eakins masterpiece in our collection with a closer look from the @nytimes. https://t.co/CsRajQra8w,2020-05-29 17:38:51,9,36,267747
26,philamuseum,"June Groff’s colorful printed fabrics reveal the influence of her training at @PAFAcademy. During the late 1940s and early 1950s, her textiles were used by several leading American fashion designers and in retail displays in New York. https://t.co/fSk4ziGyoV https://t.co/6cjsHYagUy",2020-05-29 14:08:19,12,29,267747
27,philamuseum,"Made around 1908, this is one of the earliest color photographs in our collection. Edward Steichen created deliberately soft and painterly images such as this with the aim of establishing photography as a fine art medium. #NationalPhotoMonth https://t.co/CqivGE2GyB https://t.co/wsZvQbI8N2",2020-05-28 21:45:06,8,30,267747
28,philamuseum,"Nam Kye-woo, a high-ranking Korean official in the Joseon court and amateur painter, was renowned for his depictions of butterflies—his passion even earned him the nickname, Butterfly Nam. https://t.co/uTC2AXLwNC https://t.co/NTB1vI6OCB",2020-05-28 17:45:06,7,30,267747
29,philamuseum,"Henry McCarter began his career as a successful illustrator for weekly journals such as ""The Philadelphia Press."" Over the years, his work grew more abstract &amp; colorful. This scene captures a sunrise over the Walters Farm on Perkiomen Creek in Salford, PA. https://t.co/nqsQOk6OXI https://t.co/JO2s6Owk2Y",2020-05-28 13:17:15,8,22,267747
30,philamuseum,"Berenice Abbott captures the glowing lights of the skyscrapers that define the NYC skyline. She meticulously planned her process, shooting from the Empire State Building on the shortest day of the year.  #NationalPhotoMonth https://t.co/091alquJCX https://t.co/6AZ7Be2mK8",2020-05-27 21:35:03,9,21,267747
31,philamuseum,"This work foreshadows the famous “drip” technique Jackson Pollock would develop later in the 1940s. Standing on small, triangular feet, two figures emerge from Pollock’s bold swirls and strokes of paint. https://t.co/6aBTnGeavX https://t.co/T9kOOSqaBK",2020-05-27 17:10:12,6,31,267747
32,philamuseum,"Encounters with Benjamin Franklin are quite frequent throughout Philadelphia, a city he called home for much of his life. Discover a sampling of portraits in our new online exhibition ""All About the Benjamins."" https://t.co/MxSLGzu4Nu https://t.co/R8A0OMfPLX",2020-05-27 13:35:04,11,23,267747
33,philamuseum,"“I’m very, very serious about taking myself less seriously.” –Gerlan Marcel, Gerlan Jeans https://t.co/yPld1eHYhQ https://t.co/mOMrCCvBMN",2020-05-26 23:25:03,8,18,267747
34,philamuseum,"Born #onthisday in 1895, Dorothea Lange used photography as a tool for social change. Capturing the dignity and humanity of those she photographed meant truly spending time with them. #NationalPhotoMonth https://t.co/0OSJUAbWHQ https://t.co/ArGida9Dog",2020-05-26 20:00:26,7,35,267747
35,philamuseum,"In 1925 Georgia O’Keeffe created a number of paintings of the same pair of trees—a birch with three connected trunks and a dark, slender pine. This sensitive portrayal brings to mind her remark, “If only people were like trees, I might like them better.” https://t.co/b1l1HOYPiJ https://t.co/Iuj12KUmPu",2020-05-26 13:54:06,18,39,267747
36,philamuseum,"#Bacchus—the Roman god of wine—was known for his love of drink, dancing, and revelry. Auguste Rodin shows him as a giddy figure falling backward into a pot overflowing with wine. #NationalWineDay https://t.co/dsNTvQzv6M https://t.co/KmtBUcWVGY",2020-05-25 22:25:03,7,32,267747
37,philamuseum,"In honor of #MemorialDay, we remember the men and women who have died serving our country. https://t.co/PIaI95Ei92 https://t.co/YhuldIMXpx",2020-05-25 12:25:05,9,29,267747
38,philamuseum,"Deer are considered to be the sacred messengers of Shinto deities and are often depicted in mandalas, as seen here. A white stag rides in on a cloud, and on his saddle, is a branch of the sacred sakaki tree and a mirror, symbols of Shinto. 
https://t.co/RpcoqsOGYb https://t.co/35fhfhXemO",2020-05-24 22:25:03,14,58,267747
39,philamuseum,"Diane Arbus’s candid portraits of marginalized or overlooked people have drawn reverence and scrutiny. By comparison, this subject seems rather unremarkable. Yet in Arbus’s world, the ordinary starts to look dark and strange.  #NationalPhotoMonth https://t.co/S6je8XojP2 https://t.co/DpBfIkzwoj",2020-05-24 18:25:03,12,52,267747
40,philamuseum,This is not new information. https://t.co/jvinifhhBn https://t.co/uarJWlYRKa,2020-05-24 12:25:03,4,28,267747
41,philamuseum,"Today we honor the Italian artist #MarisaMerz, born #onthisday in 1931. She was the only woman artist associated with #ArtePovera, a term coined in the 1960s to describe a group of artists whose work emphasized process and the use of everyday materials. https://t.co/5vQh7Pnm1N https://t.co/Xs8t8NjilW",2020-05-23 22:25:03,10,21,267747
42,philamuseum,"Tonight marks the end of Ramadan, the holy month in which the Qur’an was first revealed to the Prophet Muhammed. Since it was communicated in Arabic in the 7th century, its messages have revealed wisdom and guidance for Muslims worldwide. Eid Mubarak! https://t.co/yS7vpjhStO https://t.co/YjdVrFakmf",2020-05-23 18:25:04,10,26,267747
43,philamuseum,"Designed to impress, awe, and educate, the works in this gallery showcase the talent and ambition of artists trained in Europe’s state-sponsored art schools. Click the link for a 360 view of this gallery. #MuseumFromHome https://t.co/syJilB6Kl3 https://t.co/GetI7tE3yD",2020-05-23 12:25:04,8,35,267747
44,philamuseum,"Today we remember the art and spirit of #EmmaAmos, who passed away this week. Her bright legacy lives on in her bold canvases, prints, and textile work, as well as in her decades-long commitment to political expression. https://t.co/xwhs3JkD0j https://t.co/p3oFPDrcKH",2020-05-22 22:25:03,6,17,267747
45,philamuseum,"Wanda Gág made her name with “Millions of Cats,” an illustrated storybook published in 1928 and is the oldest American picture book still in print. You can explore the whimsical world of Wanda Gág in our new online exhibition of her drawings on sandpaper. https://t.co/5BEVU7xyxQ https://t.co/l3LSx25V3L",2020-05-22 18:01:31,11,20,267747
46,philamuseum,"Born #onthisday in 1844, Mary Cassatt is perhaps the most well-known female artist of the Impressionist movement. After studying at @PAFAcademy with Thomas Eakins, Cassatt left Philadelphia to move to Paris. https://t.co/tYt61nC8gu https://t.co/ovg3MwwNIm",2020-05-22 13:30:29,30,74,267747
47,philamuseum,Every year the Philadelphia Show showcases America’s preeminent dealers of fine art and antiques from the colonial to the contemporary. This year is no different. The 58th show brings the same dynamic selection to a virtual platform through May 28. https://t.co/PuCdeP5LbM https://t.co/sH1FsFsAH5,2020-05-21 23:30:07,6,25,267747
48,philamuseum,"Ruth Thorne-Thomsen crafts imagery that alludes to history, mythology, and dream states. Using a pinhole camera, she photographs miniature props and cutouts within real landscapes, then makes contact prints in warm sepia tones. #NationalPhotoMonth https://t.co/GtLU1cksGV https://t.co/DAefk68mIB",2020-05-21 19:05:06,1,17,267747
49,philamuseum,"Happy birthday to French painter Henri Rousseau. A primarily self-taught artist, he's best known for his paintings of jungles inspired by children's books. He crafted rich worlds with sometimes mysterious subjects that influenced generations of artists. https://t.co/9G1ZvGFqJG https://t.co/XFada9cgHc",2020-05-21 14:51:53,32,75,267747
50,philamuseum,"The upbeat nature of swing inspired this work by William Henry Johnson. Just as the instruments seem to float and merge into one another, so too do the dancers, whose bodies come together as they jitterbug across the floor of the ballroom. https://t.co/yg6gA4ya2R https://t.co/J9sZSQP8D9",2020-05-20 23:12:31,17,42,267747
51,philamuseum,"We are saddened to learn of the passing of the great American painter Susan Rothenberg (1945–2020). Rothenberg's large-scale paintings, such as “Flesh” (2008), often depicted life-size renderings of horses, dogs, and bodies, which were arranged like icons in cave paintings. https://t.co/xLogIfEOBD",2020-05-20 20:47:49,9,40,267747
52,philamuseum,"John White Alexander was an American painter &amp; illustrator best known for his scenes of women in domestic interiors. This painting illustrates several influences derived from Impressionism, including filtered light, active brushwork, &amp; a bright palette. https://t.co/kn2kHSxmkA https://t.co/HpkrLwa6qD",2020-05-20 17:56:22,5,32,267747
53,philamuseum,"The Grand Canyon is among the most recognized natural wonders of the world, partly thanks to the artistic vision of Thomas Moran. His paintings played an important role in encouraging the federal government to establish national parks. #MuseumFromHome https://t.co/X0BK8HPRm8 https://t.co/fK7qWUcAwh",2020-05-20 12:47:21,6,27,267747
54,philamuseum,"Many designers were influenced by developments in the fine arts. This textile pattern evokes the formal language of Cubism, which was a response to the pace and technologies of modern life. https://t.co/3vcesWiM6o https://t.co/SBmAUeopqS",2020-05-19 22:15:05,6,37,267747
55,philamuseum,@meetingobjectiv hi! 👋,2020-05-19 22:05:25,0,0,267747
56,philamuseum,I am the queen of bread. 👑  https://t.co/DBx7VWGgE5 https://t.co/FyKxSYaTAN,2020-05-19 18:10:04,6,28,267747
57,philamuseum,“I always begin by painting the sky.” –Alfred Sisley https://t.co/h9yIJNFj15 https://t.co/Sfv1TO5ZFd,2020-05-19 14:37:03,9,56,267747
58,philamuseum,"José Campeche, the leading painter of colonial San Juan, Puerto Rico, specialized in portraits but also produced religious images for churches and private patrons. Here the Virgin Mary is depicted as a simple shepherdess surrounded by her flock. https://t.co/btuoPtnl1A https://t.co/NYAOqlskSY",2020-05-18 22:10:04,7,24,267747
59,philamuseum,"Long before she met and married photographer Paul Strand, Hazel Kingsbury was a talented photographer in her own right. After training as a fashion photographer, she turned to documentary work.  #NationalPhotoMonth https://t.co/qStZVm4XG8 https://t.co/vnTx09fMHa",2020-05-18 18:10:05,4,17,267747
60,philamuseum,"We may not be able to open our doors and invite you to visit today for #InternationalMuseumDay, but we can share our collection with you online. Visit our website to explore exhibitions and resources. https://t.co/o2lSyBkrGd https://t.co/u1z9fL8RtM",2020-05-18 14:29:18,14,37,267747
61,philamuseum,"In July 1905 André Derain visited Henri Matisse in Collioure, a coastal village in southern France. A souvenir of that summer, this vibrant painting consists of horizontal bands of sky, sea, sand, and shadow, animated by rhythmic brushstrokes. https://t.co/sDP7SGS2Us https://t.co/9Uza4aW9TA",2020-05-17 23:00:27,11,25,267747
62,philamuseum,"The playing cards, hummingbird, and lotus blossoms in this painting, may recall a dream of Valentine Hugo’s. But they may also symbolize more generally the unexpected associations generated by the dreaming mind. #dreamsMW #MuseumWeek https://t.co/9l8vTECd86 https://t.co/1xqALsrEdy",2020-05-17 18:00:44,6,19,267747
63,philamuseum,"Today we'll be visiting our Ceremonial Teahouse. The name of this teahouse, Sunkaraku (Evanescent Joys), reflects the spirit of the traditional Japanese tea ceremony as a temporary refuge from the complexities of daily life.  #MuseumFromHome Learn more: https://t.co/caYSgYom5s https://t.co/QS2gu5n5DB",2020-05-17 14:01:14,16,53,267747
64,philamuseum,"Édouard Manet's first known seascape is an imaginative depiction of an American Civil War naval battle fought off the coast of France, near Cherbourg, on June 19, 1864.  https://t.co/hpoABa7sZv https://t.co/pY0M47Ojws",2020-05-16 23:00:26,27,78,267747
65,philamuseum,"""Hey, how is everyone doing?""  #technologyMW #MuseumWeek https://t.co/BYFDPwtG23",2020-05-16 18:00:52,13,43,267747
66,philamuseum,"“I found that I could say things with color and shapes that I couldn’t say in any other way.”
—Georgia O’Keeffe  https://t.co/yv3uIWCel7 https://t.co/L9jvfbwWTP",2020-05-16 13:01:15,22,68,267747
67,philamuseum,"The subject of this grand painting remains a topic of lively debate: some see the birth of Venus, some see her triumphal parade, and others see the sea god Neptune's marine procession. Poussin was known for introducing multiple meanings into his paintings. https://t.co/qlrOcn4OWh https://t.co/e1Vwy8BLvq",2020-05-15 17:20:06,9,30,267747
68,philamuseum,"Today we wish a happy 90th birthday to #JasperJohns! Johns has been celebrated as a trailblazer since the 1950s, when he first began his signature appropriation of commonplace objects, images, and symbols. https://t.co/XW9WjrSACW https://t.co/ucO8Bw6uXf",2020-05-15 13:19:05,25,60,267747
69,philamuseum,"Abdur Rahman Chughtai, highly regarded as one of the most significant Muslim artists in South Asia, helped forge a new modern art style in the region. He was a master of various techniques drawing upon the traditional Mughal painting style. https://t.co/Psn6pKJn1P https://t.co/uEhHDzbZIg",2020-05-14 23:40:03,6,22,267747
70,philamuseum,Do you have a favorite #philamuseum memory? #MuseumMomentsMW #MuseumWeek #repost Photo by @ dayvid_adam https://t.co/X8kCjEW7fN,2020-05-14 19:08:40,5,32,267747
71,philamuseum,"Happy birthday to Thomas Gainsborough! Gainsborough was the leading portraitist of 18th century English society. His brilliantly applied paint, elegant costumes, &amp; wit &amp; sophistication ensured him a steady stream of clients.
https://t.co/2ZlYfPgknU https://t.co/cUU7Pfvxv2",2020-05-14 14:32:53,8,23,267747
72,philamuseum,Sing along with us #WereAllInThisTogether #HighSchoolMusical #MuseumWeek #togetherMW https://t.co/mRDjwVUtLv https://t.co/gK8OFwIlBA,2020-05-13 22:20:12,4,25,267747
73,philamuseum,This cabinet by Morris &amp; Company resembles furniture of the Georgian period. Its traditional form &amp; native oak-leaf decoration illustrate William Morris’s view that the historic arts and natural beauty of Britain can counter the ills of industrialization. https://t.co/i4LOATQbt5 https://t.co/F21t0xzD5b,2020-05-13 19:28:26,0,14,267747
74,philamuseum,"Charles Sheeler based ""Neighbors"" on a combination of photographs he took in NYC, bringing together the historical facade of St. Patrick’s Cathedral with more modern buildings on 5th Avenue near Rockefeller Center. https://t.co/wr4KVkbT02 https://t.co/nThFka2Z6M",2020-05-13 12:59:26,7,26,267747
75,philamuseum,"Peter Henry Emerson is one of the most influential figures of the Pictorialist movement, which embraced photography as a fine art when most people viewed it as a mechanical, record-making tool. #NationalPhotoMonth https://t.co/c58zOTtcfP https://t.co/VVzhtngL1v",2020-05-12 22:30:06,7,20,267747
76,philamuseum,"We're so impressed by your #PhilamuseumFromHome creations. Keep tagging us in your versions of artwork from our collection. #CultureInQuarantineMW #MuseumWeek

Photo by @Elissabrodt  https://t.co/4H00q0f0Ho https://t.co/auGP5GeJvz",2020-05-12 19:05:26,6,27,267747
77,philamuseum,"Greeting visitors on the East Terrace is “Prometheus Strangling the Vulture,” an alternate telling of the Greek myth where the hero overcomes the bird—a metaphor for overcoming adversity that reflects the struggles of contemporary society. #MuseumFromHome https://t.co/744pHUGtd6 https://t.co/fWQ8k29Bi0",2020-05-12 14:07:10,8,28,267747
78,philamuseum,"Pissarro was a versatile and experimental Impressionist artist who, in the mid- 1880s, adopted a new style popularized by Seurat and others of using small dabs of color to create pictures of breathtaking effect. https://t.co/H7Olky50Hq https://t.co/jPtgXVzfJd",2020-05-11 22:35:04,16,58,267747
79,philamuseum,"Our online exhibition ""A Tribute to Nurses and Doctors"" honors the caregivers who continue to provide healing and hope in the face of COVID-19. #heroesMW #MuseumWeek
https://t.co/e30JpRPkeF https://t.co/PGH7F0Sel1",2020-05-11 18:18:44,28,78,267747
80,philamuseum,"Recognized by his iconic mustache and known for his striking paintings, Salvador Dalí was born #onthisday in 1904. He often painted unsettling scenes like this one as an expression of the unconscious self. https://t.co/zILvJr7hdu https://t.co/JKXU6haaZ0",2020-05-11 14:35:08,9,34,267747
81,philamuseum,"This ensemble illustrates Marc Bohan’s refined proportions, masterful way with fabric, &amp; aesthetic. The fabric is exquisitely pleated &amp; draped to form a slim wrap-around skirt, high-waisted cummerbund, &amp; one-shouldered bodice topped by a substantial bow. https://t.co/PyXH7A1rqk https://t.co/0atjucLiYc",2020-05-10 23:00:25,4,27,267747
82,philamuseum,"In this painting Duchamp shows his sisters performing a musical recital. The intertwined, symmetrical composition and atmospheric color tonalities of the painting bring the sisters’ two-part harmony to life in visual terms. https://t.co/TXk02raogy https://t.co/VGtNbCogTl",2020-05-10 17:01:05,10,26,267747
83,philamuseum,"Rodin’s ""Young Mother in a Grotto"" is related to a mother-child pair found on the ""Gates of Hell."" The woman shielding her child from the elements seems to embody maternal love and protection. We wish all the moms out there a very Happy #MothersDay. https://t.co/vE6eVWQPdi https://t.co/k3C6rTUt23",2020-05-10 12:01:25,23,74,267747
84,philamuseum,"This iconic painting is a very early depiction of the famous writer and civil rights activist James Baldwin, who was twenty-one when Beauford Delaney created this portrait. https://t.co/loWAeK19Ia https://t.co/lFt6qA5Tnl",2020-05-09 22:00:34,8,44,267747
85,philamuseum,Have you been sketching more while at home? Let us see—works in progress welcome!  https://t.co/DcjZPjRvNQ https://t.co/lNQ9ln5uP0,2020-05-09 18:00:53,5,29,267747
86,philamuseum,"In this painting Saraswati—the goddess of learning, arts, and music—sits upon her lotus throne that rests in the river of knowledge. Surrounded by sinuous lotus offshoots in a sea of springtime yellow, she plays the vina, a classical Indian instrument. https://t.co/b4qFDlGkB7 https://t.co/kjjUMKfjv3",2020-05-09 13:35:03,11,37,267747
87,philamuseum,"A Philadelphia native, Thomas Doughty was among the pioneers of American landscape painting. This work is the largest of three known depictions of the Delaware Water Gap that the artist painted at the height of his career in 1826-27. https://t.co/vSyTKgN31O https://t.co/n0VKnwtv1w",2020-05-08 22:35:03,6,28,267747
88,philamuseum,"Lighting can have a huge impact on a photograph. Hear Sarah Stolfa explain how flash was essential in the creation of her portrait series ""The Regulars"" here: https://t.co/GvzwrEJfdP  #NationalPhotoMonth https://t.co/8QEsv8RxzN",2020-05-08 18:50:29,5,4,267747
89,philamuseum,"""Sea Monster"" dates to the period when Odilon Redon shifted from working exclusively in black &amp; white to working with exuberant colors. Seen by his contemporaries as the leader of the Symbolist movement, Redon depicted dreams, myths, &amp; fantasies. https://t.co/1LPRzRE8JO https://t.co/bJRTVyXfPW",2020-05-08 13:46:12,8,22,267747
90,philamuseum,"When Louis-Marin Bonnet devised a multiple plate method to imitate pastel paintings as prints, he chose to reproduce François Boucher's ""Head of Flora"" for his most ambitious and complex engraving.  https://t.co/bbUxqle2Jw https://t.co/av3R1O8Vb8",2020-05-07 22:25:03,3,9,267747
91,philamuseum,We all know the difference.  https://t.co/0f02QvOy3X https://t.co/UHYKv74Gam,2020-05-07 17:06:07,11,42,267747
92,philamuseum,"Fine armor was customarily commissioned in relation to an important event, such as a military campaign, political summit, wedding, or the beginning of a reign. https://t.co/Q1pwwHhFAd https://t.co/K7pqLmjbfZ",2020-05-07 13:02:02,7,33,267747
93,philamuseum,"William James Stillman was a traveling artist and a devotee of the Pre-Raphaelite art movement, which aimed to recapture the qualities of earlier European art. In 1869 he extensively photographed the Acropolis. #NationalPhotographyMonth https://t.co/cxkwLvP8mn https://t.co/LXpHDnmG1r",2020-05-06 22:30:08,7,23,267747
94,philamuseum,Today let's visit one of our #Impressionist galleries. The art in this gallery was once considered radical and shocked the French art establishment when it was first exhibited in the 1870s. Click the link for a 360 view of this gallery. #MuseumFromHome https://t.co/MgGJ3rN9y3 https://t.co/eW8rI2zsur,2020-05-06 17:43:44,13,40,267747
95,philamuseum,"In this large pen painting, Hendrick Goltzius drew with ink on a prepared canvas before applying light touches of oil paint. The work’s limited palette calls attention to the artist’s virtuoso drawn lines. https://t.co/VYiQwHa8ed https://t.co/Few2t8HwxX",2020-05-06 14:12:15,3,28,267747
96,philamuseum,"A pioneer in the fiber-arts movement, Sheila Hicks has gained international fame for her innovative works made of textiles, from small weavings to large sculptural works. https://t.co/pOthr5qQoX https://t.co/LLMLRwr2Ff",2020-05-05 21:02:49,6,20,267747
97,philamuseum,Today is Children’s Day in Japan and Korea—a holiday celebrating children and wishing them good fortune. https://t.co/1qQlj6bYKY https://t.co/MbQzwOr486,2020-05-05 17:47:08,7,23,267747
98,philamuseum,"Today is #GivingTuesdayNow, a global day of unity in response to the urgent needs arising in the wake of COVID-19. We’d like to show support for local organizations who are working to keep our city safe. #ThankYouPhilly https://t.co/Jc8xMWSEbE  

Photo by @ lukefabrizio https://t.co/wafVjxo0Hz",2020-05-05 13:42:59,1,13,267747
99,philamuseum,"This image can be seen in 2 ways. It could be a group of dancers in a cluster, facing outward. Or represent the movements of a single dancer through repeated views of their body. The lines radiating from the figures shows the energy and dynamism of dance. https://t.co/f6lEciqPFs https://t.co/azPWm682Y8",2020-05-04 21:01:27,8,29,267747
100,philamuseum,"Frederic Church, who was born #onthisday in 1826, became famous for his paintings of natural wonders like Niagara Falls, icebergs in the Arctic, and volcanoes in South America. He sketched this volcano, called Pichincha, on a trip to Ecuador in 1857. https://t.co/8i1h4Y73cL https://t.co/13pBrymTEQ",2020-05-04 17:15:14,13,45,267747
101,philamuseum,"A long time ago in a galaxy far, far away… #MayTheFourth #StarWars https://t.co/6leFNo7Tln https://t.co/xrte5mn7ZE",2020-05-04 12:01:45,34,99,267747
102,philamuseum,@KrisInKitchen We miss you too!,2020-05-04 02:10:03,0,0,267747
103,philamuseum,"Though recognized for his painted portraits of women with elongated features, Modigliani considered himself to be a sculptor of the first rank. He created around 2 dozen stone sculptures utilizing the direct carving techniques he had learned from Brancusi. https://t.co/AXSn8IWIPW https://t.co/s2ehTRQpK0",2020-05-03 22:00:28,9,39,267747
104,philamuseum,"The skillful production of textiles in Peru dates back thousands of years. This vibrant handwoven blanket includes the name of its owner surrounded by motifs of human figures, ducks, donkeys, and cats wearing boots. #NationalTextileDay #TextOnTextiles https://t.co/mmgsZbz7Yn https://t.co/7kq94s9ta2",2020-05-03 18:00:44,5,14,267747
105,philamuseum,"In the 1860s and 1870s Claude Monet, like his Impressionist colleagues, often depicted industrial France. In this scene a train crosses a newly constructed iron bridge on the outskirts of Paris. https://t.co/JFWBxYbuaU https://t.co/yuBkXQzG9X",2020-05-03 13:01:05,17,66,267747
106,philamuseum,"Daguerreotypes, among the earliest forms of photographs, are unique images on highly polished silver plates. The process was developed in France, and, when revealed to the public in 1839, quickly spread around the globe. #NationalPhotographyMonth https://t.co/WfKqNPyIHM https://t.co/icN0Uw3HNj",2020-05-02 22:00:31,13,50,267747
107,philamuseum,"Happy #Caturday, whether they like it or not. https://t.co/00rPfnwRBL https://t.co/JUlUmjrcGl",2020-05-02 13:01:17,15,34,267747
