,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
104,mfaboston,"@aegtx Great memory! Yes, it was part of ""Made in the Americas.""",2020-05-05 14:16:31,0,0,403004
105,mfaboston,"Even though our building is closed, you can visit the MFA online! Our generous community has helped the Museum celebrate art and artists for 150 years. On #GivingTuesdayNow, please donate so we can continue bringing joy, passion and meaning to our lives: https://t.co/hfA00u2yIu https://t.co/foNh4SjSMd",2020-05-05 14:08:27,10,49,403004
106,mfaboston,"Inside the doors maps show views of an extensive hacienda, painted in a way that recalls early colonial maps drawn by indigenous artists and depicting descendants of enslaved or free people of African descent. https://t.co/oM3R6wa6yV",2020-05-05 11:56:16,4,18,403004
107,mfaboston,"The striking geometric exterior of this mid-18th-century desk looks back toward Europe with its wood-and-bone Mudéjar (Spanish-Islamic) designs, while the dramatic interior reveals chinoiserie-style painting. https://t.co/tjB6T3eTpu",2020-05-05 11:56:15,7,32,403004
108,mfaboston,"#CincoDeMayo celebrates the Mexican army’s victory over the French at the Battle of Puebla in 1862. But for decades before the Franco-Mexican war, Puebla was part of a different story, representing a hub of internationalism in the Americas. https://t.co/d6l4laeiwd",2020-05-05 11:55:01,21,64,403004
109,mfaboston,"""If I look a little—what should I say—tense or intense, it's because you try sitting for a portrait with a 4-yr-old!"" Linda Nochlin—whose 1971 essay “Why Have There Been No Great Women Artists?” remains a touchstone of feminist art history—on her portrait by #AliceNeel #ArtQuote https://t.co/eAZtbmb37O",2020-05-04 20:00:17,11,41,403004
110,mfaboston,"#KeithHaring, born #onthisday in 1958, lived by his often-stated principle that ""art is for everybody."" #HipHopGeneration

✒️: ""Untitled (Boombox)"" (1984), featured in our ""Writing the Future"" exhibition: https://t.co/u4oIgny9E9 https://t.co/ep5rdBswj6",2020-05-04 11:00:01,17,52,403004
111,mfaboston,"Successful and famous in her own day, #SofonisbaAnguissola created at least 12 self-portraits, more than any other Italian Renaissance artist, male or female. Here, in a miniature about the size of a smartphone, the young Sofonisba looks directly at the viewer. #MuseumFromHome https://t.co/IEdkdpfNSN",2020-05-03 21:00:01,35,90,403004
112,mfaboston,"Born #onthisday in 1849, #JacobRiis published this image &amp; others in ""How the Other Half Lives: Studies among the Tenements of New York,"" a book that contains what are considered to be the 1st significant examples of social documentary photography.

📷: ""Bandits’ Roost"" (~1888) https://t.co/cnnRPtpbrW",2020-05-03 12:00:01,38,70,403004
113,mfaboston,"Today we're joining our partner @Chase to celebrate the Class of 2020! Tune into their live commencement ceremony this afternoon and then #ShowMeYourWalk with a video, photo or work of art! https://t.co/KI5AJjv9JG",2020-05-02 14:00:01,3,13,403004
114,mfaboston,"For #AsianPacificAmericanHeritageMonth we're highlighting artist #ToshikoTakaezu! Born in Hawaii to Japanese parents, she drew upon both Western &amp; Eastern artistic philosophies to develop her signature “closed forms.""

🎨: 7 of her works (1980s &amp; 1990s) in ""Women Take the Floor"" https://t.co/KKinmNSJrV",2020-05-01 21:00:01,4,26,403004
115,mfaboston,"MFA Film continues to present the very best of international, documentary &amp; independent cinema during our temporary closure 🎞️ Our virtual screening room features a thoughtful selection of groundbreaking films to rent, with new releases every Friday: https://t.co/h2jzFulpEW https://t.co/zFqthyL5Zl",2020-05-01 19:00:50,4,17,403004
116,mfaboston,"And then there's Instagrammer cherylfenton, who re-imagined #GeorgiaOKeeffe's ""Deer's Skull with Pedernal"" (1936)! #ArtWeekAtHome #BetweenArtAndQuarantine #TussenKunstenQuarantaine #GettyMuseumChallenge https://t.co/w2zRljJ8wy",2020-05-01 15:15:46,6,26,403004
117,mfaboston,"Instagrammer quarantineartclass recreated #WinslowHomer's ""Boys in a Pasture"" (1874). #ArtWeekAtHome #BetweenArtAndQuarantine #TussenKunstenQuarantaine #GettyMuseumChallenge https://t.co/jC82Eh2P3C",2020-05-01 15:15:46,6,35,403004
118,mfaboston,"This one is from Instagrammer czaska_instant, recreating ""Salome with the Head of Saint John the Baptist"" (1515–25) by Bernardino Luini 😍#ArtWeekAtHome #BetweenArtAndQuarantine #TussenKunstenQuarantaine #GettyMuseumChallenge https://t.co/3paMrXHiDw",2020-05-01 15:15:45,6,22,403004
119,mfaboston,"This year @ArtWeekMA is hosting #ArtWeekAtHome! Check out a few #BetweenArtAndQuarantine recreations &amp; then try your own at home. This one is from @zozrat, whose nephew recreated ""Samson and Lion Aquamanile"" (early 14th century). #TussenKunstenQuarantaine #GettyMuseumChallenge https://t.co/G9Vh9P4RFR",2020-05-01 15:15:45,8,30,403004
120,mfaboston,"From the Touro Synagogue, Newport, R.I. Collection of Congregation Shearith Israel, NY

See more Jewish American art at: https://t.co/CLkP34yTti #OurSharedHeritage",2020-05-01 13:52:50,1,5,403004
121,mfaboston,"They were most probably in the Newport synagogue during George Washington’s famous visit on August 18, 1790! Today the New York congregation uses them during the High Holidays. #OurSharedHeritage",2020-05-01 13:52:49,1,9,403004
122,mfaboston,"These finials hold a very special place in Jewish American history: they were used by the two earliest communities in the country, founded by Sephardic (Spanish and Portuguese) Jews in New York and Newport. #OurSharedHeritage",2020-05-01 13:52:49,2,5,403004
123,mfaboston,"#DidYouKnow that May is #JewishAmericanHeritageMonth? This pair of Torah finials, on loan from @Shearith_Israel in New York (est. 1654), is an exceptionally rare example of colonial American Judaica, made between 1766 &amp; 1776 by Myer Myers, a Jewish silversmith. #OurSharedHeritage https://t.co/axoJuVF8qu",2020-05-01 12:00:01,28,61,403004
124,mfaboston,"@BigPleasurePete Such a great object! To hold you over until you can see it again, be sure to check it out online: https://t.co/rAaQIsonkF",2020-04-30 13:00:28,0,0,403004
125,mfaboston,"@ColorsAndStones We're very sorry, our website was experiencing technical difficulties! Collections search should be working now.",2020-04-30 12:54:39,0,1,403004
126,mfaboston,"#FreudSelfPortraits features images of the artist alone, but also includes some rare &amp; surreptitious depictions of himself with his sitters. In these works, #LucianFreud smuggled his image into the background.

🤔 Can you find the 3 self-portraits of Freud hiding in plain sight? https://t.co/57I0pfC3xj",2020-04-30 11:00:02,11,41,403004
127,mfaboston,"In ""Family"" (1967–68), #RomareBearden imagines a family that transcends race &amp; gender. Take a minute to think about what family means to you and to thank someone who's supported you. #MuseumMomentofZen https://t.co/EAUg0jP0GT",2020-04-29 21:00:01,13,31,403004
128,mfaboston,Answer: Maine!,2020-04-29 20:10:23,0,13,403004
129,mfaboston,"Happy #InternationalDanceDay 💃 Take a look back to 2014, when Edgar #Degas's beloved ""Little Fourteen-Year-Old Dancer"" took a trip across the Museum to her home in the Impressionist gallery!

For more #MuseumFromHome videos, visit us online: https://t.co/8P8a0hIbSL https://t.co/pn6BIII2k8",2020-04-29 12:00:15,18,72,403004
130,mfaboston,"""Writing the Future: Basquiat and the #HipHopGeneration"" focuses on the #postgraffiti moment, when New York City's street artists infiltrated the art world and spread hip-hop culture throughout the globe. Explore elements of the exhibition from home: https://t.co/jIzNkOsy7m https://t.co/d0nu9czCOg",2020-04-28 23:50:01,8,15,403004
131,mfaboston,"@MomishAf @bgcboston @BCYFcenters Hi there! We've passed your message along to the team organizing the donations &amp; they're brainstorming solutions for additional needs. Stay tuned! In the meantime, the activity cards are also available as downloadable PDFs on our website: https://t.co/uqC6dltqiJ",2020-04-28 15:05:44,0,1,403004
132,mfaboston,"#TriviaTuesday: The painter of this serene image of the sea was #FitzHenryLane, the son of a sailmaker. Here he depicts Owl's Head, a town located in which U.S. state? Find the answer and learn more on our new Art for This Moment blog: https://t.co/hjo8xEfuu7 https://t.co/V7eAn7yXiT",2020-04-28 11:00:01,18,67,403004
133,mfaboston,"Thank you to Josh Kraft, @CityOfBoston Mayor @marty_walsh and @ArtsinBoston Chief @karaeo for helping the MFA's Jonathan and Patti Kraft Chief of Learning and Community Engagement @MakeebaMcCreary and her team to organize the donation! (3/3) https://t.co/BXuWhft1Va",2020-04-27 20:29:06,3,37,403004
134,mfaboston,"Each packet comes with watercolor pencils, crayons or magic markers and a handful of activity cards—in English and Spanish—themed around works in the Museum’s collection. If you pick one up, we'd love to see your creations! Share them by tagging us or using #mfaBoston 🎨✏️ (2/3) https://t.co/YYKq9N0eJe",2020-04-27 20:29:05,5,49,403004
135,mfaboston,"The MFA might be closed, but we’re still bringing art into Boston children’s lives 🎨✏️ Over the weekend, we made the first of our donations of art supplies to our neighbor @bgcboston's Yawkey Club and to @bcyfcenters for distribution at @BostonSchools meal pickup sites. (1/3) https://t.co/UE8I17xwuE",2020-04-27 20:29:05,44,224,403004
136,mfaboston,"@royalacademy You probably think this Tweet is about you.

Narcissus tapestry, about 1500 https://t.co/F4A1idgs7h",2020-04-27 17:37:18,0,6,403004
137,mfaboston,"Thomas Wilcocks Sully was nine when his father painted him in rumpled clothes and a worn-out hat. The damaged hat and the boy’s flushed face and playclothes hint at his recent activity and mischievousness. #MuseumFromHome
⠀
🎨: ""The Torn Hat"" (1820), Thomas Sully https://t.co/ws2YboF5ah",2020-04-27 13:00:03,13,55,403004
138,mfaboston,"“I don’t accept the information that I get when I look at myself &amp; that’s where the trouble starts.” —#LucianFreud

✏️ A lot of us aren't feeling quite like ourselves at the moment. How do you see yourself? #FreudSelfPortraits #ArtQuote

🎨: ""Reflection (Self-portrait)"" (1981–82) https://t.co/h4o1WEffY9",2020-04-26 21:00:01,15,65,403004
139,mfaboston,"Happy birthday to @elsadorfman! The artist took this photograph with her Polaroid 20x24 camera on her 51st birthday, posing with her son, Isaac, and a bouquet of balloons from her husband, Harvey Silverglate.

📷: ""On My 51st Birthday"" (1988), #ElsaDorfman https://t.co/OzEjJOhHnB",2020-04-26 14:00:02,4,28,403004
140,mfaboston,"Ready for a movie night? 🎞️ MFA Film continues to present the very best of international, documentary &amp; independent cinema during our temporary closure. Check out our new virtual screening room for a thoughtful selection of groundbreaking films to rent: https://t.co/SGPnaSOfes https://t.co/vZJQdusraN",2020-04-25 21:00:01,2,8,403004
141,mfaboston,"In antiquity, children had a variety of playmates &amp; games to keep themselves entertained. In this Hellenistic terracotta (330–300 B.C.E.), 2 girls are engrossed in their game of knucklebones (a kind of agility or dice game using the small bones from animal feet) #MuseumFromHome https://t.co/UQu5hNgqm1",2020-04-25 14:00:02,16,43,403004
142,mfaboston,"When the hairdresser asks, “Do you like it?” 😑✂️ 

#MuseumBadHairDay https://t.co/9QXYLuGErm",2020-04-24 19:41:04,12,80,403004
143,mfaboston,"Thank you @BostonGlobe for keeping arts alive! We're honored to be in great company with @BostonSymphony, @huntington, @BostonBallet, @BroadwayBoston, @handelandhaydn &amp; @BochCenter, sharing inspiring videos from across Boston's arts community: https://t.co/rBiWNu9yDv",2020-04-24 17:02:53,9,24,403004
144,mfaboston,"For a moment of gratitude, consider this​: Lighthouses have long been a symbol for hope and guidance in difficult times. Take a moment to think of the people who have guided you, and thank them 🙏 ⁣ #MuseumMomentofZen

🎨: ""Gilkey Harbor Light"" (1933), Charles Dana Gibson https://t.co/YI8n125ryg",2020-04-24 13:30:01,35,116,403004
145,mfaboston,"@LustyLovah We're missing you, too!",2020-04-24 12:53:07,0,0,403004
146,mfaboston,@MainelyLiberal Sarah Wyman Whitman!,2020-04-23 15:48:23,0,1,403004
147,mfaboston,"For #WorldBookDay, experience the #MuseumAtHome with our guide to the MFA's most enduring masterpieces! Newly updated, it provides an enticing introduction to a collection that circles the globe and spans thousands of years: https://t.co/mvJfDUI0jM https://t.co/HH3A6I8I1t",2020-04-23 14:37:13,7,14,403004
148,mfaboston,"@guerrist We miss you, too!",2020-04-23 12:47:52,0,1,403004
149,mfaboston,@wroush Thank you for being a member!,2020-04-23 12:38:25,0,0,403004
150,mfaboston,@keepingkings No decisions on exhibitions have been made at this time. Please check our website for additional guidance and updates: https://t.co/a95QTGs2pF,2020-04-23 12:26:07,0,0,403004
151,mfaboston,"""When I look at these 2 volumes, I imagine their scribe felt pious as he wrote, but also truly happy to spend time in this way."" #Ramadan begins today. Read more about this Qurʾan (Iran, 1338 &amp; 1339) from curator Laura Weinstein: https://t.co/K7eW6w2CIp #RamadanKareem 📖 https://t.co/4RFPp2ymzp",2020-04-23 12:00:01,12,61,403004
152,mfaboston,"#Prendergast's ""Racetrack"" (~1895–97) probably depicts Franklin Park, laid out by landscape architect #FrederickLawOlmsted as part of Boston's #EmeraldNecklaceParks (@EmNecklaceBos). We can't wait to gather again to enjoy the beauty in our own backyard. #EarthDay #ThanksOlmsted https://t.co/0hHwDuxEom",2020-04-22 21:00:01,7,30,403004
153,mfaboston,"Jamaica Pond captivated #FrederickLawOlmsted with its “great beauty in reflections and flickering half-lights.” The largest standing body of water in the Emerald Necklace (@EmNecklaceBos), it needed few alterations to highlight its natural beauty. #EarthDay #ThanksOlmsted https://t.co/RhKZZhdGdl",2020-04-22 19:00:01,26,84,403004
154,mfaboston,"What’s the best painting by Vincent #VanGogh? @artnet asked the experts, including MFA curator Katie Hanson, who loves his ""Ravine"" (1889). Agree? Disagree? 🤔 Tell us which one you think is best! https://t.co/s2U8kofpCf https://t.co/yo0ywJHRpC",2020-04-22 18:00:03,31,125,403004
155,mfaboston,"Could this head of the mummy of Governor Djehutynakht from 2010–1961 B.C.E. be the #CreepiestObject at the MFA? 😱 As creepy as it may seem, the mystery that we unraveled with the help of the FBI a few years ago is just as interesting! https://t.co/xSJciaFvUl https://t.co/qvod29jnA8",2020-04-22 17:09:32,9,36,403004
156,mfaboston,"For more on #AnselAdams, check out the @lonelypalette's podcast episode on this incredible photo 🎧: https://t.co/xdmDzUvuPC",2020-04-22 12:27:59,2,9,403004
157,mfaboston,@LizWeinbl Thank you for being a member!,2020-04-22 12:10:49,0,0,403004
158,mfaboston,@MDockrayMiller You can find the object record here: https://t.co/PyNqJG1Tiz,2020-04-22 12:09:46,0,0,403004
159,mfaboston,"On the 50th anniversary of #EarthDay, we're sharing this iconic view of @GrandTetonNPS by the one &amp; only #AnselAdams 🌎 The photographer's deep connection to the natural world resonates in new ways today, as landscapes around us continue to change and be changed. #EarthDay2020 https://t.co/WkrZeEB2z5",2020-04-22 12:00:01,44,99,403004
160,mfaboston,"@MAMmontclair Thank you so much for sharing, @MAMmontclair 😍",2020-04-21 21:01:15,0,1,403004
161,mfaboston,"@MorvenMuseum So thoughtful, @MorvenMuseum 😊 Thank you for brightening our feed!",2020-04-21 20:56:57,0,2,403004
162,mfaboston,"@theDavisMuseum So beautiful! Thank you for sharing, @theDavisMuseum—we're thinking of you too ❤️",2020-04-21 20:56:33,0,1,403004
163,mfaboston,"We like your style, @americanart 😏 We hope you enjoy these rays of #MuseumSunshine from #LyonelFeininger 🌞 https://t.co/fwUqD0XC3p https://t.co/O1RvQ10Whb",2020-04-21 20:56:21,14,67,403004
164,mfaboston,"We love it, @AlbrightKnox—so vibrant! We're sending some #MuseumSunshine back your way with this 1975 engraving by Bernard Childs titled ""New Sun"" ☀️ https://t.co/ymfkbAioRM https://t.co/bt7cnpdUMJ",2020-04-21 20:56:04,7,26,403004
