,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
19,ClevelandArt,"As we look towards reopening, check out CMA's inclusion in the @nytimes piece ""U.S. Museums Are Reopening: To See Monet, Don a Mask."" https://t.co/FEI6X0C7tA",2020-05-24 13:01:01,5,20,52814
20,ClevelandArt,"In the current public health battle against COVID-19, CMA has been closed since March 14. Did you know that this isn't the first time a global health crisis forced the doors closed? #Ontheblog learn about CMA during the 1918 pandemic. https://t.co/1751OkREMf",2020-05-22 14:00:34,7,17,52814
21,ClevelandArt,✨ LIVE EVENT at 12pm: We could all use a moment of mindfulness. Join a curator &amp; meditation instructor as they look closely at examples of Buddhist art &amp; demonstrate how traditional mindfulness practices can help us manage challenges we are facing today. https://t.co/WfUWwbgfcB https://t.co/8MA4eLgi7R,2020-05-20 14:00:31,7,12,52814
22,ClevelandArt,"✨ The CMA's video series ""On My Mind"" shares insights of CMA staff on artworks they are thinking about currently. This week, hear about ""Rooftop” by Cleveland artist Hughie Lee-Smith. #MuseumFromHome #homeiswheretheartis https://t.co/RTuf1CifGP",2020-05-19 14:00:24,4,11,52814
23,ClevelandArt,"✨ We’ve been working to develop new &amp; enhanced digital initiatives as your CMA experience moved online. Now announcing new ways to interact including ArtLens for Slack, Open Access dashboards, Instagram filters, &amp; more. #HomeIsWheretheArtIs #technologyMW https://t.co/Z9dqOnVfDv https://t.co/anUo61S6ww",2020-05-16 14:00:44,10,20,52814
24,ClevelandArt,"We’ve been working to develop new and enhanced digital initiatives as your CMA experience moved online. Now announcing new ways to interact including ArtLens for Slack, Open Access dashboards, Instagram filters, and more. https://t.co/EpqLGENDQA",2020-05-15 14:00:36,8,15,52814
25,ClevelandArt,🌸 Let’s take a #MuseumMomentofZen in the Fine Arts Garden today. What’s your favorite memory of this place? Let us know in the comments and take a virtual stroll around the Fine Arts Garden #ontheblog. #MuseumMomentsMW https://t.co/W5rklF3mZt,2020-05-14 18:01:02,6,16,52814
26,ClevelandArt,"✨ Today at 12pm: Join curator Stephen Harrison &amp; educator-scholar Key Jo Lee to discuss Emma Amos’s ""Sandy and Her Husband"" &amp; decorative art from the museum’s collection, reflecting on the ways works of art &amp; design make the home a place of tranquility. https://t.co/WfUWwbgfcB https://t.co/BEvbJWB8W5",2020-05-13 14:00:31,7,10,52814
27,ClevelandArt,"✨ The CMA's video series ""On View Now"" shares insights of CMA staff on current exhibitions that were scheduled for this time. Hear from Stephen Harrison, Curator of Decorative Art and Design on ""Tiffany in Bloom.” https://t.co/9GPauQS8KC #MuseumFromHome #homeiswheretheartis",2020-05-12 14:00:43,4,6,52814
28,ClevelandArt,"We could all use a moment of #meditation during these trying times. In this week’s blog post, Key Jo Lee, assistant director of academic affairs, offers a close-looking reflection on one #artwork, Sanford Biggers’s ""Cumulo."" https://t.co/rVFFNXa0Vi",2020-05-08 14:00:31,5,3,52814
29,ClevelandArt,"""During this time when our institution is temporarily closed, it's important that we give visitors the tools they need to digitally interact with our collection,"" via Jane Alexander, chief digital information officer at CMA."" via @Forbes https://t.co/jiFKENOy5J #MuseumFromHome",2020-05-06 19:00:21,5,9,52814
30,ClevelandArt,"✨ Today at 12pm: Join curator Nadiah Rivera Fellah and artist-educator Robin Heinrich to discuss how limitations helped artists Louisa Joiner, Sanford Biggers, and Robert Rauschenberg become resourceful and arrive at creative solutions. #MuseumFromHome https://t.co/WfUWwbgfcB https://t.co/rSqVqlwU2n",2020-05-06 14:00:42,5,9,52814
31,ClevelandArt,"✨ The CMA's video series ""On My Mind"" shares insights from CMA staff on museum artworks. In this week's episode, Sabine Kretzschmar discusses Albrecht Dürer's “Melencolia I,” a piece that engages her mind and emotions. #MuseumFromHome #HomeIsWheretheArtIs https://t.co/8Gyp5OcHkC",2020-05-05 14:00:26,2,3,52814
32,ClevelandArt,"In these challenging times, art brings us together. Today, organizations across the nation are asking for support to continue their important work via #GivingTuesdayNow. We hope you will consider making a gift to CMA's Annual Fund. https://t.co/cXO64AooHa #HomeIsWhereTheArtIs https://t.co/Q4kwYt9eQ6",2020-05-05 13:00:32,4,7,52814
33,ClevelandArt,"📚 Have you been reading more to pass the time during this period of social distancing? #OnTheBlog, Heather Saunders, Director of @IngallsLibrary, explores the idea of reading as a pastime, &amp; includes recommendations via the Internet Archive. https://t.co/y0dBqHyuEO",2020-05-01 14:45:14,8,17,52814
34,ClevelandArt,"Access to art knows no distance with our fun, engaging online resources. Visit our online resources &amp; have fun exploring CMA’s collection online, watching curator videos, diving deeper on our blog, &amp; more. https://t.co/uroN7TYTlx #MuseumFromHome #homeiswheretheartis https://t.co/OQfL2CMQmD",2020-04-29 18:00:23,7,9,52814
35,ClevelandArt,"Today at 12pm: Join curator Britany Salsbury &amp; educator Arielle Levine for a live discussion around the exhibition ""A Graphic Revolution: Latin American Prints and Drawings."" Learn how artists used printmaking to communicate ideas across great distances. https://t.co/WfUWwbgfcB https://t.co/QVYnHxAx4r",2020-04-29 14:01:07,3,4,52814
36,ClevelandArt,"✨ The CMA's video series ""On My Mind"" shares insights via CMA curators on artworks they are thinking about while the CMA is temporarily closed. Hear from Seth Pevnick Curator of Greek &amp; Roman Art on an artwork that can offer us a lesson in uncertain times https://t.co/mXRDAC8YFH",2020-04-28 14:00:28,3,9,52814
37,ClevelandArt,"Check out a new video from Director William Griswold discussing the transformative gift the museum received this spring from Clevelanders Joseph P. and Nancy F. Keithley, the first video in a series. https://t.co/a1NYaFy5Qt #MuseumFromHome #HomeIsWheretheArtIs",2020-04-27 14:00:30,3,9,52814
38,ClevelandArt,🍽️ Where are all the quarantine cooks out there? Running out of ideas of what to make for dinner? Let’s help each other out! Sound off with dinner ideas in the comments below. https://t.co/SGUqoaur6f #socialDISHtancing #MuseumGames https://t.co/AhoojTV1Mq,2020-04-25 17:00:24,6,16,52814
39,ClevelandArt,"As part of the #HomeIsWheretheArtIs digital initiative, CMA is offering online art-based education programming. #OnTheBlog, Jennifer DePrizio, Interim Director of Public &amp; Academic Engagement shares how she is managing work &amp; her young child's education. https://t.co/RzIyhSHzBh",2020-04-24 14:15:38,8,9,52814
40,ClevelandArt,"Looking for inspiration? You can now enjoy the museum experience from anywhere. Visit our online resources &amp; have fun exploring CMA’s collection online, watching curator videos, diving deeper on our blog, &amp; more. https://t.co/uroN7TYTlx #MuseumFromHome #homeiswheretheartis https://t.co/ZhqZsFSQYj",2020-04-22 18:00:25,6,5,52814
41,ClevelandArt,"Happy #EarthDay from the CMA! This painting is “Fir Trees and Storm Clouds” by artist Albert Bierstadt. Bierstadt made his first journey West in 1859, opening the eyes of other American artists to the potential for inspiration in the Western landscape. https://t.co/khWwGeMfl0 https://t.co/JMvN5zfbSE",2020-04-22 14:12:56,13,18,52814
42,ClevelandArt,Here comes the sun! 🌞 Sending some #MuseumSunshine over to our friends at @AGOtoronto. https://t.co/3wIz4EAvLF https://t.co/ppq1ANsDvq,2020-04-21 15:00:35,8,23,52814
43,ClevelandArt,"Sunny springtime. Sending some #MuseumSunshine your way, @royalacademy! 🌞 https://t.co/oVSGhVugzW https://t.co/FDsT1GvI8k",2020-04-21 15:00:35,8,37,52814
44,ClevelandArt,"✨ The CMA's video series ""On View Now"" shares insights of CMA staff on exhibitions scheduled during this time that the museum has temporarily shut our doors. Learn more about ""PROOF: Photography in the Era of the Contact Sheet” https://t.co/DZ6G8YWp3G #MuseumFromHome",2020-04-21 14:00:28,6,6,52814
45,ClevelandArt,"""A message from Yayoi Kusama: 'Let us joyfully sing this song of a splendid future.' Japan's beloved artist has penned a poem of hope for the world"" via The Art Newspaper

https://t.co/mWzt2fltpH",2020-04-19 15:01:03,8,29,52814
46,ClevelandArt,"BINGO! Who needs a moment of fun right now? ✋ 

Check out our CMA bingo board and let us know how many of these activities you've done! Tag three art lovers to play along. Happy Saturday! #museumgames https://t.co/tWsgoVoYDU",2020-04-18 17:01:02,8,12,52814
47,ClevelandArt,🌸 The weeping Japanese cherry trees surrounding Wade Lagoon have opened their blossoms of pink and white. Their color is one of the heralds of spring in Cleveland. Take a virtual stroll around the Fine Arts Garden in this week’s blog post. https://t.co/1KGeAlI6ki,2020-04-17 14:00:32,13,37,52814
48,ClevelandArt,"✨ The CMA's video series ""On My Mind"" shares insights from CMA curators on artworks they are thinking about while the museum is temporarily closed. In this week's episode, hear from Kristen Windmuller-Luna, Curator of African Art. https://t.co/R4R8mNKQTM",2020-04-15 20:52:50,8,8,52814
49,ClevelandArt,"Let's have some fun! Check out the artist quotes quiz we designed below to test your art history knowledge. Are you an Art Fan? Art Enthusiast? or Art Star? Find out below! (But really though, you're all stars to us). 🌟 

https://t.co/myHIkjxMCB",2020-04-15 20:09:07,5,4,52814
50,ClevelandArt,"Looking for inspiration? You can now enjoy the museum experience from anywhere. Visit our online resources and have fun exploring the CMA’s collection online, watching curator videos, diving deeper into artworks with our blog, and more. https://t.co/uroN7Ugud5 #MuseumFromHome https://t.co/hylXMJNRIQ",2020-04-15 14:00:50,8,13,52814
51,ClevelandArt,"Cheers to @metmuseum on their 150th anniversary! It's 5 o'clock somewhere (and really, who knows what time it is anymore.) Can't wait until you reopen! 🥂

Image: https://t.co/DNZxtMhJud https://t.co/cM1WVlMS7y",2020-04-13 18:03:14,23,107,52814
52,ClevelandArt,"Let's have some fun! Check out the artist quotes quiz we designed below to test your art history knowledge. Are you an Art Fan? Art Enthusiast? or Art Star? Find out below! (But really though, you're all stars to us). 🌟 

https://t.co/myHIkjxMCB",2020-04-11 14:00:20,4,12,52814
53,ClevelandArt,"👏 Wash your hands! #DidYouKnow? People developed practices and decorative arts for handwashing throughout history. In this week’s blog, Curatorial Assistant Amanda Mikolic looks at remarkable works from the CMA's collection that date to these practices.

https://t.co/gnkpTXgFTO",2020-04-10 14:02:52,12,24,52814
54,ClevelandArt,"Looking for inspiration? You can now enjoy the museum experience from anywhere. Visit our online resources and have fun exploring the CMA’s collection online, watching curator videos, diving deeper into artworks with our blog, and more. https://t.co/uroN7TYTlx #MuseumFromHome https://t.co/DmQSfKX7T4",2020-04-09 18:00:27,9,19,52814
55,ClevelandArt,"✨ The CMA's video series ""On View Now"" shares insights of CMA curators on exhibitions scheduled while the museum is temporarily closed. Learn more about “A Graphic Revolution: Prints and Drawings in Latin America” from Britany Salsbury. #MuseumFromHome https://t.co/t5jXn43ccu",2020-04-07 14:00:23,4,5,52814
56,ClevelandArt,"@LauraMcShaneCLE @steven_litt @AkronArtMuseum We miss you and all of our visitors as well! In the meantime, stay in touch and explore our digital offerings at https://t.co/ydIichudGY 🏡",2020-04-06 21:06:32,1,4,52814
57,ClevelandArt,Who’s in the mood for some sunshine? ☀️ Today’s #MuseumMomentofZen is Ferdinand Georg Waldmüller’s “Prater Landscape.” The Prater is a large public garden outside Vienna where the artist often ventured to paint its magnificent oak trees. https://t.co/tW2YSw9qHG #MuseumFromHome https://t.co/KkdL68sviY,2020-04-05 14:00:22,12,25,52814
58,ClevelandArt,Good morning! The weekend’s here and it’s coffee time. Enjoying your morning cup-o-joe? Why not wake up your senses and explore the CMA’s collection online. https://t.co/uroN7TYTlx #MuseumFromHome https://t.co/tpGxEIxs5S https://t.co/ME0SITrLwU,2020-04-04 12:00:27,10,19,52814
59,ClevelandArt,"In the current public health battle against COVID-19, health care workers on the front lines need personal protective equipment (PPE). For Hannah Hilditch, CMA postgraduate fellow, volunteer efforts to sew PPE masks made connections to ""Gold Needles."" https://t.co/y19g2RGpnh",2020-04-03 14:00:30,3,10,52814
60,ClevelandArt,"Looking for things to do? You can now enjoy the museum experience from anywhere. Visit our online resources and have fun exploring the CMA’s collection online, watching curator videos, diving deeper into artworks with our blog, and more. https://t.co/uroN7TYTlx #MuseumFromHome https://t.co/zFGmiGIw0h",2020-04-02 19:32:11,8,11,52814
61,ClevelandArt,"Today's #MuseumMomentofZen is Eugène Boudin’s ""Seascape with Open Sky (Marine au grand ciel)."" https://t.co/Gx8LRYOAzG

Eugène Boudin is best known for inspiring Impressionist artists, especially a young Claude Monet, to paint outdoors. 🌊 https://t.co/kyAJ8bYb7q",2020-04-02 14:00:35,12,36,52814
62,ClevelandArt,"It’s no #AprilFools that today is #NationalWalkingDay! CMA may be closed, but our Fine Arts Garden is open to the public, so why not get out for a bit and take a walk (using the necessary measures of social distancing, of course). Who’s ready for the cherry blossoms to bloom? 🌸 https://t.co/9nVXeDklB3",2020-04-01 14:00:33,7,40,52814
63,ClevelandArt,"✨The CMA's new video series ""On My Mind"" shares insights from CMA curators on artworks they are thinking about while CMA is temporarily closed. Hear from Heather Lemonedes Brown, Deputy Director and Chief Curator at the CMA on Monet's ""Water Lilies."" https://t.co/C0vfS2yc7G",2020-03-31 14:00:28,5,8,52814
64,ClevelandArt,"Artist Vincent van Gogh was born #OnThisDay in 1853. #HappyBirthdayVincentvanGogh

Van Gogh painted this landscape while at an asylum in southern France. At first limited to painting from memory in his room, he soon resumed working outdoors. Learn more: https://t.co/M31dU6y4lw https://t.co/Gv4U5IAUiu",2020-03-30 14:29:27,10,28,52814
65,ClevelandArt,"Today's #MuseumMomentofZen is John Marin's ""West Point near Small Point, Maine - Spring, 1914"" 🌲 
 
One of America’s most important watercolorists, Marin took an improvisational approach to color, paint handling, perspective and movement.  https://t.co/Dmqom4yLGQ #MuseumFromHome https://t.co/8azUhdoQCV",2020-03-29 14:00:21,6,15,52814
66,ClevelandArt,"Take a tour of CMA from your living room! With the ArtLens App, you can digitally explore CMA’s galleries from anywhere. Browse through a curated list of tours, or create your own tour and share with friends. https://t.co/uroN7TYTlx #MuseumFromHome

Image: https://t.co/6Yu48n3mrv https://t.co/YPauvQPDJc",2020-03-28 14:00:20,10,19,52814
67,ClevelandArt,"Today’s  post tells the story behind how the CMA conserves and polishes the silver collection (complete with animated .gifs!) Check out the museum’s collection online – what’s your favorite work that features silver? Let us know in the comments below!

https://t.co/CaKKTN2LLj",2020-03-27 14:00:30,5,9,52814
68,ClevelandArt,"@steven_litt Congratulations, Steve! So well deserved.",2020-03-26 15:51:50,0,2,52814
69,ClevelandArt,"Today's #MuseumMomentofZen is Matisse's ""The Windshield, On the Road to Villacoublay."" 🚗 

Matisse painted this canvas in the summer of 1917 while being chauffeured by his son Pierre toward an airport on the outskirts of Paris.

https://t.co/iNKMjSgzcR #MuseumFromHome https://t.co/IEnuAAveSO",2020-03-26 14:00:28,7,32,52814
70,ClevelandArt,@AkronArtMuseum you too!,2020-03-24 19:31:52,0,3,52814
71,ClevelandArt,@AkronArtMuseum 😍,2020-03-24 19:24:15,0,2,52814
72,ClevelandArt,Brightening your timeline one #MuseumBouquet at a time! Sending these to our friends at @hirshhorn. 💐 https://t.co/MxCherINx5 https://t.co/dSVoSRf8mO,2020-03-24 15:01:02,512,2729,52814
73,ClevelandArt,"Springtime flowers on this cloudy day. Sending a beautiful #MuseumBouquet over to @AkronArtMuseum. Be well, friends! 💐 https://t.co/wnNHWMEmTc https://t.co/eSexBNwryR",2020-03-24 15:00:30,6,43,52814
74,ClevelandArt,"✨🏡 CMA's new video series ""Home Is Where the Art Is"" shares insights of CMA curators on exhibitions &amp; programs scheduled during the time CMA is temporarily closed. Ep. 1: Barbara Tannenbaum discusses ""Ilse Bing: Queen of the Leica"" #MuseumFromHome

https://t.co/xmK88n23kL",2020-03-24 14:00:31,3,2,52814
75,ClevelandArt,"Let's paws and take a minute to celebrate man's best friend. Happy #NationalPuppyDay! 🐶 

Image: ""On Bos'n's Hill,"" 1901 by Edmund C. Tarbell. 

https://t.co/0FbZM12Eai #MuseumFromHome https://t.co/kLmEuvKQcI",2020-03-23 14:00:34,6,26,52814
76,ClevelandArt,"Today's #MuseumMomentofZen is ""The Red Kerchief"" by Claude Monet. This painting depicts Monet's first wife, Camille, outside on a snowy day passing by the French doors of their home at Argenteuil. Monet kept it with him for his entire life. https://t.co/MHCyBqRGA7 #MuseumFromHome https://t.co/9EN8IybgFG",2020-03-21 14:00:22,13,63,52814
77,ClevelandArt,"During the CMA's closure, we'll be sharing fan-favorite blog posts on our usual Friday schedule. This post tells the story of CMA's beloved Jack, Joseph &amp; Morton Mandel Armor Court. What's your favorite memory from this space? Share in the comments below! https://t.co/u4WB11ZslV",2020-03-20 13:30:08,13,19,52814
78,ClevelandArt,"Happy #FirstDayofSpring! 💐

""I perhaps owe having become a painter to flowers"" –Claude Monet 

He painted ""Spring Flowers"" in 1864, the first productive year of his career. https://t.co/AaZwl4pt61 #MuseumFromHome https://t.co/GVDetQ9yHR",2020-03-19 14:00:29,13,41,52814
79,ClevelandArt,The Cleveland Museum of Art is deeply committed to the health and safety of our community and playing our part in containing the transmission of COVID-19. Please read an update regarding additional cancellations here: https://t.co/JvcBdXN4Ni,2020-03-18 17:43:55,8,13,52814
80,ClevelandArt,"Today's #MuseumMomentofZen is ""Mount Starr King, Yosemite"" by painter Albert Bierstadt. Have a favorite nature or landscape photo, drawing, or artwork? Share it in the replies below! https://t.co/AJl7cAT3Bk #MuseumFromHome 🏡 https://t.co/8OJP907s16",2020-03-18 14:06:58,27,62,52814
81,ClevelandArt,"We could all use a moment of Zen. While the CMA is closed, visit our collection online (https://t.co/72IjDckYQW) and let us know which artworks inspire a #MuseumMomentofZen for you in the replies. We may feature your request in a future post. https://t.co/hS0A0XFVhC 🖼 https://t.co/CnyQdXRmGZ",2020-03-16 15:56:13,27,50,52814
82,ClevelandArt,"When was the last time you looked at the CMA’s collection from your smartphone, or the comfort of home? You can now access more than 61,000 artwork records, including those of some of the world’s most beloved paintings and sculptures, like never before. https://t.co/0FgOtngeqg",2020-03-15 14:00:15,30,35,52814
83,ClevelandArt,"Please follow the link to read a letter to our visitors and supporters from William Griswold, director of the Cleveland Museum of Art. https://t.co/wBIrdZpwpY",2020-03-13 19:24:18,1,2,52814
84,ClevelandArt,"In response to these concerns, and in concert with governmental guidelines, we announce that the Cleveland Museum of Art will temporarily close to the public effective Saturday, March 14, with current plans to reopen on Tuesday, March 31.",2020-03-13 19:23:34,5,3,52814
85,ClevelandArt,The Cleveland Museum of Art shares the concern of our neighbors throughout Northeast Ohio for the safety and well-being of our community. https://t.co/HXkCZJ0jlN,2020-03-13 19:23:08,20,29,52814
86,ClevelandArt,"“For half a century, contact sheets were so essential to photography that no one gave them a second thought. Thanks to the passion of Mark Schwartz &amp; Bettina Katz, we can explore them in some depth for the first time &amp; there are many intriguing surprises.” https://t.co/tL5wtQarMZ",2020-03-12 14:30:08,4,9,52814
87,ClevelandArt,"American painter, printmaker, and teacher Kenneth Hayes Miller was born #onthisday in 1876. Image: Day Dream, 1926. Kenneth Hayes Miller (American, 1876-1952). https://t.co/yhdETE5ORE https://t.co/XvXhzZKRDG",2020-03-11 21:00:30,1,7,52814
88,ClevelandArt,"“The Cleveland Museum of Art announced that the Keithleys, prominent local philanthropists, have donated more than 100 artworks by Henri Matisse, Camille Pissarro, Andrew Wyeth and others to the institution.” via @nytimes https://t.co/PZ6UhZWo0V",2020-03-11 13:30:06,23,61,52814
89,ClevelandArt,"There’s still time to sign up for spring All-Ages Workshops at CMA! Experiment with clay, jewelry-making, painting with beeswax, and screen printing. Our talented teaching artists will help guide and inspire you. Register here: https://t.co/r2G7UAumXi https://t.co/EVm07CIfnb",2020-03-10 14:18:07,1,3,52814
90,ClevelandArt,"This Week at CMA: 3.9.20–3.15.20: Member Appreciation Month, OPEN NOW, FREE: ""PROOF,"" ""Ilse Bing: Queen of the Leica,"" ""Gold Needles: Embroidery Arts from Korea,"" CMA at Transformer Station: ""Signal Noise: Aaron Rothman"" https://t.co/CZHu72nT19",2020-03-09 14:00:30,1,0,52814
91,ClevelandArt,"“It may be too early to declare “Proof” the photography exhibition of 2020, but for quality of material and wealth of stimulating ideas, it will be hard to top.” via The Wall Street Journal https://t.co/YWt0NrRryt",2020-03-09 13:00:30,3,8,52814
92,ClevelandArt,"Today is #InternationalWomensDay. #OnTheBlog, learn more about women artists in Tiffany Studios, including Ohio native Clara Driscoll, in the context of women’s changing roles in the early 20th-century workplace. https://t.co/heMH5CJUH0",2020-03-08 14:00:22,4,15,52814
93,ClevelandArt,"MEMBER ALERT: We're offering FREE parking to members all day on Sundays, and after 5pm on Wednesdays throughout March in honor of Member Appreciation Month. Park free, see ""PROOF"" free. https://t.co/MGEbHmzI92. https://t.co/jvGwuPeBMI",2020-03-08 13:01:02,1,5,52814
94,ClevelandArt,"✨""PROOF"" is a hit! Check out ""PROOF: Photography in the Era of the Contact Sheet,"" FREE. https://t.co/MGEbHmzI92 https://t.co/a98iXWVJjk",2020-03-07 16:00:27,2,3,52814
95,ClevelandArt,"✨""PROOF"" is open now, FREE! https://t.co/MGEbHmzI92 📸 https://t.co/HMN7bwOBWB",2020-03-07 14:00:23,2,8,52814
96,ClevelandArt,"“For half a century, contact sheets were so essential to photography that no one gave them a second thought. Thanks to the passion of Mark Schwartz &amp; Bettina Katz, we can explore them in some depth for the first time &amp; there are many intriguing surprises.” https://t.co/tL5wtQarMZ",2020-03-06 19:00:33,3,8,52814
97,ClevelandArt,"On Sun, 3/8 we celebrate #InternationalWomensDay. It is also the opening date of a special exhibition celebrating women artists from Korea whose names are lost to history: ""Gold Needles: Embroidery Arts from Korea."" More info #ontheblog. https://t.co/d5GtfVmNfz",2020-03-06 17:00:33,2,4,52814
98,ClevelandArt,#MIXatCMA returns TONIGHT with MIX: Masquerade! Check out masks from around the world in the galleries &amp; make your own Mardi Gras-style mask. Tonight features bright costumes &amp; a New Orleans party vibe w/ DJ Walk &amp; Da Land Brass Band of GUMBO dance party. https://t.co/ENOBfVglm6. https://t.co/sKSNcRHIvC,2020-03-06 14:40:44,4,5,52814
99,ClevelandArt,"✨OPEN NOW, FREE: ""Tiffany in Bloom: Stained Glass Lamps of Louis Comfort Tiffany."" View a vivid display of Tiffany lamps recently acquired through a generous bequest to the museum. More info: https://t.co/m97SlApIc0 #TiffanyInBloom https://t.co/devyeI1HZo",2020-03-05 18:29:05,3,6,52814
100,ClevelandArt,"March is #WomensHistoryMonth. To celebrate, #ARTLENS Wall is currently highlighting works by female artists on view in the museum's collection. Additionally, check out CMA's collection online to view works by female artists: https://t.co/tx046zz3xM #5womenartists https://t.co/MnNBpRufEd",2020-03-05 17:00:36,10,16,52814
101,ClevelandArt,"Artist Giovanni Battista Tiepolo was born #onthisday in 1696. Image: Male(?) Figure Seen from Below, c. 1740s. Giovanni Battista Tiepolo (Italian, 1696-1770). https://t.co/dU0hhhY2hF https://t.co/XGCMjapAR4",2020-03-05 15:01:18,3,6,52814
102,ClevelandArt,"Sign up for CMA’s Adult Studio Classes &amp; Workshops to spend time practicing your creativity in the galleries. This spring we’re offering oil, watercolor, and drawing eight-week classes. Register here: https://t.co/2bOVaDmi0Z https://t.co/Pc2rcB1EkS",2020-03-04 20:00:30,0,2,52814
103,ClevelandArt,"""The photography exhibit at Cleveland Museum of Art offers a behind-the-scenes look at photo shoots featuring the Beatles, Marilyn Monroe and more."" PROOF is OPEN NOW, FREE. 📸 https://t.co/2xclURRr3D",2020-03-04 14:00:24,4,6,52814
