,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
14,TheBroad,"𝙋𝙧𝙖𝙮𝙚𝙧 𝙩𝙤 𝙩𝙝𝙚 𝙄𝙮𝙖𝙢𝙞 is a love letter to Los Angeles and, most importantly, a loving prayer for her brother, Monte. James Baldwin is heard speaking of the American Negro crisis, and Cullors reads the #YesOnR ballot measure she initiated to reform L.A. jails. (5/8)",2020-06-03 22:46:39,0,2,36392
15,TheBroad,"Cullors is currently the Faculty Director at Arizona’s @Prescottcollege, where she designed a new Social and Environmental Arts Practice MFA program, which is focused on the intersection of art, social justice, and community organizing—the first of its kind in the nation. (4/8)",2020-06-03 22:46:39,0,1,36392
16,TheBroad,#YesOnR obtains subpoena power for L.A.’s Sheriff Civilian Oversight Commission and researches community-based alternatives to L.A. County’s jail expansion plan. It successfully passed in March 2020. (3/8),2020-06-03 22:46:39,0,1,36392
17,TheBroad,"For 20 years, Cullors has been on the frontlines of criminal justice reform and is the founder/chair of a L.A. County ballot initiative, #YesOnR. (2/8)",2020-06-03 22:46:38,0,2,36392
18,TheBroad,"We're giving space for @OsopePatrisse.

Los Angeles artist, organizer, and freedom fighter Patrisse Cullors is the co-founder of @Blklivesmatter, founder of @PowerDignity, and a @nytimes bestselling author.

#amplifyblackvoices #supportblackleaders (1/8) https://t.co/8F2n48YUbF",2020-06-03 22:45:38,3,9,36392
19,TheBroad,"“At the same time as we go forward, we go back.…there’s an unequal distribution of forward momentum in America.…when people look at the America neon with no light shining from it, they’ll see it.”—Artist #GlennLigon https://t.co/I6CTyznaOC",2020-05-31 21:44:04,17,38,36392
20,TheBroad,Join @ava and our friends at @ARRAYNow on IG at 5 pm PT / 8 pm ET to watch + chat WHEN THEY SEE US. https://t.co/o5JcUxDnXV,2020-05-31 20:29:13,8,18,36392
21,TheBroad,"Our nation again faces a time of great civil unrest, now in response to the murder of George Floyd and the continued senseless violence against and murders of Black people. Today we find strength in the groundswell of resistance against racist oppression.
#BlackLivesMatter",2020-05-31 02:42:35,4,9,36392
22,TheBroad,"Faith Ringgold’s super-real painting, The Flag is Bleeding (1967) represents the visceral reality of the pain felt by her community during a time of civil unrest. She said, “It was physically painful to paint the blood. It hurt me to do so. But it had to be done.” https://t.co/AImlCJVeN3",2020-05-31 02:42:34,9,24,36392
23,TheBroad,"@Artguy1 @sfchronicle Congratulations on your retirement. Thank you for your work, and for visiting our museum during your 5 years as an art critic! Best of luck to you in your new chapter 🥳",2020-05-29 19:50:16,0,1,36392
24,TheBroad,"The act of tearing something is unique by its very nature. Andy Warhol only made 6 of his torn-label paintings. The painting shows off Warhol’s painterly handiwork, an ironic gesture in the age of mechanical reproduction by an artist who called his NYC studio, “The Factory.” https://t.co/yqCafWTASH",2020-05-28 17:55:14,9,28,36392
25,TheBroad,“So peaceful and meditative taking a proper 1+ hr walk around my street on Grand Ave. this afternoon. I had a chance to fully appreciate spring. It’s strange seeing the city so vacant and quiet. Has it really been 2 months of this surreal reality?” —Electraflux on IG https://t.co/FjtDaGNaB5,2020-05-27 19:28:51,0,5,36392
26,TheBroad,"What’s your favorite way to look at this work?

When you’re under Robert Therrien’s enormous sculpture of a table, you may feel like a child under a table. Therrien’s re-creations of commonplace objects considers what a table, sculpture, and memory can mean.

Pic: queenkett on IG https://t.co/4fwZQVZRCt",2020-05-27 01:02:58,1,5,36392
27,TheBroad,"Part love letter to LA, @ShondaBuchanan’s uplifting poem “We Are All Angels” responds to Baldessari’s Overlap Series: Palms (with Cityscape) and Climbers (2000) and offers solace by bringing out the sights, sounds and flavors of LA’s diverse neighborhoods. https://t.co/ovBddRVBrw",2020-05-26 18:28:09,3,10,36392
28,TheBroad,"If you’re wondering whether you'll ever visit a museum again, the answer is a resounding YES. We’ve been busy preparing for reopening so that you and your friends and family can enjoy The Broad safely. Hang tight. We’ll get there before you know it. 🤗 https://t.co/gJmYLjUJbP",2020-05-25 21:00:16,12,71,36392
29,TheBroad,"In 2014, Broad collection artist Eric Fischl spoke with writer and art collector @SteveMartinToGo about arriving as a painting student at @CalArts during a time when painting was declared ""dead.” → https://t.co/jNmKf8LGsL #TheBroadFromHome https://t.co/MMsRa37SXU",2020-05-25 19:25:19,0,5,36392
30,TheBroad,"What we won’t take for granted again:

1. Museums
2. Weekend getaways
3. Brunch with friends

Pic: arieslukman on IG https://t.co/A01kncdqEL",2020-05-23 18:55:15,10,35,36392
31,TheBroad,"If we were to sum up the ups &amp; downs of quarantine in one painting… 😄

Known for his wide-ranging work which blends pop culture, history, and fine art, @takashipom creates paintings, sculptures, and films populated by repeated motifs and mutating characters of his own creation. https://t.co/sVaHFdEIOZ",2020-05-23 00:24:16,5,24,36392
32,TheBroad,"Counting down the days until we get to look at art again, in person.

Broad collection artist Kara Walker's work illustrates the violence faced by Black people in the antebellum American south and offers a historical context from which to view racial injustices in modern America. https://t.co/r5NxAfVe2d",2020-05-21 18:09:18,4,22,36392
33,TheBroad,"The Visitors was produced in a single take, simultaneously recording each musician’s performance in separate rooms. The result is, at times, melancholy and contemplative, and at other times uplifting. (3/3)",2020-05-20 21:12:11,0,3,36392
34,TheBroad,"It was filmed at the historic Rokeby farm in upstate New York. Kjartansson invited a group of friends to stay with him for a week at the ethereal yet decrepit estate, resulting in a performance. The friends play the same song for over an hour. (2/3)",2020-05-20 21:12:10,0,6,36392
35,TheBroad,"Ragnar Kjartansson’s nine-screen installation, The Visitors, feels particularly relevant today as experiences of loneliness and loss are coupled with new ways of forging community and connection. ―Founding Director Joanne Heyler (1/3) https://t.co/nzhU4Y06HR",2020-05-20 21:12:10,4,19,36392
36,TheBroad,"At least we still have L.A. sunsets 🌆

While we’re preparing for when we reopen, we want this sunset to serve as a self-care reminder for anyone who needs it. Walk at dusk, bake a cake, text a friend—whatever reminds you that good things are still here 😌

Pic: jaiaphoto on IG https://t.co/Q7FPqoOGSo",2020-05-20 02:30:02,5,34,36392
37,TheBroad,We lost a great artist today. Susan Rothenberg was a trailblazing figurative painter whose works are held in the Broad collection. Rothenberg's horse figures balanced the formal rigor of minimalism with abstract expressionism and color field painting. https://t.co/b4u8zw5P9T,2020-05-19 22:05:04,4,13,36392
38,TheBroad,"In 2016, artist @David_Salle and writer Hilton Als discussed Salle's book HOW TO SEE: Looking, Talking, and Thinking about Art, among other topics. → https://t.co/A24UOMum0q #TheBroadFromHome https://t.co/UJrZM0ax1X",2020-05-19 02:07:52,1,1,36392
39,TheBroad,"We’re throwing it back to 2011 for #InternationalMuseumDay. This photo of The Broad’s 3rd floor, taken by our Founding Director Joanne Heyler, shows a few skylights sitting on the floor before they were hoisted up 23 ft. into the ceiling. #IMD2020 https://t.co/puhaNH6bAb",2020-05-18 16:55:20,3,14,36392
40,TheBroad,“I really miss going to art museums. I love art and won’t ever take any opportunity to see a new exhibit for granted once this is over. Quarantine has been hitting hard this week but I’m changing my perspective by turning negatives into positives.” —@pullingraviity https://t.co/8IOr7GyBXU,2020-05-16 16:20:01,3,6,36392
41,TheBroad,"Jasper Johns, considered to be America’s greatest living artist, turns 90 years old today. The artist has worked for more than 6 decades to explore how we see what we see and how we mean what we mean. #OTD https://t.co/jIqZJt5T8W",2020-05-15 21:21:12,9,41,36392
42,TheBroad,"This week’s essential items: banana bread, hand sanitizer, beverages of your choice, a big ol’ doggo.

Pic: leisaawalker on IG https://t.co/KFmA5yXUgK",2020-05-14 22:11:14,1,3,36392
43,TheBroad,"As people around the world are confined indoors, we’re all navigating a new relationship with domestic spaces. Lichtenstein’s series, The Interiors (1991–1992), depicts domestic environments inspired by furniture ads. His work made wry commentaries on modern living. https://t.co/neJIkoR5LD",2020-05-13 17:50:09,1,8,36392
44,TheBroad,"In a conversation on the intersection of art and activism for @frieze_magazine x @hrw, Shirin Neshat talks to our curator Ed Schad (@icallitoranges) about how the coronavirus epidemic is creating a universal human experience and more. https://t.co/IMBCLBMY20",2020-05-13 01:49:11,3,5,36392
45,TheBroad,"In the next episode in our series exploring the connection between art and poetry, @kazimalipoet responds to Cy Twombly’s painting Untitled [Bolsena] (1969) with his poem, “Untitled (Bolsena): After Cy Twombly.” Watch and listen now → https://t.co/40g2XPPgGm #TheBroadFromHome",2020-05-13 01:38:59,0,4,36392
46,TheBroad,"Warhol mistakenly thought that the Rorschach test asked patients to create ink blots images for doctors to decipher. In reality, the Rorschach test consists of 10 standardized blots for a patient to decipher. Warhol once said, “I wish I’d known there was a set.” Pic: jg_konk https://t.co/Ex5FKBoiG8",2020-05-12 16:38:53,8,24,36392
47,TheBroad,"In 2019, artist Jenny Saville and Jennifer Doyle, author and professor of English at @ucriverside, spoke about their overlapping interests in visual and performance studies, contemporary art history, gender studies, and critical theory → https://t.co/FIPAmzQCkq #TheBroadFromHome https://t.co/vQutTgYqUn",2020-05-12 01:31:39,5,16,36392
48,TheBroad,"Mother’s Day is making us nostalgic. We have fond memories of past #MothersDays and seeing families in the museum. We miss you!

Pics: maricassou, sophiaamoruso, thesocialtumbleweed on IG https://t.co/U27TYnhnok",2020-05-10 16:52:03,1,16,36392
49,TheBroad,"The obstacles we’re encountering now *will* be behind us, and we’ll be here standing taller than ever. Where’s the first place you’re going when L.A. reopens?

Pic: robin_chell_design on IG https://t.co/39VqfA6p8M",2020-05-09 16:37:01,1,12,36392
50,TheBroad,"“During the pandemic, we are all living our own version of Ragnar Kjartansson’s installation, The Visitors, which is defined by both solitude and collaboration."" Read more from Founding Director Joanne Heyler on why this work is particularly relevant now. https://t.co/HZeHPgGgWb",2020-05-08 00:48:15,0,6,36392
51,TheBroad,"We’re here for this Lichtenstein in red lentil 🙌

L.A.-based artist Claire Salvo explains, “I make art using a bunch of media, but one sleepless night a few weeks ago, I thought I'd try playing with food. These pieces made me laugh while I'm creating them."" https://t.co/t70Pt0vouO",2020-05-07 19:00:20,4,17,36392
52,TheBroad,"“It took a long time for sculpture to get to the point where it understood that it could dismantle power.” In the next episode of Up Close, our curator Ed Schad (@icallitoranges) discusses Thomas Houseago’s Giant Figure (Cyclops) (2011). #TheBroadFromHome https://t.co/5annoiWRFU",2020-05-07 17:42:57,3,3,36392
53,TheBroad,"Grab your headphones, listen, and enjoy. Our next Infinite Drone features queer interdisciplinary artist and composer @YannNovak. → https://t.co/UGmdON93d1 #TheBroadFromHome https://t.co/xoHANHKKgP",2020-05-07 01:51:19,5,17,36392
54,TheBroad,@dvandekamp30 @takashipom Their smiles brightened our quarantine🤗,2020-05-07 00:39:22,0,1,36392
55,TheBroad,"Our team at The Shop at The Broad sent a handwritten thank-you note and a special package of gifts from The Shop: a Murakami tee for joy, Basquiat socks for comfort, and a Haring heart-shaped pin to wear with love. Happy #NationalNursesDay! https://t.co/nqkCxxShX8",2020-05-06 22:53:54,2,3,36392
56,TheBroad,"Nurses have one of the toughest jobs. Nurses are showing up to work to save lives and support us during these difficult times. They are strong, and they are, beyond a doubt, brave. Today on #NationalNursesDay, we surprised nurses in LA and NY with a care package. #ThankYouNurses https://t.co/GWapHXfVmq",2020-05-06 22:53:53,3,15,36392
57,TheBroad,"At nearly 10 feet tall, Robert Therrien’s Under the Table (1994) compels you to walk underneath it. His work has the ability to transport you to the land of imaginary giants while sparking memories of what it feels like to be under a table as a small child. Pic: arelee on IG https://t.co/nezYeeReb6",2020-05-05 18:58:54,5,44,36392
58,TheBroad,@Bronkin_Buck Who knows what time is anymore.,2020-05-05 02:34:31,0,0,36392
59,TheBroad,"In 2017, rock bassist and art collector @flea33 discussed Broad collection artist Thomas Houseago’s inspirations and practice, and the impact that visual art and music can have on each other. Keep watching: https://t.co/hdfXAQqQDS #TheBroadFromHome https://t.co/Qdrnx3rAGQ",2020-05-05 00:33:30,1,10,36392
60,TheBroad,"Repeating this to ♾️:

“Art is not an elitist activity reserved for the appreciation of a few, but for everyone...."" –Keith Haring, born #OTD in 1958 https://t.co/U7i4hTpEr4",2020-05-04 18:29:50,6,28,36392
61,TheBroad,"They know how to social distance 💙❤️

Pic: themattnoll on IG https://t.co/BBGgG6qFe4",2020-05-02 16:44:01,1,15,36392
62,TheBroad,"There’s nothing like a warm summer night. #DTLA

Pic: jonathanducrest on IG https://t.co/WSLDYXWutu",2020-05-02 03:00:05,9,33,36392
63,TheBroad,"In this edition of Infinite Drone, Davia Spain takes us on an aural journey by creating a suite out of three different tracks from her new album, Dawning. → https://t.co/izeulPScDm #TheBroadFromHome https://t.co/ZyETekqNeJ",2020-04-30 04:00:49,2,14,36392
64,TheBroad,"Art and dance can illuminate one another. #InternationalDanceDay
___
Pics: sonarhythmic on IG; @TrishaBrown by Dicko Chan https://t.co/WiivuuKtWL",2020-04-29 16:00:28,4,5,36392
65,TheBroad,"In the next episode in our series exploring the connection between art and poetry, @sholeh_wolpe responds to Lichtenstein’s Woman with Mirror (1996) with her poem “Sexy on TV.” Watch and listen now. https://t.co/ttkL6V0ftE",2020-04-29 03:24:43,1,1,36392
66,TheBroad,"Photographer Julien Roubinet captured a quiet moment outside the museum. If there is an unexpected silver lining during these times, it’s the opportunity to collectively pause, slow down, and reconnect with the present. https://t.co/FjNYbIgIP4",2020-04-28 16:00:20,1,14,36392
67,TheBroad,"In 2018, @industryopera’s Yuval Sharon spoke with us about “marrying a fairy-tale aesthetic with a progressive way of thinking” in his production of Wagner’s Lohengrin with Broad collection artist Neo Rauch &amp; painter Rosa Loy. Watch more: https://t.co/JVIKBI5MB3 #TheBroadFromHome https://t.co/esokOyluxu",2020-04-28 01:47:08,1,5,36392
68,TheBroad,"Italy and New York, we’re thinking of you. For Italy and New York’s first responders and medical workers, we’re sharing Untitled [Rome] (1961) and Untitled [New York City] (1953) by Cy Twombly, who was born #OTD in 1928. https://t.co/XP7VAqezXu",2020-04-25 18:42:58,1,13,36392
69,TheBroad,"In the latest episode of Up Close, our curator Sarah Loyer discusses David Hammons’s great artwork, African-American Flag (1990)—an artwork that takes on the complex topic of American identity and ideals. → https://t.co/G9CADE7dRD #TheBroadFromHome",2020-04-24 16:48:58,0,3,36392
70,TheBroad,"We miss seeing Ben (and all of our visitors) #AtTheBroad ♥️. 2 years ago, we asked Ben to appear in a video about Ragnar Kjartansson's The Visitors. Hear about this artwork--one of our most popular works--from Ben and other visitors: https://t.co/A5tLrmaIda https://t.co/FYfGJrXfgd",2020-04-23 16:54:08,0,13,36392
71,TheBroad,Ready to melt into infinity? Enjoy a multisensory experience of Yayoi Kusama’s Infinity Mirrored Room—The Souls of Millions of Light Years Away with a remix by Robert Crouch → https://t.co/9G5dV3XJT9 #TheBroadFromHome https://t.co/LpJtdl4Vhq,2020-04-22 22:05:26,3,16,36392
72,TheBroad,.@Art_Curators has announced the winners of its prestigious 2020 Curatorial Awards for Excellence. Winners include our very own associate curator Sarah Loyer (along with @Tate’s Mark Godfrey &amp; @ChisenhaleGal’s Zoé Whitley) for her presentation of #SoulOfANation #AtTheBroad! https://t.co/Of9Mkn9Khv,2020-04-22 21:05:12,2,18,36392
73,TheBroad,"We all may be inside, but through art, we can still encourage healthy habits at home that protect our environment and ultimately, ourselves. Today on #EarthDay, create art inspired by El Anatsui using materials found around your home → https://t.co/ONWNse7sPR #EarthDay2020 https://t.co/EpToWkoLDh",2020-04-22 17:48:03,2,16,36392
74,TheBroad,"In her powerful spoken word performance, in which fierceness and vulnerability reside, Meliza Bañales explores alternate, yet complimentary, interpretations of Barbara Kruger's declaration, ""Your body is a battleground."" Watch now https://t.co/s68sUyJQAp https://t.co/mM1dudCGe3",2020-04-22 01:43:03,1,14,36392
75,TheBroad,A new episode of Interplay debuting tonight will feature author Meliza Bañales responding to Barbara Kruger's Untitled (Your body is a battleground) with a powerful spoken word performance! https://t.co/ChpU9cpnIj,2020-04-21 22:02:36,0,6,36392
76,TheBroad,"@dkwaldon It will be, when we reopen!",2020-04-21 22:00:50,0,1,36392
77,TheBroad,"Inspired by the close friendship between Broad collection artist Jasper Johns &amp; John Cage, @adamtendler performs compositions by Cage that share titles w/ works by Johns. 🔊 Turn your sound on &amp; treat your ears to the final performance of a 2-part series! https://t.co/X4nSbELgWe",2020-04-21 20:19:12,3,3,36392
78,TheBroad,"Learn about abstraction in painting from one of the most exciting painters of our time. Watch an in-depth conversation from our 2016 Roski Talk series, featuring Broad collection artist Julie Mehretu and @UCLA professor @snelsonus → https://t.co/q0JFeD5RUR #TheBroadFromHome https://t.co/iig6D80ygu",2020-04-21 02:12:14,8,17,36392
79,TheBroad,"Mike Kelley’s Infinite Expansion (1983) shows a house in nature, referencing the romantic tradition in which the sublime, achieved through nature, was one of the most important goals and purposes of art. Kelley presents the sublime through the aesthetics of a psychedelic poster. https://t.co/O1nibyKWOD",2020-04-20 19:05:47,4,11,36392
80,TheBroad,Join our friends at @MusicCenterLA for the debut of their new Digital Dance Experience series today at 2 p.m. PT! Watch an exclusive conversation w/ Martin Wechsler and Peter Pabst about the company’s powerful Palermo Palermo. #TMCOffstage #WeBelieveinArts https://t.co/fkIXPMzQo4,2020-04-19 18:31:05,1,3,36392
81,TheBroad,"Neo Rauch, born #OTD in 1960, was raised in communist East Germany. His unusual style, which renders contradictory and often competing sensibilities intelligible and seemingly unified, has given rise to a generation of painters in the Leipzig area. https://t.co/ovUvB8S1Gy",2020-04-18 17:15:02,2,6,36392
82,TheBroad,Can you guess which artworks in the Broad collection these haikus are about? We’ll follow the first person to guess all 3 😊 #NationalHaikuDay https://t.co/QrS2kpuBi1,2020-04-17 21:23:48,0,0,36392
83,TheBroad,Experience an immersive environment of light and sound in the spirit of Yayoi Kusama’s Infinity Mirrored Room—The Souls of Millions of Light Years Away → https://t.co/L4t7A51GXv #TheBroadFromHome https://t.co/uRCke12mO2,2020-04-16 02:05:28,7,26,36392
84,TheBroad,What we needed. https://t.co/bgiIA7hpHh,2020-04-16 00:10:34,2,7,36392
85,TheBroad,"Inspired by the close friendship between Broad collection artist Jasper Johns and John Cage, @AdamTendler performs several compositions by Cage that share titles with works by Johns. Turn your sound on and treat your ears to part 1 of a 2-part series. https://t.co/FTOKnh6DMK",2020-04-15 20:27:45,6,16,36392
86,TheBroad,"Dr. Roberta Bernstein, The Broad’s founding director, Joanne Heyler, and curator Ed Schad, discuss Broad collection artist Jasper Johns’s influence and place among the most influential living artists to emerge in the 20th century → https://t.co/e50lxnyZgA #TheBroadFromHome https://t.co/AHatp8z6gF",2020-04-14 01:37:45,0,4,36392
87,TheBroad,"Today we’re taking a #MuseumMomentofZen and really feeling these lush kitchen décor vibes ✨, courtesy of Broad collection artist Jonas Wood. https://t.co/sCzRhHOWgH",2020-04-11 16:05:02,28,77,36392
88,TheBroad,"Driskell’s intention was to break racial exclusion that existed in most mainstream art institutions. Driskell’s legacy is foundational to shows like #SoulofaNation, and we are grateful for his vital contributions to art.",2020-04-09 22:31:47,0,0,36392
89,TheBroad,"A groundbreaking advocate for Black artists and art, Driskell guest curated Two Centuries of Black American Art at @LACMA in 1976, the only historically comprehensive exhibition of art by Black Americans ever to be presented by a major American art museum.",2020-04-09 22:31:47,0,1,36392
90,TheBroad,"We remember Professor David C. Driskell, artist, teacher, and curator, who died on April 1 in the coronavirus pandemic.",2020-04-09 22:31:47,0,0,36392
91,TheBroad,“There was a need to acknowledge the presence of the African American experience in so many ways–but also to validate it by doing the historical research to show the long history of Black artists working in America.” –David C. Driskell https://t.co/2ou6KdXPLQ,2020-04-09 22:30:52,2,7,36392
92,TheBroad,"We’re marking the birth of the Internet #OTD in 1969 with artist Peter Halley’s Collision Circuit (1989-90), which depicts the circuit as an assertive, looming presence. https://t.co/rGSXQoOSP1",2020-04-07 19:55:21,2,6,36392
93,TheBroad,"The philanthropy of our founders, Eli and Edythe Broad, extends beyond the arts &amp; into scientific &amp; medical research. We're proud that @BroadInstitute is part of global efforts in the fight against COVID-19, converting a lab into a large-scale #COVID19 testing facility in days. https://t.co/AmH8yFfISK",2020-04-07 17:41:00,0,7,36392
94,TheBroad,".@b_wilderson, co-organizer of our 2019 #SoulOfANation symposium, mixes  memoir &amp; theory in “Afropessimism,” moving from his childhood in Minnesota to academic ideas about why black people “are not Human subjects, but are instead structurally inert props.” https://t.co/8o0reuZvxC",2020-04-07 16:11:01,0,1,36392
95,TheBroad,"In October 2016, Broad collection artist Robert Longo discusses the relationship between the viewer and his artwork with musician and writer @HenryRollins. Watch the full conversation on our YouTube channel: https://t.co/EqkgkIXIuf #TheBroadFromHome https://t.co/XooQDLN0Xq",2020-04-07 00:43:49,5,14,36392
96,TheBroad,"Broad collection artist Richard Prince sat down with @nytimes to discuss his new book, Richard Prince: Cowboy, which examines the cowboy as an American symbol. Read the interview. https://t.co/yPtglL9inR",2020-04-06 16:24:50,1,6,36392
97,TheBroad,"Can we make art more inclusive? With the help of @USCChanOSOT, we created an art activity for families with children who are on the autism spectrum or have sensory-processing differences or other developmental disabilities: https://t.co/p984YtA1YW #WorldAutismAwarenessDay https://t.co/ZU90uOqrF6",2020-04-03 01:57:55,3,6,36392
98,TheBroad,"Last week, museums, with the help of @museumdirectors, began donating their extra masks and protective gear to local hospitals. Today we join museums worldwide in sending gratitude to nurses, doctors, and first responders for their bravery and strength. #MuseumsThankHealthHeroes https://t.co/YhLjVHhMxV",2020-04-01 18:53:42,7,56,36392
99,TheBroad,"In October 2014, Broad collection artist Kara Walker spoke with filmmaker Ava DuVernay (@ava) about working as a woman of color. Watch the full video from our Un-Private Collection artist conversation on YouTube: https://t.co/kDMGHF542h #TheBroadFromHome https://t.co/HW86zXXg2U",2020-03-31 02:06:38,2,13,36392
100,TheBroad,"John Baldessari's Green Kiss/Red Embrace (Disjunctive) (1988) is as much about negative space as it is about the images themselves. Baldessari once said, ""The subject is the space between, the magnetic field created by the peripheral poles. A way to scrutinize relationships.” https://t.co/8YjQxanE3C",2020-03-30 16:22:09,9,37,36392
101,TheBroad,Experience an immersive environment of light and sound in the spirit of Yayoi Kusama's Infinity Mirrored Room—The Souls of Millions of Light Years Away → https://t.co/cs1w31r4D0 #TheBroadFromHome https://t.co/MgKNwNVemh,2020-03-26 16:01:00,136,166,36392
102,TheBroad,"To: @LACMA, @MOCAlosangeles, @hammer_museum, @gettymuseum

We hope this bright splash of color, courtesy of @JeffKoons, brightens your day 💐 #MuseumBouquet

Love,
All the staff at The Broad https://t.co/elFZ0gzY36",2020-03-24 21:51:02,19,116,36392
103,TheBroad,"We've donated 158 boxes of nitrile gloves, 90 N95 masks &amp; 200 prs of booties to #GoodSamaritanHospital in #DTLA to fight the spread of COVID-19. Normally, these help us safely install art; today we offer them to help protect healthcare workers. @museumdirectors https://t.co/iMCEaq0xyd",2020-03-24 19:31:15,52,242,36392
104,TheBroad,"On Ellsworth Kelly: ""I would say that the notable thing, is not what shape does to color in limiting it, but what color does to shape, or to our perception of shape, in filling it.” —Harry Cooper, senior curator and head of modern art at @ngadc

Photo by zoecaldwell on IG https://t.co/pMf5MONHCu",2020-03-24 16:00:20,0,3,36392
105,TheBroad,"Happy #NationalPuppyDay from our 1-ton pup to yours.
 
Literal and abstract, Jeff Koons's Balloon Dog (Blue) uses the recognizable form of a balloon twisted into the shape of a dog, exaggerating both scale and material.
 
Pic: ninobavtista on IG https://t.co/tNRfcXVCA5",2020-03-23 16:24:46,4,19,36392
106,TheBroad,"In 1966, Yayoi Kusama was 37 years old, and she arrived uninvited to the Venice Biennale, despite the fact that Japan had refused to let Kusama show her work. Today Kusama, born #OTD in 1929, turns 91 as one of the most recognized living artists in the world.

Pic: @bts_twt https://t.co/Dht0TSq3uB",2020-03-22 16:00:16,23,79,36392
107,TheBroad,"Today on #IranianNewYear, we’re reflecting on Shirin Neshat’s Tooba (2002), a video that examines the symbolism of the garden in Persian and Islamic cultures as a space of spiritual transcendence, freedom, exile, and refuge. #Nowruz https://t.co/ijeANeOzOz",2020-03-21 16:00:44,10,22,36392
108,TheBroad,Did you know that each Un-Private Collection artist talk can be viewed on our YouTube channel? Dive into conversations between Broad collection artists and cultural leaders like @JeffKoons and John Waters. Watch the playlist on YouTube: https://t.co/yCYnmBLzS2 #TheBroadFromHome https://t.co/12QLg0fx26,2020-03-20 21:49:15,0,1,36392
109,TheBroad,"In this beautiful piece by @nytimesarts on 35 major African-American cultural leaders, @blackishabc creator Kenya Barris (@funnyblackdude) talks about seeing Broad collection artist Glenn Ligon's Double America 2 (2014) #atTheBroad: https://t.co/x1aJNHipcE https://t.co/AbT0Du4v5T",2020-03-19 22:44:50,0,0,36392
