,Username,Tweet,Date,Number of Retweets,Number of Likes,Number of Followers
14,smithsonian,"""Until the killing of black men, black mothers' sons, becomes as important to the rest of the country as the killing of a white mother's son, we who believe in freedom cannot rest until this happens."" — civil rights leader Ella Baker, shown at a 1968 peace march and rally. https://t.co/Tx1uzPS2gJ",2020-06-17 16:30:11,289,701,2633475
15,smithsonian,@BrianPaulen @WestMonroe Thanks for volunteering! Did you work with our @TranscribeSI?,2020-06-16 21:08:51,0,0,2633475
16,smithsonian,@PlaidSir @SpaceX @airandspace Amazing! 🚀❤️,2020-06-16 17:06:26,0,1,2633475
17,smithsonian,@fairfieldpneu Thanks for visiting our @NMNH virtually! 🦖,2020-06-16 12:20:42,0,1,2633475
18,smithsonian,"@PlaidSir We look forward to welcoming you when we can reopen. In the meantime, you both might enjoy exploring our collections and resources online: https://t.co/T8Zim9YOBA",2020-06-16 12:19:51,0,1,2633475
19,smithsonian,"This Keith Haring poster in our @cooperhewitt exemplifies how the artist turned two-color line drawings into complex imagery. His work addressed issues like corporate greed, political corruption, racism, sexuality and homophobia. https://t.co/oqu08FcTj8 #Pride #SmithsonianPride https://t.co/cDQfVF3omp",2020-06-15 19:41:20,62,176,2633475
20,smithsonian,@ESBrewerton 🤔 Not sure we've ever seen one like this at @NMNH.,2020-06-14 15:54:35,2,9,2633475
21,smithsonian,@LesleyJones111 Thanks for watching @SmithsonianChan and for your feedback.,2020-06-14 15:53:08,0,1,2633475
22,smithsonian,@audradray Thanks for this feedback!,2020-06-13 21:46:55,0,1,2633475
23,smithsonian,"Matthew Shepard’s story is in a child’s Superman cape, an award from a fair, a ring intended for a future husband. And, condolence cards sent to his parents after his murder.

These objects in our @amhistorymuseum reflect his life and legacy: https://t.co/FcCVe4Rt1k #PrideMonth https://t.co/nxjmvbO5na",2020-06-12 17:12:31,100,282,2633475
24,smithsonian,@sppitt @Smithstorian Thanks for reaching out. You can read our statement about recent collecting: https://t.co/f9gwNuZvVq,2020-06-12 14:31:44,0,0,2633475
25,smithsonian,"In 1976, Judith Jamison danced in ""Cry,"" a ballet described as a ""hymn to the sufferings and triumphant endurance of generations of black matriarchs."" It was a crowning moment in her partnership with Alvin Ailey. 📸: Max Waldman in @smithsoniannpg https://t.co/XJuxMotJwV https://t.co/ipBvn0sSJX",2020-06-11 17:37:16,106,306,2633475
26,smithsonian,"@JimStLeger @NMAAHC Hi, our museums formed a coalition to document, collect and preserve the expressions of protest and hope from Lafayette Square in Washington, D.C. More information: https://t.co/pWb3RDcJT0",2020-06-11 17:11:57,1,0,2633475
27,smithsonian,"@MaryMariaRenee Hi, we have multiple museums that collect and display objects related to protest in the U.S. Here's our recent statement about collecting: https://t.co/f9gwNuZvVq",2020-06-11 17:09:03,0,1,2633475
28,smithsonian,"@popsxV @aletweetsnews Hi, our curators have been collecting objects to preserve, interpret and share stories of the past and this present moment.",2020-06-10 23:02:40,5,41,2633475
29,smithsonian,"@IAAPfan Thanks for reaching out. Curators from our Smithsonian museums continue to actively collecting objects to preserve, interpret and share stories of the past and present.",2020-06-10 22:57:27,0,1,2633475
30,smithsonian,@Strickland_SWES Thanks for visiting our @NMNH virtually!,2020-06-10 21:34:09,0,2,2633475
31,smithsonian,"@arjunsethi81 @NMAAHC Hi, curators from our Smithsonian museums have been actively collecting objects to preserve, interpret and share stories of the past and the present moment.",2020-06-10 21:27:06,15,83,2633475
32,smithsonian,@LittleIrishNic @SmithsonianSec Thanks for this feedback. We'll share it with the team at @SmithsonianSA.,2020-06-10 14:26:19,0,2,2633475
33,smithsonian,"@FilmPimp Hello. Our curators are actively collecting objects to preserve, interpret and share stories of the past and present.",2020-06-09 20:55:52,2,20,2633475
34,smithsonian,"@book_historia @queeriodicals @SmithsonianSec @NMAAHC Military and police officers are permitted to use our museums, including when they are closed, for rest and restrooms. It has been a longstanding practice to allow this use of our spaces during major events in Washington, D.C.",2020-06-09 20:33:13,0,1,2633475
35,smithsonian,"@kreepyquoll @SmithsonianSec @NMAAHC Hi, military and police officers are permitted to use our museums, including when they are closed, for rest and restrooms. It has been a longstanding practice to allow this use of our spaces during major events in Washington, D.C.",2020-06-09 20:31:14,0,0,2633475
36,smithsonian,"@natsbaseballfan Hello. Our curators are actively collecting objects to preserve, interpret and share stories of the past and present.",2020-06-09 19:43:36,2,1,2633475
37,smithsonian,"@Star140dc2e0 @SmithsonianSec Hello, here's how you can reach out directly to the team at our @NMAAHC: https://t.co/uPTa0gSxAq",2020-06-09 18:08:11,0,0,2633475
38,smithsonian,"@janetll69 @britishmuseum @NtlMuseumsScot Hi, you may be interested in our @SmithsonianArch! You can explore the collection online: https://t.co/k2hSrHudxZ",2020-06-09 18:04:04,0,3,2633475
39,smithsonian,"@jm_cook @hannah_natanson Hello, our curators are actively collecting objects to preserve, interpret and share stories of the past and present.",2020-06-09 17:55:23,0,2,2633475
40,smithsonian,"@ndotedotb @LinesVick @TeaPainUSA Hi, our curators continue to actively collect objects to preserve, interpret and share stories of the past and current events.",2020-06-09 17:53:18,0,4,2633475
41,smithsonian,"@HaHadwin @hannah_natanson Thanks for reaching out. Yes, curators from our museums continue to collect objects to preserve, interpret and share stories of the past and present.",2020-06-09 17:49:04,57,324,2633475
42,smithsonian,"@paulbeban @hannah_natanson Yes, curators from our Smithsonian museums continue to actively collect objects to preserve, interpret and share stories of the past and present.",2020-06-09 17:47:23,0,3,2633475
43,smithsonian,"@learysp @CarolineWinslow @DrVonderhuevel Yes, curators from our Smithsonian museums continue to collect objects to preserve, interpret and share stories of the past and present.",2020-06-09 17:42:13,0,2,2633475
44,smithsonian,"@CureT1Diabetes Hi, curators from our Smithsonian museums continue to collect objects to preserve, interpret and share stories of the past and our current events.",2020-06-09 17:38:55,0,0,2633475
45,smithsonian,"@lisatrom1 @seatedinperil @sandibachom @todd_poirier Yes, curators from our Smithsonian museums continue to collect objects to preserve, interpret and share stories of the past and present.",2020-06-09 17:26:33,2,4,2633475
46,smithsonian,"@KzooEnrique Hi, curators from our Smithsonian museums are actively collecting objects to preserve, interpret and share stories of the past and present.",2020-06-09 17:24:56,1,1,2633475
47,smithsonian,"@seanbruna @NMAAHC Thanks for reaching out. Yes, curators from our Smithsonian museums continue to collect objects to preserve, interpret and share stories of the past and present.",2020-06-09 16:55:01,0,2,2633475
48,smithsonian,"@musicboxmom Hi, curators from our Smithsonian museums are actively collecting objects to preserve, interpret and share stories of the past and present.",2020-06-09 16:54:05,0,1,2633475
49,smithsonian,"@OberandOut @SmithsonianSec Hi, curators from our museums are actively collecting objects to preserve, interpret and share stories of the past and present.",2020-06-09 16:42:39,0,6,2633475
50,smithsonian,"@Washington20009 @NMAAHC Thanks for reaching out. Curators from Smithsonian museums continue to collect objects to preserve, interpret and share stories of the past and present.",2020-06-09 16:31:01,0,1,2633475
51,smithsonian,"@leighkkinney Hi, you can give us a call at 202-633-1000 or send an email to info@si.edu.",2020-06-09 16:27:30,0,0,2633475
52,smithsonian,"@grzebra Thanks for reaching out. Yes, curators from our Smithsonian museums continue to actively collect objects to preserve, interpret and share stories of the past and present.",2020-06-09 16:07:00,5,34,2633475
53,smithsonian,@Museumparty Looks like this is rebroadcasting today: https://t.co/QNC2XrblqZ,2020-06-09 15:55:50,0,1,2633475
54,smithsonian,@global_her Our @SmithsonianSec has spoken about this topic in this program from @SmithsonianNMAI: https://t.co/uIndZI8Kjd,2020-06-09 15:54:37,0,1,2633475
55,smithsonian,"Today we announced an initiative to explore how Americans understand, experience and confront race. It will examine the historical context of today’s challenges, and frame conversations to build a more inclusive, sustainable future. Our founding partner is @BankofAmerica. https://t.co/vSLby15Qh2",2020-06-08 19:25:57,107,258,2633475
56,smithsonian,"""Talking About Race,"" our @NMAAHC's new online portal, has tools and guidance for discussing racism, racial identity and the way they shape every aspect of society. It includes resources for educators, caregivers and those committed to racial equality. https://t.co/bBM7VNZM4M",2020-06-08 14:15:00,121,176,2633475
57,smithsonian,@BHacker98 More from our @amhistorymuseum today as well. https://t.co/LdyCgPg57b,2020-06-06 19:33:29,0,0,2633475
58,smithsonian,"@Grits1998 Hi, we haven't announced a reopening date. When we have updates to share, we'll post on social media and on our website, https://t.co/dTRIrmpUDJ.",2020-06-05 15:19:08,0,3,2633475
59,smithsonian,@BethEastwood @NationalZoo Thanks for flagging. It appears to be working now.,2020-06-05 15:15:01,0,1,2633475
60,smithsonian,"@ignatius_jude Hi, our Haupt Garden is closed but you can access many other gardens, like the pollinator garden: https://t.co/L4lhAuUjLF",2020-06-05 15:14:33,0,1,2633475
61,smithsonian,@UCSDPreCollege @SallyRideSci @RobertPearlman Thanks for mention our @TranscribeSI project on Sally Ride! Just one of many ways to get involved with history.,2020-06-03 21:37:52,0,2,2633475
62,smithsonian,@StickleJim Thanks for that enthusiastic response! Our friends at @SmithsonianLab and @SmithsonianEdu are your go-to source for #SmithsonianEdu resources on so many topics. https://t.co/MskLajVxyq,2020-06-03 21:36:19,0,2,2633475
63,smithsonian,@dcaesj @SmithsonianFolk @LongLiveGoGo More from our @amhistorymuseum: https://t.co/rok1YPG4d2,2020-06-03 21:33:24,1,2,2633475
64,smithsonian,@CapHillRunner @madeleine We're happy to hear this and share it with @SmithsonianSA.,2020-06-03 14:53:50,0,1,2633475
65,smithsonian,"@nancyproctor @BMIatWork @NatlParkService @NMNH @hirshhorn You're welcome. Experiences like this one are narrated: https://t.co/yCOKJf2Q5C Right now, we don't offer the opportunity to ask live questions but we'll keep that idea in mind as we develop more resources.",2020-06-03 14:35:09,0,1,2633475
66,smithsonian,"Marsha P. Johnson, a self-identified drag queen and a prominent gay liberation activist, participated in the Stonewall riots and the 1970 march. With Sylvia Rivera, she helped establish a house for LGBTQ+ youth experiencing homelessness. This button is in our @amhistorymuseum. https://t.co/SZcQ5rnrn3",2020-06-01 21:50:04,24,128,2633475
67,smithsonian,"Fifty years ago this month, New York City's first #pride march commemorated one year since the Stonewall uprising. Stonewall was solidified as a key moment in the LGBTQ+ civil rights movement by the marches that began a year later. #SmithsonianPride https://t.co/NjG63WLhmD",2020-06-01 21:45:44,44,133,2633475
68,smithsonian,"@benniejsmith @IndivisibleTenn @NMAAHC Hi, you can find a thread about the Red Summer from our @NMAAHC here: https://t.co/MCJ0KnGcGV https://t.co/TooEzLuaig",2020-06-01 01:16:55,4,3,2633475
69,smithsonian,"Today in 1921, the deadliest racial massacre in U.S. history began in the Greenwood neighborhood of Tulsa, Oklahoma, a thriving African American community known as ""Black Wall Street."" Our @NMAAHC shares the story of the Tulsa Race Massacre: https://t.co/48FqA8LoHX",2020-05-31 18:05:09,404,441,2633475
70,smithsonian,"""History is a guide to a better future and demonstrates that we can become a better society—but only if we collectively demand it from each other and from the institutions responsible for administering justice."" A statement from @SmithsonianSec: https://t.co/6HXVkDyZud",2020-05-31 16:57:19,165,328,2633475
71,smithsonian,@ARoberts021 What a pair! Thanks for sharing this moment with us and @airandspace.,2020-05-30 20:59:02,0,1,2633475
72,smithsonian,@genny4rmDblock Thanks for your tweet. We'll alert the team at @NationalZoo.,2020-05-30 20:58:20,0,0,2633475
73,smithsonian,"@nancyproctor @BMIatWork @NatlParkService Hi! Our @NMNH offers these virtual tours: https://t.co/unDhoqUkIe

You can also find our online exhibitions here: https://t.co/A544PNEqin",2020-05-29 20:14:05,0,2,2633475
74,smithsonian,@yesrielee Glad you're enjoying this @airandspace resource.🚀,2020-05-29 14:32:25,0,1,2633475
75,smithsonian,@kated8c1 @RIDeptEd Thanks for visiting our @NMNH online.🦖🐋,2020-05-28 18:09:33,0,2,2633475
76,smithsonian,@Mrs_McKevitt We're so glad you could explore our @NMNH online!,2020-05-28 18:05:33,0,2,2633475
77,smithsonian,@marqueeposter @Nate_Powell_Art @NMAAHC @EdibleSecrets Thanks for sharing. We will flag for the team at our @NMAAHC.,2020-05-28 18:04:09,0,2,2633475
78,smithsonian,@basementhacker Thanks for sharing these photos from our @SIGardens.,2020-05-28 18:02:32,0,2,2633475
79,smithsonian,@HammelJill @ChpsTweets @JFCooperES We're so glad you could enjoy your virtual visit to our @airandspace!,2020-05-28 17:59:19,0,1,2633475
80,smithsonian,Who's working on their guitar skills? Slack key guitarist Reverend Dennis Kamakahi donated this guitar to our @amhistorymuseum. Learn about the Hawaiian slack key tradition: https://t.co/fYwok1P59t #AAPIHM https://t.co/IKaJXxzY0E,2020-05-28 17:44:10,10,51,2633475
81,smithsonian,"@korirshokwei Hi, we recommend working with a local museum or university to identify.",2020-05-27 18:07:20,0,0,2633475
82,smithsonian,"""Rocket Row"" is go for launch! #LaunchAmerica https://t.co/MN4t2R8k0B",2020-05-27 17:59:56,16,88,2633475
83,smithsonian,@mattwensing We are so happy to hear this! Sharing with our @TranscribeSI.,2020-05-26 23:24:27,0,2,2633475
84,smithsonian,"Why do we commemorate #MemorialDay? It has its roots in local commemorations of the fallen soldiers of the Civil War, with the first observances organized by women and African Americans. More holiday history from our @amhistorymuseum: https://t.co/83MBYT5h49 https://t.co/9Q1Bk4O5Z6",2020-05-25 15:05:00,128,267,2633475
85,smithsonian,"#EidMubarak on Eid al-Fitr or ""The Feast of Breaking the Fast,"" which marks the end of Ramadan. Calligrapher Mohamed Zakariya designed this 2001 stamp in our @PostalMuseum collection. ©USPS; all rights reserved. https://t.co/GhIq85aMNG",2020-05-23 16:50:58,44,115,2633475
86,smithsonian,"Educators, our @SmithsonianScie has a new free resource for helping students understand the underlying science (and social science) of COVID-19. #SmithsonianEdu https://t.co/KBk9h9yTJA",2020-05-22 21:09:11,30,46,2633475
87,smithsonian,The 6888th was the only battalion of African American women to go overseas during World War II. Our @PostalMuseum shares how they carried out the important task of delivering mail: https://t.co/U1arkwaJC6 #BecauseOfHerStory #HiddenHerstory #MilitaryAppreciationMonth https://t.co/3vwvEHa79W,2020-05-22 15:05:00,34,99,2633475
88,smithsonian,"Maya Lin's ""Folding the Chesapeake"" (2015) imagines the Chesapeake Bay watershed in marbles, based on satellite imagery. Once installed in our @americanart's #RenwickGallery, Lin wanted the sculpture to have the same freedom of movement as water. https://t.co/jvKCLAtGQV #APAHM https://t.co/WGsBWv8Gmd",2020-05-21 17:06:03,27,107,2633475
89,smithsonian,@nataliapetrzela Glad we could help!,2020-05-20 23:26:20,0,1,2633475
90,smithsonian,@Ladycpyle17 You're welcome.,2020-05-20 23:18:41,0,1,2633475
91,smithsonian,@ckalapala Thank you for bringing this to our attention. We're flagging for the team at @SmithsonianMag.,2020-05-20 23:16:48,0,0,2633475
92,smithsonian,"Our @smithsoniannpg recently added 270 portraits of American women to Wikipedia. A Wikipedian added this portrait of Queen Liliʻuokalani from the collection to the page for ""Aloha ʻOe,"" where it’s been viewed more than 20,000 times. #AAPIHM #BecauseOfHerStory",2020-05-20 17:27:08,19,92,2633475
93,smithsonian,"Queen Liliʻuokalani was the last monarch of the Hawaiian Kingdom before the U.S. overthrew its government in 1893. She wrote ""Aloha ʻOe"" (Farewell to Thee) while under house arrest for her attempts to reinstate the Hawaiian Kingdom. #AAPIHM #BecauseOfHerStory https://t.co/MBv1ycPYrc",2020-05-20 17:25:49,162,491,2633475
94,smithsonian,"This bear went to space.

Magellan T. Bear flew as the ""education specialist"" aboard Space Shuttle Discovery in 1995, part of a project to boost interest in geography, science and social studies. It's now in our @airandspace's collection: https://t.co/4lAloY7zfr #MuseumFromHome https://t.co/IyyCelGRKx",2020-05-19 19:27:24,19,135,2633475
95,smithsonian,"@MeghanJG We look forward to welcoming you back to our @amhistorymuseum when we can reopen, because we know there's no place like home.👠👠",2020-05-19 19:25:55,0,13,2633475
96,smithsonian,"Minnijean Brown Trickey—a member of the Little Rock Nine—wore this dress to graduate high school in 1959. She designed the dress herself, which is now in our @amhistorymuseum: https://t.co/C022Qeye7A #BecauseOfHerStory #HiddenHerstory https://t.co/KqX5glR4Kz",2020-05-18 19:31:11,68,332,2633475
97,smithsonian,"@blow_n_daddy Hi, we have not announced a reopening date. When we have updates, we will share them on social media and on our website, https://t.co/dTRIrmpUDJ.",2020-05-18 19:11:45,0,0,2633475
98,smithsonian,"@choc0late_thai We look forward to welcoming you when we can reopen. In the meantime, we hope you might enjoy exploring our collections and exhibitions online: https://t.co/HoxSKiLg6a",2020-05-18 15:29:13,0,0,2633475
99,smithsonian,@JenniferJoy222 Thanks for reaching out. We recommend working with a local museum or historical society for help.,2020-05-16 16:37:05,0,0,2633475
100,smithsonian,@JoshuaAHarwood @Roku @RokuSupport @SmithsonianMag Happy to share this with @SmithsonianChan!,2020-05-15 23:43:17,0,2,2633475
101,smithsonian,@Momof3tweets @AndersonArtists Thank you so much for sharing this! Glad you could continue visiting our @NMNH online.,2020-05-15 23:41:51,0,2,2633475
102,smithsonian,"¡Los recursos de aprendizaje en español/inglés del Smithsonian son gratuitos y tocan todas las materias! Educadores, aquí pueden encontrar actividades de arte y STEM para hacer en casa, videos con expertos, juegos interactivos y más: https://t.co/sOwpRp0Ri5 #SmithsonianEdu",2020-05-14 18:04:55,21,33,2633475
103,smithsonian,"From pre-K to 12th grade, Smithsonian Spanish/English learning resources are free and touch all subject areas. Educators, find at-home STEM and art activities, videos with experts, interactive games, and more: https://t.co/sOwpRp0Ri5 #SmithsonianEdu",2020-05-14 18:03:05,78,116,2633475
104,smithsonian,@DittmarML @SmithsonianSec @airandspace Thank you so much!,2020-05-14 15:00:54,0,1,2633475
105,smithsonian,"Take a short escape with Isamu Noguchi's ""Lunar Landscape,"" c. 1944 in our @hirshhorn's collection.

The son of a Japanese poet and an American writer, Noguchi became well-known for his sculpture, landscapes, sculpture gardens, stage sets and furniture. #APAHM https://t.co/KEaZ3wtS18",2020-05-13 20:06:58,25,100,2633475
106,smithsonian,@GeordieViking1 Thanks for your interest! Looping in our friends at @SmithsonianChan and @SmithsonianTVUK for help.,2020-05-13 15:40:53,0,0,2633475
107,smithsonian,"Getting fancy for our next video call with the Hazen Diamond Necklace in our @NMNH's collection. Designed by Harry Winston, Inc., it's made of platinum and 325 diamonds that have a total weight of about 131.43 carats. https://t.co/cLyznWV5Qu https://t.co/iLyjFjRVJ8",2020-05-12 18:36:06,22,119,2633475
108,smithsonian,Have you spotted our new cheetah cubs at @NationalZoo? Mom Echo has moved the four cubs (born April 8) back to a den with a webcam: https://t.co/GAM7kmV1Zd #NatZooZen https://t.co/3nMQ3Dij1s,2020-05-11 16:57:15,145,652,2633475
109,smithsonian,"@BethEastwood Hello, you can follow our @NationalZoo for updates, or sign up for emails from this page: https://t.co/XzR8PtRNfn

Echo has also moved her cubs back to a den with a camera.",2020-05-11 15:03:33,0,1,2633475
110,smithsonian,"@RyanH7681 Way to go! Maybe next Saturday, a 3D exploration of more prehistoric creatures with @3D_Digi_SI? https://t.co/E2QnSxZlP1",2020-05-10 11:58:39,0,0,2633475
111,smithsonian,@ScottFaldon Thanks for the feedback—and for watching our @SmithsonianChan.,2020-05-10 11:54:04,0,0,2633475
112,smithsonian,@ZanzibarVenturz A great way to pass the time! 🧩,2020-05-10 11:51:06,0,1,2633475
113,smithsonian,Hearing more birds lately? This episode of our @SidedoorPod takes you bird-spotting with a conservation biologist. #BringBirdsBack #WMBD2020 https://t.co/QIpME64jMG https://t.co/WNKe3cwgNV,2020-05-08 14:25:00,42,86,2633475
114,smithsonian,"May 9 is #WorldMigratoryBirdDay. Last fall, a study co-authored by our @NationalZoo's @SMBC scientists showed bird populations in the U.S. and Canada have declined by 29 percent since 1970. But you can help #BringBirdsBack. https://t.co/whTOaPkdn8 #WMBD2020",2020-05-08 13:00:00,93,203,2633475
115,smithsonian,@Hosmeriana @NMNH We do love sparkly soup in a nest of carbs. 🥄,2020-05-08 12:01:51,0,1,2633475
116,smithsonian,"Discover a new science hero in the new app ""Reach Across the Stars: A Universe of Explorers,"" a collaboration between Smithsonian and @NASA. Explore the universe and unlock the often-overlooked stories of women and their contributions: https://t.co/XbhVUrXOBz #BecauseOfHerStory",2020-05-07 14:00:01,70,194,2633475
117,smithsonian,"@CoryShilts Hi Cory, here's where you can contact the team at @SmithsonianChan directly: https://t.co/HkxaOqxUWN",2020-05-07 01:37:51,0,0,2633475
118,smithsonian,"Porcelain painter Sun Lixin brought this bowl from China to D.C. for the 2014 @SmithsonianFolk festival. When two pieces broke off, Sun smoothed the broken edge into a curving line. More about its history, design and transformation: https://t.co/rjpEhaUNgy #APAHM https://t.co/HbiGKu9PFZ",2020-05-06 20:25:15,12,58,2633475
119,smithsonian,@HYurthRichards @KeatonPatti Never checked our DMs faster.,2020-05-06 19:51:59,0,3,2633475
120,smithsonian,"@karawaane @dear @hirshhorn @National Thanks for reaching out and saying so. It doesn't look like our online store has a Picasso book, but here's how you can contact that team: https://t.co/ag7ZGq0DCa",2020-05-06 19:37:48,0,1,2633475
121,smithsonian,"Our @SILibraries is ready for game night with ""The Wildflower Game,"" copyrighted in 1891 by Emma Magrath. Players would try to collect four cards of a particular flower family, and the player that had the most families won. #MuseumFromHome https://t.co/jf5amtzWjz",2020-05-05 20:45:00,52,160,2633475
122,smithsonian,"@18Weehawken @SmithsonianArch @AmericanLegion @k72ndst Hi, you can search our digitized collections online at https://t.co/T8Zim9YOBA.",2020-05-05 17:13:54,0,3,2633475
123,smithsonian,@hudcin2005 @cooperhewitt We agree...while tweeting from the couch.,2020-05-04 23:21:17,0,1,2633475
124,smithsonian,@meggoma @cooperhewitt Thanks for your question. The collection record says it's blown favrile glass.,2020-05-04 21:10:33,0,0,2633475
125,smithsonian,"@josiahschmidt Thank you for bringing this to our attention. If you can share the title, publisher and page number, we'll try to flag for the right team.",2020-05-04 21:10:14,0,0,2633475
126,smithsonian,Finding home office inspiration with this Tiffany Studios desk set from our @cooperhewitt's collection. The set was designed around 1899 and was in production until the 1920s. https://t.co/zL5P1060sF #MuseumFromHome https://t.co/DqZA6VM36R,2020-05-04 20:32:02,19,95,2633475
127,smithsonian,@princessdaha We are glad you're enjoying @SmithsonianChan!,2020-05-03 16:34:05,0,2,2633475
128,smithsonian,@melania_guerra @airandspace Thanks for tuning in!,2020-05-01 17:38:35,0,1,2633475
129,smithsonian,@indybikehiker @YouTube @OfficialSting @NASA Thanks for tuning in to our @airandspace's #SpaceSongs!,2020-05-01 17:38:01,0,1,2633475
130,smithsonian,@stm_raiders Happy to share this with our @cooperhewitt!,2020-05-01 17:35:35,0,4,2633475
131,smithsonian,"Today is the first day of Asian Pacific American Heritage Month. @SmithsonianAPA's relaunched ""Learning Together"" page has new education resources, including an interview with an anti-bias educator about anti-Asian racism due to COVID-19. #SmithsonianEdu https://t.co/sGEGvCgHHv",2020-05-01 14:00:01,24,39,2633475
132,smithsonian,@SwansonJulia Thanks so much for sharing!,2020-04-30 18:04:42,0,0,2633475
133,smithsonian,"Spending more time on arts and crafts projects? You may find inspiration in our @ArchivesAmerArt's collection of artists' sketches and studies. This is a landscape sketch from around 1940 by Erle Loran, who spent most of his life painting and teaching in California. https://t.co/KdvqECM7r7",2020-04-30 14:00:00,20,56,2633475
134,smithsonian,"@BethEastwood @NationalZoo Hi, you can find an update here: https://t.co/Q8Fhako5aD",2020-04-29 20:48:19,1,1,2633475
135,smithsonian,"Felt like time to share a rainbow. This 1989 aerial shot of @stri_panama, our research center for tropical ecosystems, is by Carl Hansen in @SmithsonianArch. https://t.co/jcLZIQpooI https://t.co/6Ptg2WnRkp",2020-04-29 19:20:35,24,85,2633475
136,smithsonian,"Sending love and a snack with this coconut, mailed from Raymond Boudet to his wife Marie while he was stationed in Hawaii during World War II. He carved her Massachusetts address and a heart into the fruit, and wired the postage tag to it. It's now in our @PostalMuseum. https://t.co/EkBgW6b9Da",2020-04-28 18:45:53,37,236,2633475
137,smithsonian,@LeeWilkers We're so happy to hear this. Thank you!,2020-04-28 18:39:44,0,1,2633475
138,smithsonian,"Pause for a second with Gerard Santoni's ""Paysage de mer,"" 1990, in our @NMAfA's collection. His tapestries fuse modern aesthetics with the techniques and styles of Baule indigo-dyed textiles and barkcloth in Côte d’Ivoire, where he was born. https://t.co/8iP9dFAZGB",2020-04-27 19:51:28,22,52,2633475
139,smithsonian,@sharlinsky Thanks so much for your patience. You should be hearing from @Folkways shortly with an update.,2020-04-27 19:38:07,0,0,2633475
140,smithsonian,@camscardboardc1 Thanks for reaching out. We recommend working with a local natural history museum or university to identify.,2020-04-25 17:20:57,0,2,2633475
141,smithsonian,Thanks to everyone who has tuned in to the @EarthOptimism digital summit to hear what's working to protect the future of our planet. You can watch archived discussions and rebroadcasts this weekend: https://t.co/cnwXO9CXTf #EarthOptimism https://t.co/e2OvPrTvUv,2020-04-24 22:19:43,39,78,2633475
142,smithsonian,"@hedrick0922 @SmithsonianScie Happy to help! Have you seen this spreadsheet, which has science resources broken down by grade and subject? https://t.co/SAK6z9bmFP

You can also reach out to our @SmithsonianEdu team at learning@si.edu.",2020-04-24 17:23:47,0,2,2633475
